2024/11/17 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
00:08:31	35.1930	-22.9046	11.4665
00:08:36	35.5146	-22.8245	11.4909
00:08:41	35.8362	-22.7440	11.5155
00:08:46	36.1577	-22.6629	11.5400
00:08:51	36.4792	-22.5814	11.5564
00:08:56	36.8006	-22.4994	11.5749
00:09:01	37.1220	-22.4169	11.5972
00:09:06	37.4433	-22.3338	11.6243
00:09:11	37.7646	-22.2503	11.6520
00:09:16	38.0858	-22.1661	11.6798
00:09:21	38.4070	-22.0815	11.7085
00:09:26	38.7281	-21.9962	11.7376
00:09:31	39.0492	-21.9104	11.7683
00:09:36	39.3702	-21.8240	11.7987
00:09:41	39.6911	-21.7370	11.8292
00:09:46	40.0120	-21.6493	11.8614
00:09:51	40.3329	-21.5611	11.8878
00:09:56	40.6536	-21.4722	11.9117
00:10:01	40.9744	-21.3826	11.9360
00:10:06	41.2950	-21.2924	11.9696
00:10:11	41.6156	-21.2015	12.0038
00:10:16	41.9361	-21.1100	12.0400
00:10:21	42.2566	-21.0177	12.0757
00:10:26	42.5770	-20.9246	12.1131
00:10:31	42.8973	-20.8309	12.1507
00:10:36	43.2176	-20.7363	12.1888
00:10:41	43.5378	-20.6410	12.2284
00:10:46	43.8579	-20.5449	12.2687
00:10:51	44.1780	-20.4480	12.3089
00:10:56	44.4980	-20.3503	12.3408
00:11:01	44.8179	-20.2517	12.3729
00:11:06	45.1377	-20.1523	12.4093
00:11:11	45.4575	-20.0520	12.4534
00:11:16	45.7772	-19.9508	12.4990
00:11:21	46.0968	-19.8487	12.5445
00:11:26	46.4163	-19.7456	12.5915
00:11:31	46.7358	-19.6416	12.6388
00:11:36	47.0552	-19.5366	12.6882
00:11:41	47.3745	-19.4305	12.7377
00:11:46	47.6937	-19.3234	12.7883
00:11:51	48.0128	-19.2153	12.8404
00:11:56	48.3318	-19.1061	12.8886
00:12:01	48.6508	-18.9958	12.9315
00:12:06	48.9696	-18.8843	12.9763
00:12:11	49.2884	-18.7717	13.0299
00:12:16	49.6071	-18.6580	13.0872
00:12:21	49.9256	-18.5429	13.1459
00:12:26	50.2441	-18.4267	13.2056
00:12:31	50.5625	-18.3092	13.2669
00:12:36	50.8808	-18.1903	13.3288
00:12:41	51.1990	-18.0701	13.3930
00:12:46	51.5170	-17.9486	13.4580
00:12:51	51.8350	-17.8256	13.5243
00:12:56	52.1529	-17.7012	13.5922
00:13:01	52.4706	-17.5753	13.6516
00:13:06	52.7882	-17.4478	13.7115
00:13:11	53.1057	-17.3188	13.7745
00:13:16	53.4231	-17.1883	13.8485
