2024/09/01 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:15:36	-1.9353	18.2915	10.5534
03:15:41	-1.6117	18.3518	10.5533
03:15:46	-1.2881	18.4121	10.5528
03:15:51	-0.9645	18.4724	10.5520
03:15:56	-0.6408	18.5327	10.5525
03:16:01	-0.3172	18.5930	10.5519
03:16:06	0.0064	18.6516	10.5515
03:16:11	0.3301	18.7119	10.5520
03:16:16	0.6537	18.7722	10.5521
03:16:21	0.9774	18.8325	10.5520
03:16:26	1.3010	18.8928	10.5517
03:16:31	1.6247	18.9531	10.5527
03:16:36	1.9483	19.0135	10.5541
03:16:41	2.2720	19.0738	10.5542
03:16:46	2.5957	19.1342	10.5551
03:16:51	2.9193	19.1945	10.5557
03:16:56	3.2430	19.2549	10.5576
03:17:01	3.5667	19.3154	10.5575
03:17:06	3.8903	19.3758	10.5579
03:17:11	4.2140	19.4363	10.5596
03:17:16	4.5376	19.4968	10.5611
03:17:21	4.8613	19.5574	10.5623
03:17:26	5.1850	19.6180	10.5640
03:17:31	5.5086	19.6786	10.5663
03:17:36	5.8323	19.7393	10.5689
03:17:41	6.1559	19.8000	10.5714
03:17:46	6.4796	19.8608	10.5737
03:17:51	6.8032	19.9216	10.5761
03:17:56	7.1269	19.9825	10.5794
03:18:01	7.4505	20.0435	10.5804
03:18:06	7.7741	20.1045	10.5812
03:18:11	8.0977	20.1655	10.5824
03:18:16	8.4214	20.2266	10.5859
03:18:21	8.7450	20.2878	10.5891
03:18:26	9.0686	20.3491	10.5936
03:18:31	9.3922	20.4104	10.5970
03:18:36	9.7157	20.4718	10.6007
03:18:41	10.0393	20.5333	10.6043
03:18:46	10.3629	20.5949	10.6083
03:18:51	10.6865	20.6565	10.6128
03:18:56	11.0100	20.7182	10.6178
03:19:01	11.3335	20.7801	10.6216
03:19:06	11.6571	20.8420	10.6233
03:19:11	11.9806	20.9040	10.6247
03:19:16	12.3041	20.9661	10.6290
03:19:21	12.6276	21.0283	10.6339
03:19:26	12.9511	21.0906	10.6395
03:19:31	13.2746	21.1531	10.6452
03:19:36	13.5980	21.2156	10.6505
03:19:41	13.9215	21.2782	10.6558
03:19:46	14.2449	21.3410	10.6629
03:19:51	14.5683	21.4039	10.6681
03:19:56	14.8917	21.4669	10.6753
03:20:01	15.2151	21.5300	10.6814
03:20:06	15.5385	21.5933	10.6854
03:20:11	15.8618	21.6567	10.6883
03:20:16	16.1852	21.7202	10.6914
03:20:21	16.5085	21.7839	10.6985
03:20:26	16.8318	21.8477	10.7060
03:20:31	17.1551	21.9116	10.7138
03:20:36	17.4784	21.9757	10.7211
03:20:41	17.8016	22.0400	10.7290
03:20:46	18.1249	22.1044	10.7381
03:20:51	18.4481	22.1690	10.7459
03:20:56	18.7713	22.2337	10.7539
03:21:01	19.0944	22.2986	10.7634
03:21:06	19.4176	22.3637	10.7707
03:21:11	19.7407	22.4290	10.7754
03:21:16	20.0638	22.4944	10.7794
03:21:21	20.3869	22.5600	10.7870
03:21:26	20.7100	22.6258	10.7967
03:21:31	21.0330	22.6918	10.8067
03:21:36	21.3560	22.7580	10.8169
03:21:41	21.6790	22.8243	10.8268
03:21:46	22.0000	22.8905	88.4706
16:17:01	21.7412	31.0975	169.1695
16:17:06	21.4178	31.1640	169.1794
16:17:11	21.0943	31.2303	169.1896
16:17:16	20.7708	31.2964	169.1998
16:17:21	20.4472	31.3623	169.2102
16:17:26	20.1237	31.4280	169.2195
16:17:31	19.8001	31.4936	169.2286
16:17:36	19.4765	31.5589	169.2379
16:17:41	19.1528	31.6241	169.2470
16:17:46	18.8292	31.6891	169.2508
16:17:51	18.5055	31.7539	169.2549
16:17:56	18.1818	31.8186	169.2603
16:18:01	17.8581	31.8831	169.2688
16:18:06	17.5343	31.9475	169.2765
16:18:11	17.2106	32.0117	169.2848
16:18:16	16.8868	32.0757	169.2919
16:18:21	16.5630	32.1396	169.2994
16:18:26	16.2392	32.2034	169.3072
16:18:31	15.9153	32.2670	169.3139
16:18:36	15.5915	32.3305	169.3208
16:18:41	15.2676	32.3938	169.3275
16:18:46	14.9437	32.4570	169.3328
16:18:51	14.6198	32.5201	169.3351
16:18:56	14.2959	32.5831	169.3379
16:19:01	13.9720	32.6460	169.3425
16:19:06	13.6480	32.7087	169.3485
16:19:11	13.3241	32.7713	169.3549
16:19:16	13.0001	32.8338	169.3608
16:19:21	12.6761	32.8962	169.3663
16:19:26	12.3521	32.9585	169.3712
16:19:31	12.0281	33.0207	169.3756
16:19:36	11.7041	33.0828	169.3813
16:19:41	11.3801	33.1448	169.3858
16:19:46	11.0560	33.2067	169.3905
16:19:51	10.7320	33.2685	169.3930
16:19:56	10.4079	33.3302	169.3942
16:20:01	10.0838	33.3919	169.3965
16:20:06	9.7597	33.4534	169.4009
16:20:11	9.4356	33.5149	169.4047
16:20:16	9.1115	33.5763	169.4090
16:20:21	8.7874	33.6377	169.4120
16:20:26	8.4633	33.6989	169.4162
16:20:31	8.1392	33.7601	169.4197
16:20:36	7.8150	33.8213	169.4219
16:20:41	7.4909	33.8823	169.4252
16:20:46	7.1668	33.9433	169.4281
16:20:51	6.8426	34.0043	169.4305
16:20:56	6.5185	34.0652	169.4307
16:21:01	6.1943	34.1260	169.4330
16:21:06	5.8701	34.1868	169.4337
16:21:11	5.5460	34.2476	169.4366
16:21:16	5.2218	34.3083	169.4388
16:21:21	4.8976	34.3689	169.4407
16:21:26	4.5734	34.4296	169.4427
16:21:31	4.2493	34.4902	169.4442
16:21:36	3.9251	34.5507	169.4454
16:21:41	3.6009	34.6113	169.4476
16:21:46	3.2767	34.6718	169.4484
16:21:51	2.9525	34.7322	169.4496
16:21:56	2.6284	34.7927	169.4502
16:22:01	2.3042	34.8531	169.4503
16:22:06	1.9800	34.9135	169.4506
16:22:11	1.6558	34.9739	169.4523
16:22:16	1.3317	35.0343	169.4523
16:22:21	1.0075	35.0947	169.4529
16:22:26	0.6833	35.1550	169.4538
16:22:31	0.3592	35.2154	169.4531
16:22:36	0.0350	35.2757	169.4529
16:22:41	-0.2892	35.3361	169.4530
16:22:46	-0.6133	35.3964	169.4533
16:22:51	-0.9375	35.4568	169.4533
16:22:56	-1.2616	35.5172	169.4516
16:23:01	-1.5857	35.5775	169.4520
16:23:06	-1.9099	35.6379	169.4520
23:59:59	-999.00	-999.00	-999.00
