2024/09/01 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
03:21:13	2.6478	20.2539	10.5597
03:21:33	3.9434	20.4959	10.5630
03:21:53	5.2389	20.7385	10.5683
03:22:13	6.5345	20.9816	10.5754
03:22:33	7.8300	21.2256	10.5841
03:22:53	9.1253	21.4707	10.5951
03:23:13	10.4206	21.7168	10.6082
03:23:33	11.7157	21.9644	10.6228
03:23:53	13.0107	22.2134	10.6401
03:24:13	14.3054	22.4642	10.6598
03:24:33	15.6000	22.7170	10.6812
03:24:53	16.8942	22.9718	10.7058
03:25:13	18.1882	23.2290	10.7332
03:25:33	19.4819	23.4888	10.7627
03:25:53	20.7752	23.7514	10.7957
03:26:12	22.0000	24.0030	88.4706
16:21:35	21.3536	32.2896	169.1583
16:21:55	20.0604	32.5535	169.1947
16:22:15	18.7669	32.8145	169.2275
16:22:35	17.4730	33.0729	169.2574
16:22:55	16.1789	33.3287	169.2851
16:23:15	14.8845	33.5824	169.3098
16:23:35	13.5898	33.8340	169.3319
16:23:55	12.2950	34.0838	169.3521
16:24:15	10.9999	34.3320	169.3700
16:24:35	9.7047	34.5788	169.3853
16:24:55	8.4094	34.8243	169.3991
16:25:09	7.4788	35.0000	169.4082
23:59:59 -999.00 -999.00  -999.00
