2024/09/01 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:13:33	-4.7410	17.4258	10.5646
03:13:38	-4.4172	17.4864	10.5630
03:13:43	-4.0934	17.5469	10.5610
03:13:48	-3.7696	17.6074	10.5594
03:13:53	-3.4458	17.6679	10.5586
03:13:58	-3.1219	17.7284	10.5564
03:14:03	-2.7981	17.7888	10.5556
03:14:08	-2.4742	17.8492	10.5547
03:14:13	-2.1504	17.9096	10.5541
03:14:18	-1.8265	17.9700	10.5533
03:14:23	-1.5027	18.0303	10.5538
03:14:28	-1.1788	18.0907	10.5523
03:14:33	-0.8549	18.1510	10.5514
03:14:38	-0.5310	18.2114	10.5509
03:14:43	-0.2071	18.2717	10.5510
03:14:48	0.1168	18.3320	10.5510
03:14:53	0.4407	18.3923	10.5514
03:14:58	0.7646	18.4527	10.5514
03:15:03	1.0885	18.5130	10.5519
03:15:08	1.4124	18.5734	10.5523
03:15:13	1.7363	18.6337	10.5522
03:15:18	2.0603	18.6941	10.5526
03:15:23	2.3842	18.7545	10.5537
03:15:28	2.7081	18.8149	10.5536
03:15:33	3.0320	18.8754	10.5548
03:15:38	3.3560	18.9358	10.5558
03:15:43	3.6799	18.9963	10.5572
03:15:48	4.0038	19.0568	10.5584
03:15:53	4.3277	19.1174	10.5600
03:15:58	4.6517	19.1779	10.5613
03:16:03	4.9756	19.2386	10.5640
03:16:08	5.2995	19.2992	10.5658
03:16:13	5.6234	19.3599	10.5677
03:16:18	5.9473	19.4206	10.5697
03:16:23	6.2713	19.4814	10.5701
03:16:28	6.5952	19.5423	10.5711
03:16:33	6.9191	19.6032	10.5728
03:16:38	7.2430	19.6641	10.5758
03:16:43	7.5669	19.7251	10.5795
03:16:48	7.8908	19.7862	10.5826
03:16:53	8.2146	19.8473	10.5853
03:16:58	8.5385	19.9085	10.5888
03:17:03	8.8624	19.9697	10.5919
03:17:08	9.1863	20.0311	10.5952
03:17:13	9.5101	20.0925	10.5994
03:17:18	9.8340	20.1540	10.6030
03:17:23	10.1578	20.2155	10.6047
03:17:28	10.4816	20.2772	10.6068
03:17:33	10.8055	20.3389	10.6094
03:17:38	11.1293	20.4007	10.6134
03:17:43	11.4531	20.4626	10.6187
03:17:48	11.7769	20.5246	10.6228
03:17:53	12.1007	20.5867	10.6276
03:17:58	12.4244	20.6489	10.6324
03:18:03	12.7482	20.7112	10.6381
03:18:08	13.0719	20.7736	10.6432
03:18:13	13.3957	20.8361	10.6489
03:18:18	13.7194	20.8987	10.6551
03:18:23	14.0431	20.9615	10.6600
03:18:28	14.3668	21.0243	10.6619
03:18:33	14.6905	21.0873	10.6653
03:18:38	15.0142	21.1504	10.6709
03:18:43	15.3378	21.2136	10.6768
03:18:48	15.6614	21.2770	10.6831
03:18:53	15.9851	21.3405	10.6906
03:18:58	16.3087	21.4041	10.6977
03:19:03	16.6322	21.4679	10.7046
03:19:08	16.9558	21.5318	10.7117
03:19:13	17.2794	21.5958	10.7202
03:19:18	17.6029	21.6601	10.7275
03:19:23	17.9264	21.7244	10.7352
03:19:28	18.2499	21.7889	10.7399
03:19:33	18.5734	21.8536	10.7435
03:19:38	18.8968	21.9185	10.7491
03:19:43	19.2203	21.9835	10.7574
03:19:48	19.5437	22.0487	10.7662
03:19:53	19.8671	22.1141	10.7752
03:19:58	20.1904	22.1796	10.7848
03:20:03	20.5138	22.2453	10.7938
03:20:08	20.8371	22.3113	10.8048
03:20:13	21.1604	22.3774	10.8146
03:20:18	21.4837	22.4437	10.8246
03:20:23	21.8069	22.5102	10.8352
03:20:28	22.1302	22.5769	10.8443
03:20:33	22.4534	22.6439	10.8497
03:20:38	22.7765	22.7110	10.8556
03:20:43	23.0997	22.7784	10.8649
03:20:48	23.4228	22.8459	10.8768
03:20:53	23.7459	22.9138	10.8876
03:20:58	24.0690	22.9818	10.9001
03:21:03	24.3920	23.0501	10.9129
03:21:08	24.7150	23.1186	10.9253
03:21:12	25.0000	23.1792	148.3185
04:46:05	-4.7410	40.5603	10.5654
04:46:10	-4.4172	40.6209	10.5630
04:46:15	-4.0934	40.6814	10.5619
04:46:20	-3.7696	40.7419	10.5595
04:46:25	-3.4458	40.8024	10.5586
04:46:30	-3.1219	40.8629	10.5573
04:46:35	-2.7981	40.9233	10.5556
04:46:40	-2.4742	40.9837	10.5547
04:46:45	-2.1504	41.0441	10.5541
04:46:50	-1.8265	41.1045	10.5533
04:46:55	-1.5027	41.1648	10.5538
04:47:00	-1.1788	41.2252	10.5523
04:47:05	-0.8549	41.2855	10.5523
04:47:10	-0.5310	41.3459	10.5509
04:47:15	-0.2071	41.4062	10.5510
04:47:20	0.1168	41.4665	10.5510
04:47:25	0.4407	41.5269	10.5514
04:47:30	0.7646	41.5872	10.5514
04:47:35	1.0885	41.6475	10.5519
04:47:40	1.4124	41.7079	10.5523
04:47:45	1.7363	41.7682	10.5523
04:47:50	2.0603	41.8286	10.5526
04:47:55	2.3842	41.8890	10.5538
04:48:00	2.7081	41.9494	10.5536
04:48:05	3.0320	42.0099	10.5547
04:48:10	3.3560	42.0703	10.5558
04:48:15	3.6799	42.1308	10.5572
04:48:20	4.0038	42.1913	10.5584
04:48:25	4.3277	42.2519	10.5600
