2024/08/18 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
03:04:21	19.6770	18.1302	10.7593
03:04:41	20.9697	18.3930	10.7923
03:04:57	22.0000	18.6046	88.4509
16:00:43	21.3539	26.9958	169.1671
16:01:03	20.0613	27.2594	169.2033
16:01:23	18.7684	27.5201	169.2359
16:01:43	17.4752	27.7781	169.2659
16:02:03	16.1816	28.0337	169.2934
16:02:23	14.8878	28.2870	169.3181
16:02:43	13.5938	28.5383	169.3401
16:03:03	12.2995	28.7878	169.3602
16:03:23	11.0051	29.0357	169.3781
16:03:43	9.7105	29.2822	169.3933
16:04:03	8.4158	29.5274	169.4071
16:04:23	7.1210	29.7715	169.4188
16:04:43	5.8261	30.0148	169.4282
16:05:03	4.5311	30.2573	169.4361
16:05:23	3.2361	30.4992	169.4422
16:05:42	2.0000	30.7297	270.0983
23:59:59 -999.00 -999.00  -999.00
