2024/08/18 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
04:35:02	13.8061	40.0125	10.6502
04:35:07	14.1295	40.0752	10.6551
04:35:12	14.4528	40.1380	10.6612
04:35:17	14.7762	40.2010	10.6678
04:35:22	15.0995	40.2640	10.6742
04:35:27	15.4228	40.3272	10.6810
04:35:32	15.7461	40.3906	10.6880
04:35:37	16.0694	40.4540	10.6949
04:35:42	16.3927	40.5176	10.7019
04:35:47	16.7159	40.5813	10.7096
04:35:52	17.0391	40.6452	10.7135
04:35:57	17.3623	40.7093	10.7177
04:36:02	17.6855	40.7734	10.7208
04:36:07	18.0087	40.8378	10.7284
04:36:12	18.3318	40.9023	10.7366
04:36:17	18.6550	40.9669	10.7450
04:36:22	18.9781	41.0317	10.7535
04:36:27	19.3011	41.0967	10.7620
04:36:32	19.6242	41.1619	10.7715
04:36:37	19.9472	41.2272	10.7808
04:36:42	20.2703	41.2927	10.7902
04:36:47	20.5933	41.3585	10.8000
04:36:52	20.9162	41.4243	10.8093
04:36:57	21.2392	41.4904	10.8144
04:37:02	21.5621	41.5567	10.8197
04:37:07	21.8850	41.6232	10.8267
17:32:40	21.8707	49.9091	169.1694
17:32:45	21.5476	49.9756	169.1744
17:32:50	21.2244	50.0419	169.1822
17:32:55	20.9011	50.1080	169.1921
17:33:00	20.5779	50.1739	169.2025
17:33:05	20.2546	50.2397	169.2117
17:33:10	19.9313	50.3052	169.2214
17:33:15	19.6080	50.3706	169.2306
17:33:20	19.2846	50.4358	169.2394
17:33:25	18.9613	50.5008	169.2480
17:33:30	18.6379	50.5657	169.2569
17:33:35	18.3145	50.6303	169.2648
17:33:40	17.9910	50.6949	169.2713
17:33:45	17.6676	50.7592	169.2750
17:33:50	17.3441	50.8234	169.2791
17:33:55	17.0206	50.8875	169.2860
17:34:00	16.6971	50.9514	169.2934
17:34:05	16.3736	51.0152	169.3002
17:34:10	16.0500	51.0788	169.3084
17:34:15	15.7264	51.1423	169.3145
17:34:20	15.4029	51.2056	169.3209
17:34:25	15.0793	51.2689	169.3279
17:34:30	14.7556	51.3320	169.3350
17:34:35	14.4320	51.3949	169.3410
17:34:40	14.1083	51.4578	169.3474
17:34:45	13.7847	51.5205	169.3500
17:34:50	13.4610	51.5831	169.3521
17:34:55	13.1373	51.6456	169.3552
17:35:00	12.8136	51.7080	169.3614
17:35:05	12.4898	51.7703	169.3671
17:35:10	12.1661	51.8325	169.3716
17:35:15	11.8423	51.8946	169.3770
17:35:20	11.5186	51.9566	169.3814
17:35:25	11.1948	52.0185	169.3859
17:35:30	10.8710	52.0803	169.3910
17:35:35	10.5472	52.1420	169.3952
17:35:40	10.2234	52.2036	169.3994
17:35:45	9.8996	52.2652	169.4028
17:35:50	9.5757	52.3267	169.4041
17:35:55	9.2519	52.3881	169.4066
17:36:00	8.9281	52.4494	169.4085
17:36:05	8.6042	52.5106	169.4125
17:36:10	8.2803	52.5718	169.4150
17:36:15	7.9565	52.6329	169.4188
17:36:20	7.6326	52.6940	169.4222
17:36:25	7.3087	52.7550	169.4249
17:36:30	6.9848	52.8159	169.4280
17:36:35	6.6609	52.8768	169.4307
17:36:40	6.3370	52.9376	169.4328
17:36:45	6.0131	52.9984	169.4360
17:36:50	5.6892	53.0591	169.4371
17:36:55	5.3652	53.1198	169.4376
17:37:00	5.0413	53.1804	169.4383
17:37:05	4.7174	53.2410	169.4402
17:37:10	4.3935	53.3016	169.4426
17:37:15	4.0695	53.3621	169.4445
17:37:20	3.7456	53.4226	169.4457
17:37:25	3.4217	53.4831	169.4472
17:37:30	3.0977	53.5435	169.4484
17:37:35	2.7738	53.6039	169.4489
17:37:40	2.4498	53.6643	169.4506
17:37:45	2.1259	53.7247	169.4507
17:37:50	1.8020	53.7851	169.4522
17:37:55	1.4780	53.8454	169.4525
17:38:00	1.1541	53.9058	169.4519
17:38:05	0.8302	53.9661	169.4525
17:38:10	0.5062	54.0264	169.4527
17:38:15	0.1823	54.0867	169.4533
17:38:20	-0.1416	54.1470	169.4522
17:38:25	-0.4656	54.2073	169.4534
17:38:30	-0.7895	54.2676	169.4523
17:38:35	-1.1134	54.3280	169.4523
17:38:40	-1.4373	54.3883	169.4509
17:38:45	-1.7612	54.4486	169.4509
23:59:59	-999.00	-999.00	-999.00
