2024/09/08 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:20:45	-2.0000	19.5989	10.5540
03:20:50	-1.6761	19.6593	10.5522
03:20:55	-1.3523	19.7196	10.5518
03:21:00	-1.0284	19.7800	10.5520
03:21:05	-0.7045	19.8403	10.5516
03:21:10	-0.3806	19.9006	10.5511
03:21:15	-0.0567	19.9610	10.5509
03:21:20	0.2672	20.0213	10.5509
03:21:25	0.5911	20.0816	10.5509
03:21:30	0.9150	20.1420	10.5516
03:21:35	1.2389	20.2023	10.5522
03:21:40	1.5628	20.2627	10.5514
03:21:45	1.8867	20.3230	10.5521
03:21:50	2.2107	20.3834	10.5525
03:21:55	2.5346	20.4438	10.5542
03:22:00	2.8585	20.5042	10.5548
03:22:05	3.1824	20.5647	10.5559
03:22:10	3.5064	20.6252	10.5575
03:22:15	3.8303	20.6856	10.5588
03:22:20	4.1542	20.7462	10.5598
03:22:25	4.4781	20.8067	10.5598
03:22:30	4.8021	20.8673	10.5608
03:22:35	5.1260	20.9280	10.5624
03:22:40	5.4499	20.9886	10.5648
03:22:45	5.7738	21.0494	10.5666
03:22:50	6.0977	21.1101	10.5692
03:22:55	6.4217	21.1709	10.5713
03:23:00	6.7456	21.2318	10.5740
03:23:05	7.0695	21.2927	10.5771
03:23:10	7.3934	21.3537	10.5799
03:23:15	7.7173	21.4147	10.5826
03:23:20	8.0411	21.4758	10.5856
03:23:25	8.3650	21.5370	10.5867
03:23:30	8.6889	21.5982	10.5880
03:23:35	9.0128	21.6595	10.5910
03:23:40	9.3366	21.7208	10.5942
03:23:45	9.6605	21.7823	10.5982
03:23:50	9.9843	21.8438	10.6026
03:23:55	10.3082	21.9054	10.6065
03:24:00	10.6320	21.9671	10.6102
03:24:05	10.9558	22.0288	10.6144
03:24:10	11.2796	22.0907	10.6191
03:24:15	11.6034	22.1526	10.6242
03:24:20	11.9272	22.2147	10.6291
03:24:25	12.2510	22.2768	10.6317
03:24:30	12.5748	22.3391	10.6333
03:24:35	12.8985	22.4014	10.6362
03:24:40	13.2223	22.4639	10.6413
03:24:45	13.5460	22.5264	10.6468
03:24:50	13.8697	22.5891	10.6526
03:24:55	14.1934	22.6519	10.6591
03:25:00	14.5171	22.7148	10.6651
03:25:05	14.8408	22.7778	10.6716
03:25:10	15.1644	22.8410	10.6777
03:25:15	15.4881	22.9043	10.6850
03:25:20	15.8117	22.9677	10.6921
03:25:25	16.1353	23.0313	10.6978
03:25:30	16.4589	23.0950	10.7006
03:25:35	16.7825	23.1588	10.7047
03:25:40	17.1061	23.2228	10.7093
03:25:45	17.4296	23.2869	10.7177
03:25:50	17.7531	23.3512	10.7256
03:25:55	18.0766	23.4156	10.7329
03:26:00	18.4001	23.4802	10.7417
03:26:05	18.7236	23.5450	10.7497
03:26:10	19.0470	23.6099	10.7585
03:26:15	19.3704	23.6750	10.7673
03:26:20	19.6938	23.7403	10.7767
03:26:25	20.0172	23.8057	10.7856
03:26:30	20.3406	23.8714	10.7917
03:26:35	20.6639	23.9372	10.7967
03:26:40	20.9872	24.0032	10.8026
03:26:45	21.3105	24.0694	10.8121
03:26:50	21.6338	24.1358	10.8220
03:26:55	21.9570	24.2024	10.8329
16:22:09	21.8061	32.3961	169.1711
16:22:14	21.4828	32.4626	169.1777
16:22:19	21.1595	32.5289	169.1825
16:22:24	20.8362	32.5950	169.1891
16:22:29	20.5129	32.6609	169.1987
16:22:34	20.1896	32.7267	169.2088
16:22:39	19.8662	32.7922	169.2185
16:22:44	19.5428	32.8576	169.2278
16:22:49	19.2194	32.9228	169.2367
16:22:54	18.8960	32.9878	169.2454
16:22:59	18.5725	33.0526	169.2543
16:23:04	18.2490	33.1173	169.2629
16:23:09	17.9255	33.1819	169.2702
16:23:14	17.6020	33.2462	169.2764
16:23:19	17.2785	33.3104	169.2805
16:23:24	16.9549	33.3745	169.2833
16:23:29	16.6314	33.4384	169.2899
16:23:34	16.3078	33.5022	169.2976
16:23:39	15.9842	33.5658	169.3051
16:23:44	15.6606	33.6293	169.3120
16:23:49	15.3369	33.6927	169.3184
16:23:54	15.0133	33.7559	169.3253
16:23:59	14.6896	33.8190	169.3317
16:24:04	14.3659	33.8820	169.3377
16:24:09	14.0422	33.9448	169.3441
16:24:14	13.7185	34.0075	169.3500
16:24:19	13.3948	34.0702	169.3520
16:24:24	13.0711	34.1327	169.3544
16:24:29	12.7473	34.1951	169.3581
16:24:34	12.4236	34.2574	169.3631
16:24:39	12.0998	34.3196	169.3683
16:24:44	11.7760	34.3817	169.3738
16:24:49	11.4522	34.4437	169.3781
16:24:54	11.1284	34.5056	169.3827
16:24:59	10.8046	34.5674	169.3877
16:25:04	10.4808	34.6291	169.3922
16:25:09	10.1569	34.6908	169.3962
16:25:14	9.8331	34.7523	169.3997
16:25:19	9.5092	34.8138	169.4026
16:25:24	9.1854	34.8752	169.4043
16:25:29	8.8615	34.9365	169.4054
16:25:34	8.5376	34.9978	169.4093
16:25:39	8.2138	35.0590	169.4121
16:25:44	7.8899	35.1201	169.4149
16:25:49	7.5660	35.1812	169.4184
16:25:54	7.2421	35.2422	169.4220
16:25:59	6.9182	35.3031	169.4243
16:26:04	6.5943	35.3640	169.4270
16:26:09	6.2704	35.4248	169.4298
16:26:14	5.9465	35.4856	169.4314
16:26:19	5.6225	35.5464	169.4342
16:26:24	5.2986	35.6071	169.4347
16:26:29	4.9747	35.6677	169.4354
16:26:34	4.6508	35.7283	169.4367
16:26:39	4.3269	35.7889	169.4390
16:26:44	4.0029	35.8495	169.4400
16:26:49	3.6790	35.9100	169.4412
16:26:54	3.3551	35.9705	169.4437
16:26:59	3.0312	36.0309	169.4439
16:27:04	2.7072	36.0913	169.4453
16:27:09	2.3833	36.1518	169.4462
16:27:14	2.0594	36.2121	169.4474
16:27:19	1.7355	36.2725	169.4480
16:27:24	1.4115	36.3329	169.4481
16:27:29	1.0876	36.3932	169.4485
16:27:34	0.7637	36.4536	169.4481
16:27:39	0.4398	36.5139	169.4484
16:27:44	0.1159	36.5742	169.4489
16:27:49	-0.2080	36.6346	169.4489
16:27:54	-0.5319	36.6949	169.4483
16:27:59	-0.8558	36.7552	169.4481
16:28:04	-1.1797	36.8156	169.4482
16:28:09	-1.5035	36.8759	169.4476
16:28:14	-1.8274	36.9363	169.4466
23:59:59	-999.00	-999.00	-999.00
