2024/09/08 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
04:53:53	-4.9354	42.5365	10.5671
04:53:58	-4.6119	42.5971	10.5656
04:54:03	-4.2884	42.6576	10.5638
04:54:08	-3.9649	42.7181	10.5625
04:54:13	-3.6413	42.7785	10.5609
04:54:18	-3.3178	42.8390	10.5606
04:54:23	-2.9943	42.8994	10.5592
04:54:28	-2.6707	42.9597	10.5593
04:54:33	-2.3472	43.0201	10.5571
04:54:38	-2.0236	43.0804	10.5566
04:54:43	-1.7000	43.1408	10.5555
04:54:48	-1.3765	43.2011	10.5552
04:54:53	-1.0529	43.2614	10.5543
04:54:58	-0.7293	43.3217	10.5533
04:55:03	-0.4057	43.3820	10.5536
04:55:08	-0.0821	43.4423	10.5528
04:55:13	0.2420	43.5012	10.5549
04:55:18	0.5657	43.5615	10.5541
04:55:23	0.8893	43.6218	10.5548
04:55:28	1.2129	43.6822	10.5545
04:55:33	1.5365	43.7425	10.5553
04:55:38	1.8602	43.8028	10.5563
04:55:43	2.1838	43.8632	10.5564
04:55:48	2.5075	43.9235	10.5573
04:55:53	2.8311	43.9839	10.5581
04:55:58	3.1548	44.0443	10.5591
04:56:03	3.4784	44.1048	10.5608
04:56:08	3.8020	44.1652	10.5621
04:56:13	4.1257	44.2257	10.5633
04:56:18	4.4493	44.2862	10.5647
04:56:23	4.7730	44.3468	10.5652
04:56:28	5.0966	44.4074	10.5650
04:56:33	5.4203	44.4680	10.5674
04:56:38	5.7439	44.5287	10.5695
04:56:43	6.0675	44.5894	10.5710
04:56:48	6.3912	44.6502	10.5739
04:56:53	6.7148	44.7110	10.5767
04:56:58	7.0384	44.7719	10.5799
04:57:03	7.3620	44.8328	10.5820
04:57:08	7.6857	44.8938	10.5854
04:57:13	8.0093	44.9549	10.5886
04:57:18	8.3329	45.0160	10.5911
04:57:23	8.6565	45.0772	10.5926
04:57:28	8.9801	45.1384	10.5939
04:57:33	9.3037	45.1997	10.5964
04:57:38	9.6272	45.2611	10.5996
04:57:43	9.9508	45.3226	10.6039
04:57:48	10.2744	45.3842	10.6080
04:57:53	10.5979	45.4458	10.6118
04:57:58	10.9215	45.5075	10.6169
04:58:03	11.2450	45.5693	10.6208
04:58:08	11.5686	45.6312	10.6260
04:58:13	11.8921	45.6932	10.6308
04:58:18	12.2156	45.7553	10.6352
04:58:23	12.5391	45.8175	10.6385
04:58:28	12.8626	45.8798	10.6413
04:58:33	13.1860	45.9422	10.6430
04:58:38	13.5095	46.0048	10.6486
04:58:43	13.8330	46.0674	10.6545
04:58:48	14.1564	46.1301	10.6602
04:58:53	14.4798	46.1930	10.6663
04:58:58	14.8032	46.2560	10.6720
04:59:03	15.1266	46.3191	10.6790
04:59:08	15.4500	46.3823	10.6856
04:59:13	15.7734	46.4457	10.6918
04:59:18	16.0967	46.5092	10.6992
04:59:23	16.4200	46.5728	10.7064
04:59:28	16.7434	46.6366	10.7089
04:59:33	17.0667	46.7005	10.7126
04:59:38	17.3899	46.7646	10.7176
04:59:43	17.7132	46.8288	10.7256
04:59:48	18.0365	46.8932	10.7331
04:59:53	18.3597	46.9578	10.7419
04:59:58	18.6829	47.0225	10.7510
05:00:03	19.0061	47.0873	10.7589
05:00:08	19.3292	47.1524	10.7677
05:00:13	19.6524	47.2176	10.7765
05:00:18	19.9755	47.2830	10.7870
17:56:32	19.8150	56.2856	169.2264
17:56:37	19.4913	56.3510	169.2358
17:56:42	19.1676	56.4162	169.2439
17:56:47	18.8438	56.4812	169.2533
17:56:52	18.5201	56.5461	169.2617
17:56:57	18.1963	56.6108	169.2654
17:57:02	17.8725	56.6753	169.2696
17:57:07	17.5487	56.7397	169.2740
17:57:12	17.2249	56.8039	169.2823
17:57:17	16.9010	56.8680	169.2902
17:57:22	16.5771	56.9319	169.2967
17:57:27	16.2533	56.9957	169.3046
17:57:32	15.9294	57.0593	169.3119
17:57:37	15.6054	57.1228	169.3190
17:57:42	15.2815	57.1862	169.3255
17:57:47	14.9575	57.2494	169.3316
17:57:52	14.6336	57.3126	169.3380
17:57:57	14.3096	57.3755	169.3424
17:58:02	13.9856	57.4384	169.3455
17:58:07	13.6616	57.5012	169.3482
17:58:12	13.3375	57.5638	169.3535
17:58:17	13.0135	57.6263	169.3594
17:58:22	12.6894	57.6887	169.3639
17:58:27	12.3654	57.7511	169.3697
17:58:32	12.0413	57.8133	169.3750
17:58:37	11.7172	57.8754	169.3797
17:58:42	11.3931	57.9374	169.3850
17:58:47	11.0690	57.9993	169.3888
17:58:52	10.7449	58.0612	169.3937
17:58:57	10.4207	58.1229	169.3974
17:59:02	10.0966	58.1846	169.3998
17:59:07	9.7725	58.2461	169.4017
17:59:12	9.4483	58.3076	169.4029
17:59:17	9.1241	58.3691	169.4072
17:59:22	8.8000	58.4304	169.4109
17:59:27	8.4758	58.4917	169.4142
17:59:32	8.1516	58.5529	169.4177
17:59:37	7.8274	58.6141	169.4207
17:59:42	7.5032	58.6751	169.4241
17:59:47	7.1790	58.7362	169.4262
17:59:52	6.8548	58.7971	169.4303
17:59:57	6.5306	58.8580	169.4328
18:00:02	6.2064	58.9189	169.4342
18:00:07	5.8821	58.9797	169.4350
18:00:12	5.5579	59.0405	169.4360
18:00:17	5.2337	59.1012	169.4382
18:00:22	4.9095	59.1619	169.4401
18:00:27	4.5852	59.2225	169.4421
