2024/09/08 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:21:19	-4.8057	19.4064	10.5671
03:21:24	-4.4821	19.4669	10.5656
03:21:29	-4.1586	19.5274	10.5645
03:21:34	-3.8351	19.5879	10.5621
03:21:39	-3.5115	19.6483	10.5613
03:21:44	-3.1880	19.7087	10.5592
03:21:49	-2.8644	19.7691	10.5587
03:21:54	-2.5408	19.8295	10.5568
03:21:59	-2.2172	19.8899	10.5564
03:22:04	-1.8936	19.9502	10.5555
03:22:09	-1.5700	20.0105	10.5545
03:22:14	-1.2464	20.0709	10.5540
03:22:19	-0.9228	20.1312	10.5539
03:22:24	-0.5992	20.1915	10.5536
03:22:29	-0.2756	20.2517	10.5538
03:22:34	0.0482	20.3116	10.5535
03:22:39	0.3718	20.3719	10.5532
03:22:44	0.6954	20.4322	10.5532
03:22:49	1.0191	20.4925	10.5531
03:22:54	1.3427	20.5528	10.5542
03:22:59	1.6664	20.6131	10.5552
03:23:04	1.9900	20.6735	10.5548
03:23:09	2.3137	20.7338	10.5561
03:23:14	2.6373	20.7942	10.5568
03:23:19	2.9610	20.8546	10.5573
03:23:24	3.2847	20.9150	10.5583
03:23:29	3.6083	20.9754	10.5588
03:23:34	3.9320	21.0359	10.5602
03:23:39	4.2556	21.0964	10.5620
03:23:44	4.5793	21.1569	10.5625
03:23:49	4.9029	21.2175	10.5646
03:23:54	5.2266	21.2781	10.5661
03:23:59	5.5502	21.3388	10.5691
03:24:04	5.8739	21.3994	10.5712
03:24:09	6.1975	21.4602	10.5734
03:24:14	6.5212	21.5210	10.5764
03:24:19	6.8448	21.5818	10.5773
03:24:24	7.1684	21.6427	10.5785
03:24:29	7.4921	21.7037	10.5797
03:24:34	7.8157	21.7647	10.5820
03:24:39	8.1393	21.8257	10.5857
03:24:44	8.4629	21.8869	10.5885
03:24:49	8.7865	21.9481	10.5924
03:24:54	9.1101	22.0093	10.5952
03:24:59	9.4337	22.0707	10.5993
03:25:04	9.7573	22.1321	10.6030
03:25:09	10.0808	22.1936	10.6075
03:25:14	10.4044	22.2552	10.6113
03:25:19	10.7280	22.3169	10.6157
03:25:24	11.0515	22.3786	10.6173
03:25:29	11.3750	22.4405	10.6192
03:25:34	11.6986	22.5024	10.6219
03:25:39	12.0221	22.5644	10.6266
03:25:44	12.3456	22.6266	10.6319
03:25:49	12.6691	22.6888	10.6367
03:25:54	12.9926	22.7511	10.6427
03:25:59	13.3160	22.8136	10.6477
03:26:04	13.6395	22.8761	10.6532
03:26:09	13.9629	22.9388	10.6589
03:26:14	14.2864	23.0016	10.6653
03:26:19	14.6098	23.0645	10.6721
03:26:24	14.9332	23.1275	10.6768
03:26:29	15.2566	23.1907	10.6785
03:26:34	15.5799	23.2540	10.6826
03:26:39	15.9033	23.3174	10.6886
03:26:44	16.2266	23.3809	10.6953
03:26:49	16.5499	23.4446	10.7021
03:26:54	16.8732	23.5084	10.7095
03:26:59	17.1965	23.5724	10.7172
03:27:04	17.5198	23.6366	10.7253
03:27:09	17.8431	23.7008	10.7331
03:27:14	18.1663	23.7653	10.7404
03:27:19	18.4895	23.8299	10.7490
03:27:24	18.8127	23.8946	10.7571
03:27:29	19.1359	23.9596	10.7616
03:27:34	19.4590	24.0247	10.7666
03:27:39	19.7821	24.0900	10.7726
03:27:44	20.1053	24.1554	10.7814
03:27:49	20.4283	24.2211	10.7905
03:27:54	20.7514	24.2869	10.8002
03:27:59	21.0744	24.3529	10.8109
03:28:04	21.3975	24.4191	10.8212
03:28:09	21.7205	24.4855	10.8317
03:28:14	22.0434	24.5522	10.8418
03:28:19	22.3664	24.6190	10.8522
03:28:24	22.6893	24.6860	10.8637
03:28:29	23.0122	24.7533	10.8724
03:28:34	23.3351	24.8208	10.8783
03:28:39	23.6579	24.8885	10.8844
03:28:44	23.9807	24.9564	10.8955
03:28:49	24.3035	25.0246	10.9078
03:28:54	24.6263	25.0930	10.9202
03:28:59	24.9490	25.1616	10.9335
04:53:51	-4.8058	42.5395	10.5671
04:53:56	-4.4823	42.6001	10.5655
04:54:01	-4.1588	42.6606	10.5644
04:54:06	-3.8352	42.7211	10.5629
04:54:11	-3.5117	42.7815	10.5605
04:54:16	-3.1881	42.8419	10.5591
04:54:21	-2.8645	42.9023	10.5578
04:54:26	-2.5410	42.9627	10.5568
04:54:31	-2.2174	43.0231	10.5562
04:54:36	-1.8938	43.0834	10.5555
04:54:41	-1.5702	43.1437	10.5544
04:54:46	-1.2466	43.2040	10.5538
04:54:51	-0.9230	43.2644	10.5539
04:54:56	-0.5993	43.3246	10.5534
04:55:01	-0.2757	43.3849	10.5536
04:55:06	0.0481	43.4459	10.5525
04:55:11	0.3717	43.5062	10.5529
04:55:16	0.6953	43.5665	10.5532
04:55:21	1.0190	43.6268	10.5538
04:55:26	1.3426	43.6871	10.5541
04:55:31	1.6663	43.7474	10.5543
04:55:36	1.9899	43.8078	10.5557
04:55:41	2.3136	43.8681	10.5560
04:55:46	2.6373	43.9285	10.5575
04:55:51	2.9609	43.9889	10.5571
04:55:56	3.2846	44.0493	10.5573
04:56:01	3.6082	44.1097	10.5588
04:56:06	3.9319	44.1702	10.5601
04:56:11	4.2556	44.2307	10.5609
04:56:16	4.5792	44.2912	10.5632
04:56:21	4.9029	44.3518	10.5644
04:56:26	5.2265	44.4124	10.5670
04:56:31	5.5502	44.4731	10.5691
04:56:36	5.8738	44.5338	10.5708
04:56:41	6.1975	44.5945	10.5733
04:56:46	6.5211	44.6553	10.5754
04:56:51	6.8448	44.7161	10.5779
04:56:56	7.1684	44.7770	10.5785
04:57:01	7.4920	44.8380	10.5794
04:57:06	7.8157	44.8990	10.5828
04:57:11	8.1393	44.9601	10.5847
04:57:16	8.4629	45.0212	10.5890
04:57:21	8.7865	45.0824	10.5922
04:57:26	9.1101	45.1437	10.5951
04:57:31	9.4337	45.2050	10.6001
04:57:36	9.7573	45.2664	10.6028
04:57:41	10.0809	45.3279	10.6073
04:57:46	10.4044	45.3895	10.6111
04:57:51	10.7280	45.4512	10.6156
04:57:56	11.0515	45.5129	10.6172
04:58:01	11.3751	45.5748	10.6192
04:58:06	11.6986	45.6367	10.6217
04:58:11	12.0221	45.6988	10.6264
04:58:16	12.3456	45.7609	10.6317
04:58:21	12.6691	45.8231	10.6373
04:58:26	12.9926	45.8855	10.6426
04:58:31	13.3161	45.9479	10.6476
04:58:36	13.6396	46.0105	10.6529
04:58:41	13.9630	46.0731	10.6588
04:58:46	14.2864	46.1359	10.6651
04:58:51	14.6099	46.1988	10.6719
04:58:56	14.9333	46.2619	10.6758
04:59:01	15.2567	46.3250	10.6793
04:59:06	15.5800	46.3883	10.6816
04:59:11	15.9034	46.4517	10.6885
04:59:16	16.2267	46.5153	10.6949
04:59:21	16.5501	46.5790	10.7020
04:59:26	16.8734	46.6428	10.7100
04:59:31	17.1967	46.7068	10.7170
04:59:36	17.5199	46.7709	10.7253
04:59:41	17.8432	46.8352	10.7331
04:59:46	18.1664	46.8996	10.7411
04:59:51	18.4896	46.9642	10.7497
04:59:56	18.8128	47.0290	10.7578
05:00:01	19.1360	47.0939	10.7624
05:00:06	19.4592	47.1590	10.7663
05:00:11	19.7823	47.2243	10.7715
05:00:16	20.1054	47.2898	10.7820
05:00:21	20.4285	47.3554	10.7913
05:00:26	20.7516	47.4213	10.8008
05:00:31	21.0746	47.4873	10.8108
05:00:36	21.3976	47.5535	10.8201
05:00:41	21.7206	47.6199	10.8307
05:00:46	22.0436	47.6865	10.8416
05:00:51	22.3666	47.7534	10.8528
05:00:56	22.6895	47.8204	10.8645
05:01:01	23.0124	47.8877	10.8723
05:01:06	23.3353	47.9551	10.8789
05:01:11	23.6581	48.0228	10.8850
05:01:16	23.9809	48.0908	10.8955
05:01:21	24.3037	48.1589	10.9076
05:01:26	24.6265	48.2273	10.9209
05:01:31	24.9492	48.2960	10.9331
14:51:26	19.6308	10.0352	169.2265
14:51:31	19.3071	10.1005	169.2362
14:51:36	18.9834	10.1656	169.2454
14:51:41	18.6597	10.2305	169.2534
14:51:46	18.3359	10.2953	169.2620
14:51:51	18.0122	10.3599	169.2700
14:51:56	17.6884	10.4243	169.2777
14:52:01	17.3646	10.4886	169.2857
14:52:06	17.0408	10.5527	169.2936
14:52:11	16.7170	10.6167	169.2966
14:52:16	16.3931	10.6805	169.3001
14:52:21	16.0692	10.7442	169.3051
14:52:26	15.7453	10.8078	169.3118
14:52:31	15.4214	10.8712	169.3190
14:52:36	15.0975	10.9345	169.3249
14:52:41	14.7736	10.9976	169.3321
14:52:46	14.4496	11.0607	169.3388
14:52:51	14.1257	11.1236	169.3441
14:52:56	13.8017	11.1864	169.3507
14:53:01	13.4777	11.2491	169.3561
14:53:06	13.1537	11.3117	169.3619
14:53:11	12.8296	11.3741	169.3655
14:53:16	12.5056	11.4365	169.3677
14:53:21	12.1815	11.4987	169.3694
14:53:26	11.8575	11.5609	169.3748
14:53:31	11.5334	11.6229	169.3791
14:53:36	11.2093	11.6849	169.3846
14:53:41	10.8852	11.7467	169.3893
14:53:46	10.5611	11.8085	169.3939
14:53:51	10.2370	11.8702	169.3978
14:53:56	9.9129	11.9318	169.4019
14:54:01	9.5887	11.9934	169.4057
14:54:06	9.2646	12.0548	169.4090
14:54:11	8.9404	12.1162	169.4133
14:54:16	8.6163	12.1775	169.4146
14:54:21	8.2921	12.2387	169.4155
14:54:26	7.9679	12.2999	169.4176
14:54:31	7.6438	12.3610	169.4208
14:54:36	7.3196	12.4221	169.4246
14:54:41	6.9954	12.4830	169.4268
14:54:46	6.6712	12.5440	169.4302
14:54:51	6.3470	12.6049	169.4329
14:54:56	6.0228	12.6657	169.4344
14:55:01	5.6986	12.7265	169.4363
14:55:06	5.3744	12.7872	169.4392
14:55:11	5.0502	12.8479	169.4418
14:55:16	4.7260	12.9086	169.4429
14:55:21	4.4017	12.9692	169.4425
14:55:26	4.0775	13.0298	169.4433
14:55:31	3.7533	13.0903	169.4455
14:55:36	3.4291	13.1508	169.4470
14:55:41	3.1049	13.2113	169.4472
14:55:46	2.7806	13.2718	169.4485
14:55:51	2.4564	13.3322	169.4493
14:55:56	2.1322	13.3927	169.4513
14:56:01	1.8080	13.4531	169.4518
14:56:06	1.4838	13.5135	169.4519
14:56:11	1.1596	13.5739	169.4530
14:56:16	0.8353	13.6342	169.4529
14:56:21	0.5111	13.6946	169.4530
14:56:26	0.1869	13.7550	169.4532
14:56:31	-0.1373	13.8153	169.4533
14:56:36	-0.4615	13.8757	169.4526
14:56:41	-0.7856	13.9361	169.4530
14:56:46	-1.1098	13.9964	169.4523
14:56:51	-1.4340	14.0568	169.4518
14:56:56	-1.7582	14.1172	169.4506
14:57:01	-2.0823	14.1776	169.4499
14:57:06	-2.4065	14.2380	169.4496
14:57:11	-2.7306	14.2985	169.4485
14:57:16	-3.0548	14.3589	169.4471
14:57:21	-3.3789	14.4194	169.4466
14:57:26	-3.7030	14.4799	169.4448
14:57:31	-4.0271	14.5404	169.4451
14:57:36	-4.3512	14.6010	169.4440
14:57:41	-4.6753	14.6616	169.4424
14:57:46	-4.9704	14.7168	28.5303
16:22:38	24.7763	32.1042	169.0684
16:22:43	24.4530	32.1728	169.0798
16:22:48	24.1298	32.2412	169.0921
16:22:53	23.8064	32.3093	169.1046
16:22:58	23.4831	32.3772	169.1170
16:23:03	23.1597	32.4448	169.1282
16:23:08	22.8363	32.5123	169.1400
16:23:13	22.5129	32.5795	169.1514
16:23:18	22.1895	32.6465	169.1619
16:23:23	21.8660	32.7133	169.1726
16:23:28	21.5425	32.7798	169.1832
16:23:33	21.2189	32.8462	169.1886
16:23:38	20.8954	32.9124	169.1935
16:23:43	20.5718	32.9784	169.2000
16:23:48	20.2482	33.0442	169.2098
16:23:53	19.9246	33.1098	169.2195
16:23:58	19.6009	33.1752	169.2286
16:24:03	19.2773	33.2405	169.2375
16:24:08	18.9536	33.3056	169.2467
16:24:13	18.6299	33.3705	169.2556
16:24:18	18.3061	33.4352	169.2634
16:24:23	17.9824	33.4998	169.2714
16:24:28	17.6586	33.5642	169.2801
16:24:33	17.3348	33.6285	169.2864
16:24:38	17.0110	33.6926	169.2901
16:24:43	16.6871	33.7566	169.2934
16:24:48	16.3633	33.8204	169.2995
16:24:53	16.0394	33.8841	169.3067
16:24:58	15.7155	33.9476	169.3136
16:25:03	15.3916	34.0110	169.3208
16:25:08	15.0677	34.0743	169.3275
16:25:13	14.7438	34.1375	169.3339
16:25:18	14.4198	34.2005	169.3406
16:25:23	14.0959	34.2634	169.3454
16:25:28	13.7719	34.3262	169.3521
16:25:33	13.4479	34.3888	169.3573
16:25:38	13.1239	34.4514	169.3606
16:25:43	12.7998	34.5138	169.3633
16:25:48	12.4758	34.5762	169.3655
16:25:53	12.1518	34.6384	169.3716
16:25:58	11.8277	34.7006	169.3754
16:26:03	11.5036	34.7626	169.3805
16:26:08	11.1795	34.8246	169.3851
16:26:13	10.8554	34.8864	169.3900
16:26:18	10.5313	34.9482	169.3944
16:26:23	10.2072	35.0099	169.3992
16:26:28	9.8831	35.0715	169.4026
16:26:33	9.5590	35.1330	169.4065
16:26:38	9.2348	35.1944	169.4096
16:26:43	8.9107	35.2558	169.4116
16:26:48	8.5865	35.3171	169.4121
16:26:53	8.2624	35.3783	169.4147
16:26:58	7.9382	35.4395	169.4186
16:27:03	7.6140	35.5006	169.4218
16:27:08	7.2898	35.5617	169.4246
16:27:13	6.9656	35.6226	169.4276
16:27:18	6.6415	35.6836	169.4311
16:27:23	6.3173	35.7444	169.4332
16:27:28	5.9931	35.8053	169.4356
16:27:33	5.6689	35.8660	169.4373
16:27:38	5.3446	35.9268	169.4396
