2024/09/29 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
05:17:05	-4.9352	48.4536	10.5636
05:17:10	-4.6115	48.5142	10.5613
05:17:15	-4.2877	48.5747	10.5593
05:17:20	-3.9639	48.6353	10.5582
05:17:25	-3.6401	48.6957	10.5574
05:17:30	-3.3163	48.7562	10.5570
05:17:35	-2.9925	48.8166	10.5557
05:17:40	-2.6687	48.8770	10.5548
05:17:45	-2.3449	48.9374	10.5528
05:17:50	-2.0210	48.9978	10.5530
05:17:55	-1.6972	49.0581	10.5512
05:18:00	-1.3734	49.1185	10.5507
05:18:05	-1.0495	49.1788	10.5500
05:18:10	-0.7256	49.2391	10.5507
05:18:15	-0.4018	49.2995	10.5494
05:18:20	-0.0779	49.3598	10.5495
05:18:25	0.2460	49.4201	10.5490
05:18:30	0.5699	49.4804	10.5501
05:18:35	0.8937	49.5407	10.5491
05:18:40	1.2176	49.6011	10.5504
05:18:45	1.5415	49.6614	10.5506
05:18:50	1.8654	49.7218	10.5512
05:18:55	2.1893	49.7821	10.5516
05:19:00	2.5132	49.8425	10.5526
05:19:05	2.8371	49.9029	10.5530
05:19:10	3.1610	49.9634	10.5543
05:19:15	3.4849	50.0238	10.5560
05:19:20	3.8088	50.0843	10.5573
05:19:25	4.1327	50.1448	10.5583
05:19:30	4.4566	50.2054	10.5599
05:19:35	4.7805	50.2660	10.5602
05:19:40	5.1044	50.3266	10.5610
05:19:45	5.4283	50.3872	10.5633
05:19:50	5.7522	50.4479	10.5646
05:19:55	6.0761	50.5087	10.5670
05:20:00	6.4000	50.5695	10.5692
05:20:05	6.7239	50.6303	10.5717
05:20:10	7.0478	50.6912	10.5750
05:20:15	7.3717	50.7522	10.5780
05:20:20	7.6955	50.8132	10.5804
05:20:25	8.0194	50.8743	10.5834
05:20:30	8.3432	50.9354	10.5862
05:20:35	8.6671	50.9966	10.5877
05:20:40	8.9909	51.0579	10.5888
05:20:45	9.3148	51.1192	10.5923
05:20:50	9.6386	51.1806	10.5955
05:20:55	9.9624	51.2421	10.5997
05:21:00	10.2863	51.3037	10.6038
05:21:05	10.6101	51.3654	10.6076
05:21:10	10.9339	51.4271	10.6126
05:21:15	11.2577	51.4890	10.6165
05:21:20	11.5814	51.5509	10.6216
05:21:25	11.9052	51.6129	10.6264
05:21:30	12.2290	51.6750	10.6317
05:21:35	12.5527	51.7373	10.6350
05:21:40	12.8764	51.7996	10.6362
05:21:45	13.2002	51.8620	10.6388
05:21:50	13.5239	51.9246	10.6441
05:21:55	13.8476	51.9872	10.6501
05:22:00	14.1712	52.0500	10.6566
05:22:05	14.4949	52.1129	10.6627
05:22:10	14.8186	52.1759	10.6685
05:22:15	15.1422	52.2390	10.6753
05:22:20	15.4658	52.3023	10.6810
05:22:25	15.7894	52.3657	10.6888
05:22:30	16.1130	52.4292	10.6955
05:22:35	16.4366	52.4929	10.7017
05:22:40	16.7601	52.5567	10.7051
05:22:45	17.0837	52.6206	10.7082
05:22:50	17.4072	52.6848	10.7147
05:22:55	17.7307	52.7490	10.7226
05:23:00	18.0542	52.8134	10.7300
05:23:05	18.3777	52.8780	10.7388
05:23:10	18.7011	52.9427	10.7469
05:23:15	19.0245	53.0076	10.7557
05:23:20	19.3479	53.0727	10.7647
05:23:25	19.6713	53.1379	10.7732
05:23:30	19.9947	53.2034	10.7802
16:48:30	15.0116	40.0379	169.3270
16:48:35	14.6880	40.1010	169.3335
16:48:40	14.3643	40.1640	169.3394
16:48:45	14.0407	40.2268	169.3457
16:48:50	13.7170	40.2895	169.3516
16:48:55	13.3933	40.3521	169.3528
16:49:00	13.0696	40.4146	169.3554
16:49:05	12.7458	40.4770	169.3591
16:49:10	12.4221	40.5393	169.3647
16:49:15	12.0983	40.6015	169.3699
16:49:20	11.7746	40.6636	169.3755
16:49:25	11.4508	40.7256	169.3799
16:49:30	11.1270	40.7874	169.3845
16:49:35	10.8032	40.8492	169.3885
16:49:40	10.4794	40.9110	169.3940
16:49:45	10.1556	40.9726	169.3972
16:49:50	9.8318	41.0341	169.4022
16:49:55	9.5080	41.0956	169.4034
16:50:00	9.1841	41.1570	169.4060
16:50:05	8.8603	41.2183	169.4072
16:50:10	8.5364	41.2796	169.4104
16:50:15	8.2126	41.3407	169.4138
16:50:20	7.8887	41.4018	169.4168
16:50:25	7.5649	41.4629	169.4201
16:50:30	7.2410	41.5239	169.4230
16:50:35	6.9171	41.5848	169.4260
16:50:40	6.5932	41.6457	169.4287
16:50:45	6.2693	41.7065	169.4308
16:50:50	5.9454	41.7673	169.4331
