2024/08/23 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:18:14	-1.8705	18.9032	10.5546
03:18:19	-1.5467	18.9635	10.5542
03:18:24	-1.2229	19.0239	10.5537
03:18:29	-0.8991	19.0842	10.5535
03:18:34	-0.5753	19.1445	10.5532
03:18:39	-0.2514	19.2049	10.5526
03:18:44	0.0724	19.2652	10.5526
03:18:49	0.3962	19.3255	10.5530
03:18:54	0.7200	19.3859	10.5530
03:18:59	1.0439	19.4462	10.5528
03:19:04	1.3677	19.5065	10.5532
03:19:09	1.6916	19.5669	10.5540
03:19:14	2.0154	19.6273	10.5553
03:19:19	2.3393	19.6876	10.5555
03:19:24	2.6631	19.7480	10.5555
03:19:29	2.9870	19.8085	10.5560
03:19:34	3.3108	19.8689	10.5568
03:19:39	3.6347	19.9294	10.5576
03:19:44	3.9585	19.9899	10.5596
03:19:49	4.2824	20.0504	10.5612
03:19:54	4.6062	20.1110	10.5627
03:19:59	4.9301	20.1716	10.5647
03:20:04	5.2539	20.2323	10.5661
03:20:09	5.5778	20.2929	10.5693
03:20:14	5.9016	20.3537	10.5709
03:20:19	6.2255	20.4144	10.5724
03:20:24	6.5493	20.4753	10.5745
03:20:29	6.8731	20.5361	10.5762
03:20:34	7.1970	20.5971	10.5767
03:20:39	7.5208	20.6581	10.5793
03:20:44	7.8446	20.7191	10.5825
03:20:49	8.1684	20.7802	10.5855
03:20:54	8.4922	20.8414	10.5889
03:20:59	8.8160	20.9026	10.5921
03:21:04	9.1398	20.9640	10.5956
03:21:09	9.4636	21.0253	10.5996
03:21:14	9.7874	21.0868	10.6034
03:21:19	10.1112	21.1484	10.6068
03:21:24	10.4349	21.2100	10.6116
03:21:29	10.7587	21.2717	10.6133
03:21:34	11.0824	21.3335	10.6150
03:21:39	11.4061	21.3954	10.6177
03:21:44	11.7299	21.4574	10.6228
03:21:49	12.0536	21.5194	10.6273
03:21:54	12.3773	21.5816	10.6326
03:21:59	12.7010	21.6439	10.6373
03:22:04	13.0247	21.7063	10.6426
03:22:09	13.3483	21.7688	10.6492
03:22:14	13.6720	21.8314	10.6546
03:22:19	13.9956	21.8941	10.6603
03:22:24	14.3192	21.9569	10.6666
03:22:29	14.6428	22.0199	10.6716
03:22:34	14.9664	22.0829	10.6738
03:22:39	15.2900	22.1461	10.6765
03:22:44	15.6136	22.2095	10.6820
03:22:49	15.9371	22.2729	10.6888
03:22:54	16.2607	22.3365	10.6960
03:22:59	16.5842	22.4003	10.7038
03:23:04	16.9077	22.4642	10.7102
03:23:09	17.2312	22.5282	10.7189
03:23:14	17.5546	22.5924	10.7261
03:23:19	17.8781	22.6567	10.7338
03:23:24	18.2015	22.7212	10.7426
03:23:29	18.5249	22.7859	10.7512
03:23:34	18.8483	22.8507	10.7560
03:23:39	19.1716	22.9157	10.7604
03:23:44	19.4950	22.9808	10.7652
03:23:49	19.8183	23.0462	10.7735
03:23:54	20.1416	23.1117	10.7822
03:23:59	20.4649	23.1774	10.7924
03:24:04	20.7881	23.2433	10.8018
03:24:09	21.1114	23.3094	10.8123
03:24:14	21.4346	23.3756	10.8227
03:24:19	21.7578	23.4421	10.8324
16:19:43	22.0000	31.6796	169.1557
16:19:48	21.6768	31.7462	169.1658
