2024/08/21 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
03:31:40	2.6475	22.8047	10.5518
03:32:00	3.9424	23.0464	10.5551
03:32:20	5.2374	23.2886	10.5603
03:32:40	6.5323	23.5315	10.5674
03:33:00	7.8272	23.7752	10.5761
03:33:20	9.1220	24.0199	10.5870
03:33:40	10.4166	24.2658	10.6000
03:34:00	11.7111	24.5130	10.6146
03:34:20	13.0055	24.7617	10.6319
03:34:40	14.2996	25.0122	10.6515
03:35:00	15.5935	25.2646	10.6728
03:35:20	16.8872	25.5191	10.6972
03:35:40	18.1806	25.7760	10.7245
03:36:00	19.4736	26.0354	10.7540
03:36:20	20.7664	26.2977	10.7867
03:36:39	22.0000	26.5509	88.4509
16:32:25	21.3539	34.9421	169.1757
23:59:59 -999.00 -999.00  -999.00
