2024/08/21 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:29:15	-1.8058	21.6503	10.5542
03:29:20	-1.4822	21.7106	10.5532
03:29:25	-1.1586	21.7709	10.5525
03:29:30	-0.8350	21.8312	10.5525
03:29:35	-0.5114	21.8915	10.5521
03:29:40	-0.1878	21.9518	10.5524
03:29:45	0.1358	22.0108	10.5516
03:29:50	0.4595	22.0711	10.5512
03:29:55	0.7831	22.1313	10.5522
03:30:00	1.1067	22.1916	10.5528
03:30:05	1.4304	22.2519	10.5531
03:30:10	1.7540	22.3123	10.5531
03:30:15	2.0777	22.3726	10.5535
03:30:20	2.4013	22.4329	10.5537
03:30:25	2.7250	22.4933	10.5545
03:30:30	3.0486	22.5537	10.5558
03:30:35	3.3723	22.6141	10.5568
03:30:40	3.6959	22.6745	10.5583
03:30:45	4.0196	22.7350	10.5594
03:30:50	4.3432	22.7955	10.5611
03:30:55	4.6668	22.8560	10.5625
03:31:00	4.9905	22.9166	10.5654
03:31:05	5.3141	22.9772	10.5669
03:31:10	5.6378	23.0379	10.5690
03:31:15	5.9614	23.0986	10.5691
03:31:20	6.2850	23.1593	10.5705
03:31:25	6.6086	23.2201	10.5718
03:31:30	6.9322	23.2809	10.5750
03:31:35	7.2558	23.3418	10.5773
03:31:40	7.5794	23.4028	10.5800
03:31:45	7.9030	23.4638	10.5833
03:31:50	8.2266	23.5249	10.5861
03:31:55	8.5502	23.5860	10.5903
03:32:00	8.8738	23.6472	10.5934
03:32:05	9.1974	23.7085	10.5970
03:32:10	9.5209	23.7699	10.6011
03:32:15	9.8445	23.8313	10.6030
03:32:20	10.1680	23.8928	10.6048
03:32:25	10.4915	23.9544	10.6061
03:32:30	10.8151	24.0161	10.6106
03:32:35	11.1386	24.0778	10.6153
03:32:40	11.4621	24.1397	10.6198
03:32:45	11.7856	24.2016	10.6241
03:32:50	12.1090	24.2637	10.6295
03:32:55	12.4325	24.3258	10.6347
03:33:00	12.7559	24.3881	10.6395
03:33:05	13.0794	24.4504	10.6448
03:33:10	13.4028	24.5129	10.6504
03:33:15	13.7262	24.5755	10.6566
03:33:20	14.0496	24.6381	10.6591
03:33:25	14.3730	24.7009	10.6619
03:33:30	14.6963	24.7639	10.6654
03:33:35	15.0197	24.8269	10.6717
03:33:40	15.3430	24.8901	10.6784
03:33:45	15.6663	24.9534	10.6857
03:33:50	15.9896	25.0168	10.6917
03:33:55	16.3129	25.0804	10.6990
03:34:00	16.6362	25.1441	10.7059
03:34:05	16.9594	25.2080	10.7131
03:34:10	17.2827	25.2720	10.7216
03:34:15	17.6059	25.3361	10.7297
03:34:20	17.9291	25.4004	10.7358
03:34:25	18.2522	25.4649	10.7398
03:34:30	18.5754	25.5295	10.7434
03:34:35	18.8985	25.5943	10.7506
03:34:40	19.2216	25.6593	10.7590
03:34:45	19.5447	25.7244	10.7680
03:34:50	19.8677	25.7897	10.7771
03:34:55	20.1908	25.8552	10.7869
03:35:00	20.5138	25.9209	10.7967
03:35:05	20.8368	25.9868	10.8062
03:35:10	21.1598	26.0528	10.8161
03:35:15	21.4827	26.1191	10.8262
03:35:20	21.8056	26.1855	10.8367
16:30:47	22.0000	34.4361	169.1626
16:30:52	21.6768	34.5027	169.1738
16:30:57	21.3535	34.5691	169.1847
16:31:02	21.0302	34.6353	169.1952
16:31:07	20.7069	34.7014	169.2044
16:31:12	20.3836	34.7672	169.2112
16:31:17	20.0602	34.8329	169.2165
16:31:22	19.7369	34.8983	169.2208
16:31:27	19.4135	34.9636	169.2288
16:31:32	19.0900	35.0287	169.2378
16:31:37	18.7666	35.0937	169.2467
16:31:42	18.4431	35.1584	169.2558
16:31:47	18.1196	35.2230	169.2638
16:31:52	17.7961	35.2875	169.2722
16:31:57	17.4726	35.3518	169.2802
16:32:02	17.1490	35.4159	169.2879
