2024/09/11 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
05:21:53	-4.9352	49.5376	10.5658
05:21:58	-4.6115	49.5982	10.5635
05:22:03	-4.2877	49.6587	10.5617
05:22:08	-3.9639	49.7192	10.5596
05:22:13	-3.6401	49.7797	10.5596
05:22:18	-3.3163	49.8402	10.5592
05:22:23	-2.9925	49.9007	10.5579
05:22:28	-2.6686	49.9611	10.5570
05:22:33	-2.3448	50.0215	10.5559
05:22:38	-2.0210	50.0819	10.5544
05:22:43	-1.6971	50.1422	10.5543
05:22:48	-1.3732	50.2026	10.5531
05:22:53	-1.0494	50.2629	10.5522
05:22:58	-0.7255	50.3233	10.5520
05:23:03	-0.4016	50.3836	10.5524
05:23:08	-0.0777	50.4440	10.5524
05:23:13	0.2461	50.5043	10.5521
05:23:18	0.5700	50.5646	10.5523
05:23:23	0.8939	50.6250	10.5513
05:23:28	1.2178	50.6853	10.5526
05:23:33	1.5417	50.7457	10.5528
05:23:38	1.8656	50.8060	10.5527
05:23:43	2.1895	50.8664	10.5539
05:23:48	2.5135	50.9268	10.5548
05:23:53	2.8374	50.9873	10.5554
05:23:58	3.1613	51.0477	10.5564
05:24:03	3.4852	51.1082	10.5581
05:24:08	3.8091	51.1687	10.5594
05:24:13	4.1330	51.2292	10.5606
05:24:18	4.4569	51.2897	10.5619
05:24:23	4.7808	51.3503	10.5623
05:24:28	5.1048	51.4110	10.5624
05:24:33	5.4287	51.4717	10.5656
05:24:38	5.7526	51.5324	10.5667
05:24:43	6.0765	51.5931	10.5692
05:24:48	6.4004	51.6539	10.5721
05:24:53	6.7243	51.7148	10.5741
05:24:58	7.0482	51.7757	10.5773
05:25:03	7.3720	51.8367	10.5800
05:25:08	7.6959	51.8977	10.5826
05:25:13	8.0198	51.9588	10.5856
05:25:18	8.3437	52.0200	10.5884
05:25:23	8.6675	52.0812	10.5899
05:25:28	8.9914	52.1425	10.5910
05:25:33	9.3152	52.2038	10.5945
05:25:38	9.6391	52.2653	10.5983
05:25:43	9.9629	52.3268	10.6019
05:25:48	10.2867	52.3884	10.6060
05:25:53	10.6106	52.4500	10.6096
05:25:58	10.9344	52.5118	10.6138
05:26:03	11.2582	52.5737	10.6193
05:26:08	11.5820	52.6356	10.6238
05:26:13	11.9057	52.6976	10.6286
05:26:18	12.2295	52.7598	10.6338
05:26:23	12.5533	52.8220	10.6370
05:26:28	12.8770	52.8844	10.6384
05:26:33	13.2007	52.9468	10.6417
05:26:38	13.5244	53.0094	10.6464
05:26:43	13.8481	53.0720	10.6533
05:26:48	14.1718	53.1348	10.6581
05:26:53	14.4955	53.1977	10.6650
05:26:58	14.8192	53.2607	10.6705
05:27:03	15.1428	53.3239	10.6768
05:27:08	15.4665	53.3872	10.6841
05:27:13	15.7901	53.4506	10.6911
05:27:18	16.1137	53.5141	10.6976
05:27:23	16.4373	53.5778	10.7038
05:27:28	16.7608	53.6417	10.7072
05:27:33	17.0844	53.7056	10.7109
05:27:38	17.4079	53.7698	10.7160
05:27:43	17.7314	53.8340	10.7247
05:27:48	18.0549	53.8985	10.7322
05:27:53	18.3784	53.9630	10.7407
05:27:58	18.7018	54.0278	10.7491
05:28:03	19.0253	54.0927	10.7578
05:28:08	19.3487	54.1578	10.7667
05:28:13	19.6721	54.2231	10.7753
05:28:18	19.9954	54.2885	10.7829
16:52:02	19.8060	40.1631	169.2215
16:52:07	19.4826	40.2284	169.2308
16:52:12	19.1592	40.2936	169.2398
16:52:17	18.8358	40.3586	169.2486
16:52:22	18.5123	40.4234	169.2568
16:52:27	18.1889	40.4881	169.2606
16:52:32	17.8654	40.5526	169.2647
16:52:37	17.5419	40.6169	169.2693
16:52:42	17.2184	40.6811	169.2785
16:52:47	16.8948	40.7451	169.2854
16:52:52	16.5713	40.8090	169.2937
16:52:57	16.2477	40.8728	169.2999
16:53:02	15.9241	40.9364	169.3074
16:53:07	15.6005	40.9998	169.3144
16:53:12	15.2768	41.0632	169.3209
16:53:17	14.9532	41.1264	169.3278
16:53:22	14.6296	41.1894	169.3335
16:53:27	14.3059	41.2524	169.3379
16:53:32	13.9822	41.3152	169.3410
16:53:37	13.6585	41.3780	169.3437
16:53:42	13.3348	41.4406	169.3483
16:53:47	13.0111	41.5030	169.3541
16:53:52	12.6873	41.5654	169.3596
16:53:57	12.3636	41.6277	169.3653
16:54:02	12.0398	41.6899	169.3697
16:54:07	11.7160	41.7520	169.3746
16:54:12	11.3923	41.8140	169.3798
16:54:17	11.0685	41.8758	169.3844
16:54:22	10.7447	41.9376	169.3886
16:54:27	10.4208	41.9994	169.3932
16:54:32	10.0970	42.0610	169.3948
16:54:37	9.7732	42.1225	169.3965
16:54:42	9.4493	42.1840	169.3988
16:54:47	9.1255	42.2454	169.4021
16:54:52	8.8016	42.3067	169.4059
16:54:57	8.4778	42.3680	169.4099
16:55:02	8.1539	42.4291	169.4136
16:55:07	7.8300	42.4903	169.4166
16:55:12	7.5062	42.5513	169.4199
16:55:17	7.1823	42.6123	169.4220
16:55:22	6.8584	42.6732	169.4252
16:55:27	6.5345	42.7341	169.4271
16:55:32	6.2106	42.7949	169.4291
16:55:37	5.8867	42.8557	169.4307
16:55:42	5.5628	42.9165	169.4310
16:55:47	5.2389	42.9772	169.4334
16:55:52	4.9150	43.0378	169.4351
16:55:57	4.5911	43.0984	169.4372
16:56:02	4.2672	43.1590	169.4388
16:56:07	3.9432	43.2195	169.4396
16:56:12	3.6193	43.2800	169.4419
16:56:17	3.2954	43.3405	169.4436
16:56:22	2.9715	43.4010	169.4447
16:56:27	2.6476	43.4614	169.4452
16:56:32	2.3237	43.5218	169.4461
16:56:37	1.9998	43.5822	169.4464
16:56:42	1.6759	43.6426	169.4463
