2024/08/05 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:12:29	-4.8706	16.9683	10.5616
03:12:34	-4.5470	17.0288	10.5609
03:12:39	-4.2235	17.0893	10.5599
03:12:44	-3.8999	17.1498	10.5595
03:12:49	-3.5763	17.2102	10.5578
03:12:54	-3.2527	17.2706	10.5558
03:12:59	-2.9291	17.3310	10.5544
03:13:04	-2.6055	17.3914	10.5536
03:13:09	-2.2819	17.4517	10.5523
03:13:14	-1.9583	17.5120	10.5518
03:13:19	-1.6346	17.5723	10.5507
03:13:24	-1.3110	17.6326	10.5504
03:13:29	-0.9874	17.6929	10.5503
03:13:34	-0.6637	17.7532	10.5502
03:13:39	-0.3401	17.8135	10.5497
03:13:44	-0.0164	17.8738	9.1818
03:13:49	0.3072	17.9324	10.5498
03:13:54	0.6309	17.9927	10.5492
03:13:59	0.9546	18.0530	10.5499
03:14:04	1.2782	18.1133	10.5503
03:14:09	1.6019	18.1736	10.5505
03:14:14	1.9256	18.2339	10.5512
03:14:19	2.2492	18.2943	10.5524
03:14:24	2.5729	18.3546	10.5534
03:14:29	2.8966	18.4150	10.5538
03:14:34	3.2203	18.4754	10.5549
03:14:39	3.5439	18.5358	10.5559
03:14:44	3.8676	18.5962	10.5573
03:14:49	4.1913	18.6567	10.5574
03:14:54	4.5149	18.7172	10.5588
03:14:59	4.8386	18.7778	10.5601
03:15:04	5.1623	18.8383	10.5618
03:15:09	5.4859	18.8990	10.5643
03:15:14	5.8096	18.9596	10.5669
03:15:19	6.1332	19.0203	10.5686
03:15:24	6.4569	19.0811	10.5717
03:15:29	6.7805	19.1419	10.5734
03:15:34	7.1041	19.2028	10.5766
03:15:39	7.4277	19.2637	10.5796
03:15:44	7.7514	19.3247	10.5814
03:15:49	8.0750	19.3857	10.5826
03:15:54	8.3986	19.4468	10.5836
03:15:59	8.7222	19.5080	10.5867
03:16:04	9.0458	19.5692	10.5907
03:16:09	9.3693	19.6305	10.5941
03:16:14	9.6929	19.6919	10.5979
03:16:19	10.0165	19.7534	10.6014
03:16:24	10.3400	19.8149	10.6065
03:16:29	10.6636	19.8766	10.6100
03:16:34	10.9871	19.9383	10.6144
03:16:39	11.3106	20.0001	10.6190
