2024/08/05 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
03:13:51	2.0000	18.1549	10.5478
03:14:11	3.2946	18.3963	10.5502
03:14:31	4.5892	18.6381	10.5545
03:14:51	5.8838	18.8805	10.5606
03:15:11	7.1783	19.1237	10.5684
03:15:31	8.4727	19.3677	10.5782
03:15:51	9.7671	19.6128	10.5901
03:16:11	11.0613	19.8592	10.6040
03:16:31	12.3554	20.1070	10.6197
03:16:51	13.6493	20.3564	10.6382
03:17:11	14.9429	20.6077	10.6589
03:17:31	16.2363	20.8610	10.6814
03:17:51	17.5295	21.1165	10.7071
03:18:11	18.8223	21.3744	10.7357
03:18:31	20.1149	21.6351	10.7663
03:18:51	21.4070	21.8987	10.8022
16:14:50	22.0000	30.3399	169.1511
16:15:10	20.7080	30.6049	169.1890
16:15:30	19.4156	30.8669	169.2236
16:15:50	18.1229	31.1260	169.2543
16:16:10	16.8299	31.3827	169.2833
16:16:30	15.5366	31.6369	169.3093
16:16:50	14.2431	31.8891	169.3323
16:17:10	12.9493	32.1393	169.3536
16:17:30	11.6553	32.3879	169.3725
16:17:50	10.3611	32.6349	169.3889
16:18:10	9.0669	32.8805	169.4035
16:18:30	7.7724	33.1251	169.4162
16:18:50	6.4779	33.3686	169.4268
16:19:10	5.1834	33.6113	169.4354
16:19:30	3.8888	33.8533	169.4424
16:19:50	2.5942	34.0949	169.4476
23:59:59 -999.00 -999.00  -999.00
