2024/08/17 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:49:47	-1.7411	26.7681	10.5526
03:49:52	-1.4176	26.8284	10.5514
03:49:57	-1.0940	26.8886	10.5507
03:50:02	-0.7704	26.9489	10.5506
03:50:07	-0.4468	27.0092	10.5503
03:50:12	-0.1232	27.0695	10.5493
03:50:17	0.2004	27.1281	10.5508
03:50:22	0.5240	27.1883	10.5502
03:50:27	0.8477	27.2486	10.5511
03:50:32	1.1713	27.3089	10.5506
03:50:37	1.4949	27.3692	10.5510
03:50:42	1.8185	27.4295	10.5507
03:50:47	2.1422	27.4898	10.5520
03:50:52	2.4658	27.5502	10.5532
03:50:57	2.7894	27.6105	10.5539
03:51:02	3.1130	27.6709	10.5542
03:51:07	3.4367	27.7313	10.5559
03:51:12	3.7603	27.7917	10.5573
03:51:17	4.0839	27.8522	10.5592
03:51:22	4.4075	27.9127	10.5603
03:51:27	4.7311	27.9732	10.5622
03:51:32	5.0548	28.0338	10.5633
03:51:37	5.3784	28.0944	10.5640
03:51:42	5.7020	28.1550	10.5642
03:51:47	6.0256	28.2157	10.5679
03:51:52	6.3492	28.2765	10.5691
03:51:57	6.6728	28.3372	10.5719
03:52:02	6.9964	28.3981	10.5745
03:52:07	7.3199	28.4590	10.5774
03:52:12	7.6435	28.5199	10.5800
03:52:17	7.9671	28.5809	10.5831
03:52:22	8.2907	28.6420	10.5869
03:52:27	8.6142	28.7032	10.5903
03:52:32	8.9378	28.7644	10.5934
03:52:37	9.2613	28.8257	10.5942
03:52:42	9.5848	28.8870	10.5958
03:52:47	9.9084	28.9485	10.5986
03:52:52	10.2319	29.0100	10.6028
03:52:57	10.5554	29.0716	10.6073
03:53:02	10.8789	29.1332	10.6117
03:53:07	11.2023	29.1950	10.6157
03:53:12	11.5258	29.2569	10.6209
03:53:17	11.8493	29.3188	10.6260
03:53:22	12.1727	29.3809	10.6305
03:53:27	12.4962	29.4430	10.6355
03:53:32	12.8196	29.5053	10.6402
03:53:37	13.1430	29.5676	10.6438
03:53:42	13.4664	29.6301	10.6459
03:53:47	13.7898	29.6927	10.6489
03:53:52	14.1131	29.7554	10.6546
03:53:57	14.4365	29.8182	10.6607
03:54:02	14.7598	29.8811	10.6666
03:54:07	15.0831	29.9442	10.6737
03:54:12	15.4064	30.0074	10.6805
03:54:17	15.7297	30.0707	10.6867
03:54:22	16.0530	30.1341	10.6934
03:54:27	16.3762	30.1977	10.7007
03:54:32	16.6995	30.2614	10.7083
03:54:37	17.0227	30.3253	10.7156
03:54:42	17.3459	30.3893	10.7191
03:54:47	17.6691	30.4535	10.7221
03:54:52	17.9922	30.5178	10.7273
03:54:57	18.3154	30.5823	10.7355
03:55:02	18.6385	30.6469	10.7437
03:55:07	18.9616	30.7117	10.7526
03:55:12	19.2846	30.7767	10.7618
03:55:17	19.6077	30.8419	10.7706
03:55:22	19.9307	30.9072	10.7797
03:55:27	20.2537	30.9727	10.7892
03:55:32	20.5767	31.0384	10.7983
03:55:37	20.8997	31.1043	10.8085
03:55:42	21.2226	31.1704	10.8167
03:55:47	21.5455	31.2366	10.8220
03:55:52	21.8684	31.3031	10.8267
15:20:54	14.0626	18.0126	169.3434
15:20:59	13.7390	18.0753	169.3460
15:21:04	13.4153	18.1379	169.3523
15:21:09	13.0916	18.2004	169.3571
15:21:14	12.7679	18.2627	169.3627
15:21:19	12.4442	18.3250	169.3683
15:21:24	12.1205	18.3872	169.3735
15:21:29	11.7967	18.4493	169.3785
15:21:34	11.4730	18.5112	169.3836
15:21:39	11.1492	18.5731	169.3882
15:21:44	10.8254	18.6349	169.3923
15:21:49	10.5016	18.6966	169.3961
15:21:54	10.1778	18.7582	169.3976
15:21:59	9.8540	18.8198	169.4001
15:22:04	9.5302	18.8812	169.4031
15:22:09	9.2064	18.9426	169.4065
15:22:14	8.8825	19.0039	169.4104
15:22:19	8.5587	19.0652	169.4135
15:22:24	8.2348	19.1263	169.4169
15:22:29	7.9109	19.1874	169.4199
15:22:34	7.5871	19.2485	169.4235
15:22:39	7.2632	19.3094	169.4261
15:22:44	6.9393	19.3704	169.4294
15:22:49	6.6154	19.4312	169.4312
15:22:54	6.2915	19.4921	169.4333
15:22:59	5.9676	19.5528	169.4340
15:23:04	5.6437	19.6135	169.4350
15:23:09	5.3198	19.6742	169.4372
15:23:14	4.9959	19.7348	169.4389
15:23:19	4.6720	19.7954	169.4411
15:23:24	4.3481	19.8560	169.4434
15:23:29	4.0241	19.9165	169.4445
15:23:34	3.7002	19.9770	169.4457
15:23:39	3.3763	20.0375	169.4482
15:23:44	3.0524	20.0979	169.4494
15:23:49	2.7284	20.1583	169.4499
15:23:54	2.4045	20.2187	169.4499
15:23:59	2.0806	20.2791	169.4511
15:24:04	1.7566	20.3394	169.4508
15:24:09	1.4327	20.3998	169.4516
15:24:14	1.1088	20.4601	169.4521
15:24:19	0.7849	20.5204	169.4529
15:24:24	0.4610	20.5808	169.4522
15:24:29	0.1370	20.6411	169.4528
15:24:34	-0.1869	20.7014	169.4528
15:24:39	-0.5108	20.7617	169.4523
15:24:44	-0.8347	20.8220	169.4521
15:24:49	-1.1586	20.8823	169.4521
15:24:54	-1.4825	20.9426	169.4517
15:24:59	-1.8064	21.0030	169.4507
16:51:27	21.9354	39.5867	169.1697
16:51:32	21.6122	39.6533	169.1810
16:51:37	21.2890	39.7196	169.1888
16:51:42	20.9658	39.7858	169.1938
16:51:47	20.6426	39.8517	169.1984
16:51:52	20.3193	39.9175	169.2066
16:51:57	19.9960	39.9831	169.2162
23:59:59	-999.00	-999.00	-999.00
