2024/11/15 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
00:19:08	35.2579	-20.2487	11.4747
00:19:13	35.5796	-20.1685	11.4928
00:19:18	35.9012	-20.0879	11.5087
00:19:23	36.2228	-20.0068	11.5267
00:19:28	36.5443	-19.9252	11.5521
00:19:33	36.8657	-19.8431	11.5786
00:19:38	37.1871	-19.7604	11.6048
00:19:43	37.5085	-19.6773	11.6330
00:19:48	37.8298	-19.5936	11.6609
00:19:53	38.1510	-19.5094	11.6889
00:19:58	38.4722	-19.4246	11.7176
00:20:03	38.7934	-19.3392	11.7476
00:20:08	39.1145	-19.2533	11.7775
00:20:13	39.4355	-19.1667	11.8062
00:20:18	39.7565	-19.0796	11.8287
00:20:23	40.0774	-18.9918	11.8514
00:20:28	40.3982	-18.9034	11.8794
00:20:33	40.7190	-18.8144	11.9126
00:20:38	41.0398	-18.7247	11.9457
00:20:43	41.3604	-18.6344	11.9801
00:20:48	41.6811	-18.5433	12.0152
00:20:53	42.0016	-18.4516	12.0508
00:20:58	42.3221	-18.3591	12.0873
00:21:03	42.6425	-18.2660	12.1245
00:21:08	42.9629	-18.1720	12.1630
00:21:13	43.2832	-18.0774	12.2014
00:21:18	43.6034	-17.9819	12.2345
00:21:23	43.9235	-17.8856	12.2645
00:21:28	44.2436	-17.7886	12.2957
00:21:33	44.5636	-17.6907	12.3371
00:21:38	44.8836	-17.5919	12.3797
00:21:43	45.2034	-17.4923	12.4231
00:21:48	45.5232	-17.3918	12.4675
00:21:53	45.8429	-17.2904	12.5119
00:21:58	46.1626	-17.1881	12.5584
00:22:03	46.4821	-17.0848	12.6056
00:22:08	46.8016	-16.9806	12.6536
00:22:13	47.1210	-16.8753	12.7026
00:22:18	47.4403	-16.7691	12.7517
00:22:23	47.7595	-16.6618	12.7919
00:22:28	48.0786	-16.5534	12.8340
00:22:33	48.3977	-16.4440	12.8800
00:22:38	48.7167	-16.3335	12.9344
00:22:43	49.0355	-16.2218	12.9898
00:22:48	49.3543	-16.1089	13.0465
00:22:53	49.6730	-15.9949	13.1040
00:22:58	49.9916	-15.8796	13.1626
00:23:03	50.3101	-15.7631	13.2229
00:23:08	50.6285	-15.6453	13.2842
00:23:13	50.9468	-15.5262	13.3466
00:23:18	51.2650	-15.4057	13.4109
00:23:23	51.5830	-15.2838	13.4702
00:23:28	51.9010	-15.1606	13.5268
00:23:33	52.2189	-15.0358	13.5831
00:23:38	52.5366	-14.9096	13.6511
00:23:43	52.8543	-14.7819	13.7223
00:23:48	53.1718	-14.6526	13.7944
00:23:53	53.4892	-14.5216	13.8687
00:23:58	53.8065	-14.3890	13.9448
00:24:03	54.1236	-14.2548	14.0222
00:24:08	54.4406	-14.1188	14.1020
00:24:13	54.7575	-13.9809	14.1828
00:24:18	55.0743	-13.8413	14.2660
00:24:23	55.3909	-13.6997	14.3505
00:24:28	55.7074	-13.5563	14.4259
00:24:33	56.0238	-13.4108	14.5035
00:24:38	56.3400	-13.2632	14.5852
00:24:43	56.6560	-13.1136	14.6782
00:24:48	56.9719	-12.9618	14.7733
00:24:53	57.2876	-12.8078	14.8700
00:24:58	57.6032	-12.6515	14.9695
00:25:03	57.9186	-12.4928	15.0714
00:25:08	58.2338	-12.3316	15.1757
00:25:13	58.5489	-12.1680	15.2824
00:25:18	58.8638	-12.0018	15.3919
00:25:23	59.1785	-11.8329	15.5037
00:25:28	59.4930	-11.6612	15.6132
00:25:33	59.8073	-11.4868	15.7192
00:25:38	60.1214	-11.3094	15.8274
00:25:43	60.4353	-11.1290	15.9465
00:25:48	60.7491	-10.9456	16.0728
00:25:53	61.0625	-10.7589	16.2024
00:25:58	61.3758	-10.5689	16.3355
00:26:03	61.6888	-10.3756	16.4714
00:26:08	62.0016	-10.1786	16.6116
00:26:13	62.3141	-9.9781	16.7549
00:26:18	62.6264	-9.7737	16.9024
00:26:23	62.9385	-9.5655	17.0534
00:26:28	63.2502	-9.3533	17.2086
00:26:33	63.5617	-9.1368	17.3572
00:26:38	63.8729	-8.9161	17.5083
00:26:43	64.1838	-8.6909	17.6645
00:26:48	64.4944	-8.4611	17.8372
00:26:53	64.8046	-8.2265	18.0150
00:26:58	65.1146	-7.9870	18.1968
00:27:03	65.4242	-7.7423	18.3841
00:27:08	65.7334	-7.4922	18.5771
00:27:13	66.0423	-7.2366	18.7752
00:27:18	66.3508	-6.9753	18.9793
00:27:23	66.6589	-6.7079	19.1894
00:27:28	66.9666	-6.4344	19.4053
00:27:33	67.2739	-6.1544	19.6249
00:27:38	67.5807	-5.8677	19.8410
00:27:43	67.8871	-5.5741	20.0640
00:27:48	68.1930	-5.2732	20.3017
00:27:53	68.4983	-4.9647	20.5529
00:27:58	68.8032	-4.6484	20.8115
00:28:03	69.1075	-4.3238	21.0782
00:28:08	69.4113	-3.9908	21.3539
00:28:13	69.7145	-3.6487	21.6386
00:28:18	70.0171	-3.2974	21.9323
00:28:23	70.3190	-2.9364	22.2359
00:28:28	70.6202	-2.5652	22.5496
00:28:33	70.9208	-2.1834	22.8736
00:28:38	71.2206	-1.7905	23.1999
00:28:43	71.5196	-1.3860	23.5333
00:28:48	71.8178	-0.9694	23.8790
00:28:53	72.1152	-0.5401	24.2503
00:28:58	72.4117	-0.0974	24.6356
00:29:03	72.7073	0.3592	25.0344
00:29:08	73.0019	0.8304	25.4476
00:29:13	73.2954	1.3171	25.8769
00:29:18	73.5879	1.8198	26.3221
00:29:23	73.8792	2.3395	26.7842
00:29:28	74.1693	2.8771	27.2639
00:29:33	74.4581	3.4333	27.7628
00:29:38	74.7456	4.0093	28.2793
00:29:43	75.0316	4.6060	28.8042
00:29:48	75.3162	5.2246	29.3516
00:29:53	75.5991	5.8661	29.9272
00:29:58	75.8804	6.5319	30.5353
00:30:03	76.1598	7.2232	31.1689
00:30:08	76.4374	7.9416	31.8294
00:30:13	76.7129	8.6883	32.5187
00:30:18	76.9863	9.4652	33.2375
00:30:23	77.2574	10.2737	33.9883
00:30:28	77.5261	11.1158	34.7726
00:30:33	77.7922	11.9932	35.5922
00:30:38	78.0555	12.9080	36.4492
00:30:43	78.3158	13.8623	37.3380
00:30:48	78.5730	14.8582	38.2619
00:30:53	78.8268	15.8981	39.2303
00:30:58	79.0770	16.9844	40.2562
00:31:03	79.3234	18.1195	41.3340
00:31:08	79.5656	19.3062	42.4627
00:31:13	79.8034	20.5472	43.6453
00:31:17	80.0012	21.6434	201.7004
01:51:41	35.2581	2.8883	11.4755
01:51:46	35.5798	2.9685	11.4928
01:51:51	35.9014	3.0491	11.5095
01:51:56	36.2230	3.1302	11.5268
01:52:01	36.5445	3.2118	11.5529
01:52:06	36.8659	3.2939	11.5786
01:52:11	37.1873	3.3766	11.6057
01:52:16	37.5087	3.4597	11.6330
01:52:21	37.8300	3.5434	11.6602
01:52:26	38.1512	3.6277	11.6890
01:52:31	38.4724	3.7125	11.7176
01:52:36	38.7936	3.7978	11.7471
01:52:41	39.1146	3.8838	11.7775
01:52:46	39.4357	3.9703	11.8062
01:52:51	39.7566	4.0574	11.8280
01:52:56	40.0776	4.1452	11.8513
01:53:01	40.3984	4.2336	11.8796
01:53:06	40.7192	4.3226	11.9117
01:53:11	41.0399	4.4123	11.9463
01:53:16	41.3606	4.5026	11.9801
01:53:21	41.6812	4.5937	12.0154
01:53:26	42.0018	4.6854	12.0507
01:53:31	42.3223	4.7779	12.0873
01:53:36	42.6427	4.8710	12.1245
