2024/08/13 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
04:09:23	-2.0000	31.6048	10.5518
04:09:28	-1.6764	31.6651	10.5516
04:09:33	-1.3528	31.7254	10.5513
04:09:38	-1.0292	31.7857	10.5496
04:09:43	-0.7056	31.8460	10.5503
04:09:48	-0.3820	31.9062	10.5499
04:09:53	-0.0584	31.9665	10.3855
04:09:58	0.2652	32.0266	10.5503
04:10:03	0.5889	32.0869	10.5505
04:10:08	0.9125	32.1471	10.5496
04:10:13	1.2361	32.2074	10.5500
04:10:18	1.5598	32.2677	10.5502
04:10:23	1.8834	32.3280	10.5517
04:10:28	2.2070	32.3884	10.5523
04:10:33	2.5307	32.4487	10.5530
04:10:38	2.8543	32.5091	10.5538
04:10:43	3.1779	32.5694	10.5548
04:10:48	3.5016	32.6298	10.5557
04:10:53	3.8252	32.6903	10.5572
04:10:58	4.1489	32.7508	10.5582
04:11:03	4.4725	32.8112	10.5597
04:11:08	4.7961	32.8718	10.5602
04:11:13	5.1197	32.9324	10.5621
04:11:18	5.4434	32.9930	10.5634
04:11:23	5.7670	33.0536	10.5654
04:11:28	6.0906	33.1143	10.5688
04:11:33	6.4142	33.1751	10.5702
04:11:38	6.7378	33.2359	10.5729
04:11:43	7.0614	33.2967	10.5761
04:11:48	7.3850	33.3576	10.5790
04:11:53	7.7086	33.4186	10.5817
04:11:58	8.0321	33.4796	10.5847
04:12:03	8.3557	33.5407	10.5865
04:12:08	8.6793	33.6019	10.5873
04:12:13	9.0028	33.6631	10.5895
04:12:18	9.3264	33.7244	10.5930
04:12:23	9.6499	33.7857	10.5970
04:12:28	9.9734	33.8472	10.6013
04:12:33	10.2970	33.9087	10.6055
04:12:38	10.6205	33.9703	10.6084
04:12:43	10.9440	34.0320	10.6135
04:12:48	11.2675	34.0938	10.6174
04:12:53	11.5909	34.1557	10.6235
04:12:58	11.9144	34.2177	10.6275
04:13:03	12.2378	34.2797	10.6321
04:13:08	12.5613	34.3419	10.6338
04:13:13	12.8847	34.4042	10.6358
04:13:18	13.2081	34.4666	10.6400
04:13:23	13.5315	34.5290	10.6457
04:13:28	13.8549	34.5916	10.6508
04:13:33	14.1782	34.6544	10.6575
04:13:38	14.5016	34.7172	10.6634
04:13:43	14.8249	34.7801	10.6701
04:13:48	15.1483	34.8432	10.6764
04:13:53	15.4716	34.9064	10.6830
04:13:58	15.7948	34.9698	10.6900
04:14:03	16.1181	35.0333	10.6966
04:14:08	16.4413	35.0969	10.7014
04:14:13	16.7646	35.1606	10.7049
04:14:18	17.0878	35.2245	10.7086
04:14:23	17.4110	35.2886	10.7154
04:14:28	17.7342	35.3528	10.7234
04:14:33	18.0573	35.4171	10.7319
04:14:38	18.3804	35.4816	10.7396
04:14:43	18.7035	35.5463	10.7479
04:14:48	19.0266	35.6112	10.7568
04:14:53	19.3497	35.6762	10.7650
04:14:58	19.6727	35.7414	10.7746
04:15:03	19.9958	35.8067	10.7845
04:15:08	20.3188	35.8723	10.7931
04:15:13	20.6417	35.9380	10.7980
04:15:18	20.9647	36.0039	10.8033
04:15:23	21.2876	36.0700	10.8098
04:15:28	21.6105	36.1363	10.8200
04:15:33	21.9334	36.2029	10.8309
15:38:40	21.8708	21.3667	169.1666
15:38:45	21.5478	21.4332	169.1710
15:38:50	21.2247	21.4995	169.1810
15:38:55	20.9016	21.5656	169.1909
15:39:00	20.5785	21.6315	169.2005
15:39:05	20.2553	21.6973	169.2107
15:39:10	19.9322	21.7628	169.2196
15:39:15	19.6090	21.8282	169.2296
15:39:20	19.2858	21.8933	169.2386
15:39:25	18.9625	21.9583	169.2471
15:39:30	18.6393	22.0232	169.2560
15:39:35	18.3160	22.0878	169.2639
15:39:40	17.9927	22.1523	169.2688
15:39:45	17.6693	22.2167	169.2725
15:39:50	17.3460	22.2809	169.2766
15:39:55	17.0226	22.3449	169.2852
15:40:00	16.6993	22.4088	169.2926
15:40:05	16.3759	22.4726	169.2996
15:40:10	16.0524	22.5362	169.3068
15:40:15	15.7290	22.5997	169.3138
15:40:20	15.4055	22.6630	169.3203
15:40:25	15.0821	22.7262	169.3271
15:40:30	14.7586	22.7893	169.3335
15:40:35	14.4351	22.8522	169.3396
15:40:40	14.1115	22.9151	169.3449
15:40:45	13.7880	22.9778	169.3476
15:40:50	13.4644	23.0404	169.3505
15:40:55	13.1409	23.1029	169.3537
15:41:00	12.8173	23.1653	169.3600
15:41:05	12.4937	23.2275	169.3656
15:41:10	12.1701	23.2897	169.3700
15:41:15	11.8465	23.3518	169.3757
15:41:20	11.5228	23.4138	169.3797
15:41:25	11.1992	23.4756	169.3844
15:41:30	10.8755	23.5374	169.3893
15:41:35	10.5518	23.5991	169.3939
15:41:40	10.2281	23.6608	169.3979
15:41:45	9.9045	23.7223	169.4005
15:41:50	9.5808	23.7837	169.4027
15:41:55	9.2570	23.8451	169.4043
15:42:00	8.9333	23.9064	169.4071
15:42:05	8.6096	23.9677	169.4110
15:42:10	8.2858	24.0288	169.4146
15:42:15	7.9621	24.0899	169.4175
15:42:20	7.6383	24.1510	169.4209
15:42:25	7.3146	24.2119	169.4244
15:42:30	6.9908	24.2729	169.4268
15:42:35	6.6670	24.3337	169.4294
15:42:40	6.3433	24.3945	169.4313
15:42:45	6.0195	24.4553	169.4347
15:42:50	5.6957	24.5160	169.4348
15:42:55	5.3719	24.5767	169.4353
15:43:00	5.0481	24.6373	169.4370
15:43:05	4.7243	24.6979	169.4391
15:43:10	4.4005	24.7584	169.4415
15:43:15	4.0767	24.8189	169.4430
15:43:20	3.7529	24.8794	169.4444
15:43:25	3.4291	24.9399	169.4459
15:43:30	3.1053	25.0003	169.4471
15:43:35	2.7814	25.0607	169.4484
15:43:40	2.4576	25.1211	169.4492
15:43:45	2.1338	25.1815	169.4504
15:43:50	1.8100	25.2418	169.4510
15:43:55	1.4862	25.3021	169.4502
15:44:00	1.1624	25.3624	169.4505
15:44:05	0.8386	25.4228	169.4513
15:44:10	0.5148	25.4831	169.4513
15:44:15	0.1909	25.5434	169.4518
15:44:20	-0.1329	25.6036	169.4518
15:44:25	-0.4567	25.6639	169.4513
15:44:30	-0.7804	25.7242	169.4517
15:44:35	-1.1042	25.7845	169.4510
15:44:40	-1.4280	25.8449	169.4503
15:44:45	-1.7518	25.9052	169.4494
23:59:59	-999.00	-999.00	-999.00
