2024/08/13 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
04:10:25	2.0000	32.3577	10.5508
04:10:45	3.2950	32.5992	10.5532
04:11:05	4.5899	32.8411	10.5575
04:11:25	5.8849	33.0837	10.5636
04:11:45	7.1798	33.3269	10.5715
04:12:05	8.4746	33.5711	10.5813
04:12:25	9.7693	33.8164	10.5933
04:12:45	11.0639	34.0629	10.6072
04:13:05	12.3583	34.3109	10.6229
04:13:25	13.6526	34.5605	10.6413
04:13:45	14.9466	34.8119	10.6622
04:14:00	15.9081	35.0000	297.3539
15:38:44	21.3539	21.4680	169.1671
15:39:04	20.0613	21.7316	169.2033
15:39:24	18.7684	21.9923	169.2360
15:39:44	17.4752	22.2503	169.2659
15:40:04	16.1816	22.5058	169.2934
15:40:24	14.8878	22.7592	169.3182
15:40:44	13.5938	23.0105	169.3401
15:41:04	12.2995	23.2600	169.3602
15:41:24	11.0051	23.5079	169.3781
15:41:44	9.7105	23.7544	169.3933
15:42:04	8.4158	23.9996	169.4070
15:42:24	7.1210	24.2437	169.4188
15:42:44	5.8261	24.4869	169.4282
15:43:04	4.5311	24.7294	169.4362
15:43:24	3.2361	24.9714	169.4422
15:43:44	2.0000	25.2019	270.0983
23:59:59 -999.00 -999.00  -999.00
