2024/09/25 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
02:37:27	7.3292	10.0244	10.5771
02:37:32	7.6531	10.0854	10.5797
02:37:37	7.9770	10.1465	10.5828
02:37:42	8.3008	10.2076	10.5857
02:37:47	8.6247	10.2688	10.5897
02:37:52	8.9485	10.3300	10.5918
02:37:57	9.2724	10.3914	10.5927
02:38:02	9.5962	10.4528	10.5941
02:38:07	9.9200	10.5143	10.5976
02:38:12	10.2438	10.5758	10.6019
02:38:17	10.5677	10.6375	10.6063
02:38:22	10.8915	10.6992	10.6106
02:38:27	11.2152	10.7611	10.6153
02:38:32	11.5390	10.8230	10.6197
02:38:37	11.8628	10.8850	10.6245
02:38:42	12.1865	10.9471	10.6300
02:38:47	12.5103	11.0093	10.6351
02:38:52	12.8340	11.0716	10.6395
02:38:57	13.1578	11.1340	10.6432
02:39:02	13.4815	11.1966	10.6445
02:39:07	13.8052	11.2592	10.6489
02:39:12	14.1288	11.3220	10.6544
02:39:17	14.4525	11.3848	10.6605
02:39:22	14.7762	11.4478	10.6663
02:39:27	15.0998	11.5109	10.6733
02:39:32	15.4234	11.5742	10.6799
02:39:37	15.7470	11.6376	10.6862
02:39:42	16.0706	11.7011	10.6928
02:39:47	16.3942	11.7647	10.6999
02:39:52	16.7178	11.8285	10.7073
02:39:57	17.0413	11.8925	10.7136
02:40:02	17.3648	11.9565	10.7170
02:40:07	17.6883	12.0208	10.7209
02:40:12	18.0118	12.0852	10.7276
02:40:17	18.3353	12.1497	10.7356
02:40:22	18.6587	12.2144	10.7439
02:40:27	18.9822	12.2793	10.7526
02:40:32	19.3056	12.3444	10.7608
02:40:37	19.6289	12.4096	10.7704
02:40:42	19.9523	12.4750	10.7802
02:40:47	20.2756	12.5406	10.7896
02:40:52	20.5990	12.6064	10.7986
02:40:57	20.9223	12.6723	10.8086
02:41:02	21.2455	12.7385	10.8143
02:41:07	21.5688	12.8048	10.8201
02:41:12	21.8920	12.8714	10.8257
04:07:53	-0.8705	31.6286	10.5503
04:07:58	-0.5466	31.6889	10.5500
04:08:03	-0.2227	31.7493	10.5501
04:08:08	0.1012	31.8096	10.5493
04:08:13	0.4250	31.8699	10.5495
04:08:18	0.7489	31.9302	10.5505
04:08:23	1.0728	31.9906	10.5502
04:08:28	1.3967	32.0509	10.5506
04:08:33	1.7206	32.1112	10.5513
04:08:38	2.0445	32.1716	10.5518
04:08:43	2.3684	32.2320	10.5520
04:08:48	2.6923	32.2924	10.5518
04:08:53	3.0162	32.3528	10.5531
04:08:58	3.3401	32.4132	10.5540
04:09:03	3.6640	32.4737	10.5555
04:09:08	3.9879	32.5342	10.5567
04:09:13	4.3118	32.5947	10.5585
04:09:18	4.6357	32.6553	10.5597
04:09:23	4.9596	32.7159	10.5618
04:09:28	5.2835	32.7766	10.5633
04:09:33	5.6074	32.8372	10.5662
04:09:38	5.9313	32.8980	10.5681
04:09:43	6.2552	32.9587	10.5694
04:09:48	6.5791	33.0196	10.5706
04:09:53	6.9030	33.0804	10.5714
04:09:58	7.2268	33.1414	10.5744
04:10:03	7.5507	33.2023	10.5769
04:10:08	7.8746	33.2634	10.5803
04:10:13	8.1984	33.3245	10.5831
04:10:18	8.5223	33.3857	10.5865
04:10:23	8.8461	33.4469	10.5903
04:10:28	9.1700	33.5082	10.5941
04:10:33	9.4938	33.5696	10.5972
04:10:38	9.8177	33.6311	10.6018
04:10:43	10.1415	33.6926	10.6042
04:10:48	10.4653	33.7542	10.6064
04:10:53	10.7891	33.8160	10.6081
04:10:58	11.1129	33.8778	10.6115
04:11:03	11.4367	33.9396	10.6160
04:11:08	11.7604	34.0016	10.6209
04:11:13	12.0842	34.0637	10.6255
04:11:18	12.4079	34.1259	10.6307
04:11:23	12.7317	34.1881	10.6354
04:11:28	13.0554	34.2505	10.6414
04:11:33	13.3791	34.3130	10.6471
04:11:38	13.7028	34.3756	10.6525
04:11:43	14.0265	34.4383	10.6591
04:11:48	14.3502	34.5012	10.6627
04:11:53	14.6738	34.5641	10.6644
04:11:58	14.9975	34.6272	10.6682
04:12:03	15.3211	34.6904	10.6741
04:12:08	15.6447	34.7538	10.6814
04:12:13	15.9683	34.8172	10.6874
04:12:18	16.2919	34.8808	10.6944
04:12:23	16.6155	34.9446	10.7021
04:12:28	16.9390	35.0085	10.7092
04:12:33	17.2625	35.0725	10.7171
04:12:38	17.5861	35.1367	10.7242
04:12:43	17.9095	35.2010	10.7327
