2024/08/19 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:40:36	2.0004	24.9392	10.5507
03:40:56	3.2951	25.1807	10.5532
03:41:16	4.5898	25.4226	10.5575
03:41:36	5.8845	25.6650	10.5637
03:41:56	7.1791	25.9082	10.5716
03:42:16	8.4735	26.1524	10.5814
03:42:36	9.7679	26.3976	10.5934
03:42:56	11.0621	26.6440	10.6073
03:43:16	12.3561	26.8919	10.6231
03:43:36	13.6500	27.1414	10.6416
03:43:56	14.9436	27.3927	10.6623
03:44:16	16.2369	27.6461	10.6849
03:44:36	17.5299	27.9016	10.7107
03:44:56	18.8227	28.1597	10.7393
03:45:16	20.1150	28.4204	10.7700
03:45:36	21.4071	28.6840	10.8058
23:59:59	-999.00	-999.00	-999.00
