2024/08/19 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:38:48	-5.0000	23.6321	10.5656
03:38:53	-4.6765	23.6926	10.5644
03:38:58	-4.3530	23.7531	10.5619
03:39:03	-4.0295	23.8136	10.5598
03:39:08	-3.7060	23.8741	10.5583
03:39:13	-3.3824	23.9345	10.5572
03:39:18	-3.0589	23.9949	10.5569
03:39:23	-2.7353	24.0553	10.5562
03:39:28	-2.4118	24.1156	10.5550
03:39:33	-2.0882	24.1759	10.5552
03:39:38	-1.7646	24.2363	10.5535
03:39:43	-1.4411	24.2966	10.5532
03:39:48	-1.1175	24.3569	10.5518
03:39:53	-0.7939	24.4171	10.5524
03:39:58	-0.4703	24.4774	10.5521
03:40:03	-0.1467	24.5377	10.5514
03:40:08	0.1769	24.5984	10.5517
03:40:13	0.5005	24.6587	10.5520
03:40:18	0.8241	24.7190	10.5519
03:40:23	1.1477	24.7793	10.5526
03:40:28	1.4714	24.8396	10.5529
03:40:33	1.7950	24.8999	10.5527
03:40:38	2.1186	24.9602	10.5532
03:40:43	2.4422	25.0206	10.5542
03:40:48	2.7659	25.0809	10.5549
03:40:53	3.0895	25.1413	10.5561
03:40:58	3.4131	25.2017	10.5570
03:41:03	3.7367	25.2622	10.5586
03:41:08	4.0604	25.3226	10.5605
03:41:13	4.3840	25.3831	10.5613
03:41:18	4.7076	25.4437	10.5636
03:41:23	5.0312	25.5042	10.5655
03:41:28	5.3548	25.5648	10.5661
03:41:33	5.6784	25.6255	10.5672
03:41:38	6.0020	25.6862	10.5683
03:41:43	6.3256	25.7469	10.5704
03:41:48	6.6492	25.8077	10.5732
03:41:53	6.9728	25.8686	10.5759
03:41:58	7.2964	25.9295	10.5787
03:42:03	7.6200	25.9904	10.5806
03:42:08	7.9436	26.0514	10.5846
03:42:13	8.2671	26.1125	10.5875
03:42:18	8.5907	26.1737	10.5910
03:42:23	8.9142	26.2349	10.5947
03:42:28	9.2378	26.2962	10.5973
03:42:33	9.5613	26.3575	10.5988
03:42:38	9.8848	26.4190	10.6009
03:42:43	10.2083	26.4805	10.6034
03:42:48	10.5318	26.5421	10.6081
03:42:53	10.8553	26.6038	10.6116
03:42:58	11.1788	26.6655	10.6174
03:43:03	11.5023	26.7274	10.6210
03:43:08	11.8258	26.7893	10.6267
03:43:13	12.1492	26.8514	10.6304
03:43:18	12.4726	26.9136	10.6364
03:43:23	12.7961	26.9758	10.6412
03:43:28	13.1195	27.0382	10.6463
03:43:33	13.4429	27.1006	10.6503
03:43:38	13.7663	27.1632	10.6523
03:43:43	14.0896	27.2259	10.6556
03:43:48	14.4130	27.2887	10.6618
03:43:53	14.7363	27.3517	10.6676
03:43:58	15.0597	27.4147	10.6738
03:44:03	15.3830	27.4779	10.6805
03:44:08	15.7063	27.5412	10.6870
03:44:13	16.0295	27.6047	10.6945
03:44:18	16.3528	27.6683	10.7009
03:44:23	16.6760	27.7320	10.7078
03:44:28	16.9992	27.7959	10.7157
03:44:33	17.3224	27.8599	10.7236
03:44:38	17.6456	27.9240	10.7266
03:44:43	17.9688	27.9884	10.7302
03:44:48	18.2919	28.0528	10.7366
03:44:53	18.6150	28.1175	10.7444
03:44:58	18.9381	28.1823	10.7530
03:45:03	19.2612	28.2473	10.7615
03:45:08	19.5843	28.3124	10.7702
03:45:13	19.9073	28.3778	10.7803
03:45:18	20.2303	28.4433	10.7889
03:45:23	20.5533	28.5090	10.7996
03:45:28	20.8763	28.5748	10.8083
03:45:33	21.1992	28.6409	10.8188
03:45:38	21.5221	28.7072	10.8266
03:45:43	21.8450	28.7737	10.8314
