2024/08/27 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:02:53	21.3914	18.0538	10.8202
03:02:58	21.7143	18.1202	10.8309
03:03:02	22.0009	18.1793	88.3553
15:58:20	21.7571	26.3962	169.1679
15:58:25	21.4338	26.4627	169.1786
15:58:30	21.1103	26.5290	169.1889
15:58:35	20.7869	26.5951	169.1991
15:58:40	20.4634	26.6610	169.2080
15:58:45	20.1400	26.7267	169.2182
15:58:50	19.8164	26.7922	169.2279
15:58:55	19.4929	26.8576	169.2372
15:59:00	19.1694	26.9228	169.2430
15:59:05	18.8458	26.9878	169.2469
15:59:10	18.5222	27.0526	169.2511
15:59:15	18.1986	27.1173	169.2597
15:59:20	17.8749	27.1818	169.2680
15:59:25	17.5512	27.2461	169.2758
15:59:30	17.2276	27.3103	169.2833
15:59:35	16.9039	27.3744	169.2912
15:59:40	16.5801	27.4383	169.2987
15:59:45	16.2564	27.5020	169.3057
15:59:50	15.9326	27.5657	169.3132
15:59:55	15.6089	27.6291	169.3201
16:00:00	15.2851	27.6925	169.3259
16:00:05	14.9612	27.7557	169.3289
16:00:10	14.6374	27.8188	169.3320
16:00:15	14.3136	27.8818	169.3356
16:00:20	13.9897	27.9446	169.3420
16:00:25	13.6658	28.0074	169.3480
16:00:30	13.3419	28.0700	169.3544
16:00:35	13.0180	28.1325	169.3595
16:00:40	12.6941	28.1949	169.3648
16:00:45	12.3702	28.2572	169.3706
16:00:50	12.0462	28.3194	169.3750
16:00:55	11.7223	28.3815	169.3799
16:01:00	11.3983	28.4435	169.3842
16:01:05	11.0743	28.5054	169.3882
16:01:10	10.7503	28.5672	169.3907
16:01:15	10.4263	28.6289	169.3919
16:01:20	10.1023	28.6906	169.3958
16:01:25	9.7783	28.7521	169.4004
16:01:30	9.4543	28.8136	169.4035
16:01:35	9.1302	28.8750	169.4076
16:01:40	8.8062	28.9363	169.4114
16:01:45	8.4821	28.9976	169.4148
16:01:50	8.1581	29.0588	169.4181
16:01:55	7.8340	29.1199	169.4204
16:02:00	7.5099	29.1810	169.4239
16:02:05	7.1858	29.2420	169.4268
16:02:10	6.8617	29.3030	169.4283
16:02:15	6.5376	29.3639	169.4293
16:02:20	6.2135	29.4247	169.4306
16:02:25	5.8894	29.4855	169.4332
16:02:30	5.5653	29.5462	169.4350
16:02:35	5.2412	29.6070	169.4374
16:02:40	4.9171	29.6676	169.4391
16:02:45	4.5930	29.7282	169.4412
16:02:50	4.2688	29.7888	169.4429
16:02:55	3.9447	29.8494	169.4449
16:03:00	3.6206	29.9099	169.4461
16:03:05	3.2965	29.9704	169.4479
16:03:10	2.9723	30.0309	169.4482
16:03:15	2.6482	30.0913	169.4488
16:03:20	2.3241	30.1518	169.4487
16:03:25	2.0000	30.2122	169.4500
16:03:30	1.6758	30.2726	169.4508
16:03:35	1.3517	30.3329	169.4508
16:03:40	1.0276	30.3933	169.4516
16:03:45	0.7035	30.4537	169.4521
16:03:50	0.3793	30.5140	169.4525
16:03:55	0.0552	30.5744	169.4522
16:04:00	-0.2689	30.6347	169.4524
16:04:05	-0.5930	30.6951	169.4519
16:04:10	-0.9171	30.7554	169.4517
16:04:15	-1.2412	30.8158	169.4510
16:04:20	-1.5653	30.8762	169.4506
16:04:25	-1.8894	30.9366	169.4513
23:59:59	-999.00	-999.00	-999.00
