2024/08/27 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
02:56:09	-4.9358	13.0297	10.5653
02:56:14	-4.6123	13.0902	10.5638
02:56:19	-4.2887	13.1508	10.5621
02:56:24	-3.9652	13.2112	10.5608
02:56:29	-3.6416	13.2717	10.5592
02:56:34	-3.3181	13.3321	10.5588
02:56:39	-2.9945	13.3925	10.5584
02:56:44	-2.6710	13.4529	10.5566
02:56:49	-2.3474	13.5132	10.5564
02:56:54	-2.0238	13.5736	10.5549
02:56:59	-1.7002	13.6339	10.5549
02:57:04	-1.3766	13.6942	10.5526
02:57:09	-1.0530	13.7545	10.5530
02:57:14	-0.7294	13.8148	10.5528
02:57:19	-0.4058	13.8751	10.5521
02:57:24	-0.0821	13.9354	10.5521
02:57:29	0.2419	13.9945	10.5527
02:57:34	0.5655	14.0548	10.5520
02:57:39	0.8891	14.1151	10.5521
02:57:44	1.2128	14.1754	10.5525
02:57:49	1.5364	14.2357	10.5535
02:57:54	1.8601	14.2960	10.5535
02:57:59	2.1837	14.3563	10.5548
02:58:04	2.5074	14.4167	10.5548
02:58:09	2.8310	14.4771	10.5563
02:58:14	3.1546	14.5375	10.5574
02:58:19	3.4783	14.5979	10.5582
02:58:24	3.8019	14.6583	10.5597
02:58:29	4.1256	14.7188	10.5616
02:58:34	4.4492	14.7793	10.5623
02:58:39	4.7729	14.8399	10.5626
02:58:44	5.0965	14.9004	10.5637
02:58:49	5.4201	14.9611	10.5660
02:58:54	5.7438	15.0217	10.5671
02:58:59	6.0674	15.0824	10.5697
02:59:04	6.3910	15.1432	10.5726
02:59:09	6.7146	15.2040	10.5745
02:59:14	7.0382	15.2649	10.5779
02:59:19	7.3619	15.3258	10.5807
02:59:24	7.6855	15.3868	10.5833
02:59:29	8.0091	15.4478	10.5864
02:59:34	8.3327	15.5089	10.5899
02:59:39	8.6562	15.5701	10.5907
02:59:44	8.9798	15.6313	10.5919
02:59:49	9.3034	15.6926	10.5946
02:59:54	9.6269	15.7540	10.5986
02:59:59	9.9505	15.8155	10.6020
03:00:04	10.2740	15.8770	10.6063
03:00:09	10.5976	15.9386	10.6109
03:00:14	10.9211	16.0003	10.6142
03:00:19	11.2446	16.0621	10.6191
03:00:24	11.5681	16.1240	10.6243
03:00:29	11.8916	16.1860	10.6282
03:00:34	12.2151	16.2481	10.6344
03:00:39	12.5386	16.3103	10.6369
03:00:44	12.8620	16.3726	10.6390
03:00:49	13.1855	16.4349	10.6417
03:00:54	13.5089	16.4974	10.6463
03:00:59	13.8323	16.5601	10.6532
03:01:04	14.1557	16.6228	10.6580
03:01:09	14.4791	16.6856	10.6642
03:01:14	14.8025	16.7486	10.6707
03:01:19	15.1258	16.8117	10.6777
03:01:24	15.4492	16.8749	10.6836
03:01:29	15.7725	16.9382	10.6905
03:01:34	16.0958	17.0017	10.6981
03:01:39	16.4191	17.0654	10.7053
03:01:44	16.7424	17.1291	10.7078
03:01:49	17.0656	17.1930	10.7117
03:01:54	17.3889	17.2571	10.7167
03:01:59	17.7121	17.3213	10.7238
03:02:04	18.0353	17.3857	10.7322
03:02:09	18.3585	17.4502	10.7410
03:02:14	18.6817	17.5149	10.7485
03:02:19	19.0048	17.5797	10.7581
03:02:24	19.3279	17.6447	10.7662
03:02:29	19.6510	17.7099	10.7750
03:02:34	19.9741	17.7753	10.7848
03:02:39	20.2971	17.8409	10.7942
03:02:44	20.6202	17.9066	10.8017
03:02:49	20.9432	17.9725	10.8062
03:02:54	21.2662	18.0387	10.8110
03:02:59	21.5891	18.1050	10.8208
03:03:04	21.9121	18.1715	10.8305
03:03:09	22.2350	18.2382	10.8412
03:03:14	22.5579	18.3052	10.8521
03:03:19	22.8807	18.3723	10.8642
03:03:24	23.2035	18.4397	10.8751
03:03:29	23.5263	18.5073	10.8869
03:03:34	23.8491	18.5751	10.8983
03:03:39	24.1719	18.6432	10.9114
03:03:44	24.4946	18.7115	10.9234
03:03:49	24.8173	18.7800	10.9309
04:28:41	-4.9363	36.1654	10.5661
04:28:46	-4.6128	36.2260	10.5638
04:28:51	-4.2893	36.2865	10.5620
04:28:56	-3.9657	36.3470	10.5607
04:29:01	-3.6422	36.4074	10.5592
04:29:06	-3.3186	36.4679	10.5589
04:29:11	-2.9950	36.5283	10.5584
04:29:16	-2.6715	36.5886	10.5574
04:29:21	-2.3479	36.6490	10.5563
04:29:26	-2.0243	36.7093	10.5558
04:29:31	-1.7007	36.7697	10.5547
04:29:36	-1.3771	36.8300	10.5537
04:29:41	-1.0535	36.8903	10.5528
04:29:46	-0.7299	36.9506	10.5526
04:29:51	-0.4063	37.0109	10.5523
04:29:56	-0.0827	37.0711	10.5523
04:30:01	0.2418	37.1312	10.5525
04:30:06	0.5654	37.1915	10.5519
04:30:11	0.8891	37.2518	10.5519
04:30:16	1.2127	37.3121	10.5532
