2024/09/28 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:08:00	10.0025	18.0124	10.6054
03:08:05	10.3262	18.0740	10.6094
03:08:10	10.6500	18.1357	10.6130
03:08:15	10.9737	18.1975	10.6181
03:08:20	11.2974	18.2593	10.6226
03:08:25	11.6211	18.3213	10.6269
03:08:30	11.9448	18.3833	10.6308
03:08:35	12.2684	18.4454	10.6328
03:08:40	12.5921	18.5077	10.6343
03:08:45	12.9158	18.5700	10.6398
03:08:50	13.2394	18.6325	10.6447
03:08:55	13.5630	18.6950	10.6501
03:09:00	13.8866	18.7577	10.6561
03:09:05	14.2102	18.8205	10.6625
03:09:10	14.5338	18.8834	10.6685
03:09:15	14.8574	18.9465	10.6750
03:09:20	15.1809	19.0096	10.6809
03:09:25	15.5045	19.0729	10.6874
03:09:30	15.8280	19.1363	10.6945
03:09:35	16.1515	19.1999	10.6985
03:09:40	16.4750	19.2636	10.7013
03:09:45	16.7985	19.3274	10.7054
03:09:50	17.1219	19.3914	10.7133
03:09:55	17.4454	19.4555	10.7208
03:10:00	17.7688	19.5198	10.7285
03:10:05	18.0922	19.5843	10.7368
03:10:10	18.4156	19.6489	10.7448
03:10:15	18.7390	19.7136	10.7530
03:10:20	19.0623	19.7786	10.7622
03:10:25	19.3856	19.8437	10.7713
03:10:30	19.7089	19.9089	10.7798
03:10:35	20.0322	19.9744	10.7880
03:10:40	20.3555	20.0400	10.7924
03:10:45	20.6787	20.1059	10.7971
03:10:50	21.0019	20.1719	10.8056
03:10:55	21.3251	20.2381	10.8152
03:11:00	21.6483	20.3045	10.8257
03:11:05	21.9714	20.3711	10.8364
04:37:31	-1.8062	38.9399	10.5562
04:37:36	-1.4824	39.0003	10.5558
04:37:41	-1.1587	39.0606	10.5552
04:37:46	-0.8349	39.1209	10.5543
04:37:51	-0.5111	39.1813	10.5539
04:37:56	-0.1874	39.2416	10.5540
04:38:01	0.1369	39.3019	10.5544
04:38:06	0.4606	39.3622	10.5538
04:38:11	0.7844	39.4225	10.5540
04:38:16	1.1083	39.4829	10.5536
04:38:21	1.4321	39.5432	10.5548
04:38:26	1.7559	39.6036	10.5556
04:38:31	2.0797	39.6639	10.5559
04:38:36	2.4035	39.7243	10.5551
04:38:41	2.7273	39.7847	10.5569
04:38:46	3.0511	39.8452	10.5573
04:38:51	3.3749	39.9056	10.5589
04:38:56	3.6988	39.9661	10.5595
16:06:26	21.9371	28.5803	169.1599
16:06:31	21.6139	28.6469	169.1704
16:06:36	21.2906	28.7133	169.1805
16:06:41	20.9673	28.7795	169.1910
16:06:46	20.6441	28.8455	169.2011
16:06:51	20.3207	28.9113	169.2103
16:06:56	19.9974	28.9769	169.2197
16:07:01	19.6740	29.0424	169.2249
16:07:06	19.3507	29.1076	169.2296
16:07:11	19.0273	29.1727	169.2339
16:07:16	18.7038	29.2377	169.2435
16:07:21	18.3804	29.3024	169.2527
16:07:26	18.0569	29.3670	169.2597
16:07:31	17.7335	29.4315	169.2684
16:07:36	17.4099	29.4957	169.2764
16:07:41	17.0864	29.5599	169.2840
