2024/08/22 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
04:12:56	2.0000	33.0486	10.5508
04:13:16	3.2950	33.2902	10.5532
04:13:36	4.5899	33.5321	10.5575
04:13:56	5.8849	33.7746	10.5636
04:14:16	7.1798	34.0179	10.5715
04:14:36	8.4746	34.2621	10.5813
04:14:56	9.7693	34.5074	10.5933
04:15:16	11.0639	34.7539	10.6072
04:15:36	12.3487	35.0000	309.6828
15:41:16	21.3539	22.1589	169.1671
15:41:36	20.0613	22.4226	169.2034
15:41:56	18.7684	22.6832	169.2360
15:42:16	17.4752	22.9413	169.2659
15:42:36	16.1816	23.1968	169.2935
15:42:56	14.8878	23.4501	169.3181
15:43:16	13.5938	23.7015	169.3401
15:43:36	12.2995	23.9510	169.3603
15:43:56	11.0051	24.1989	169.3781
15:44:16	9.7105	24.4453	169.3933
15:44:36	8.4158	24.6905	169.4071
15:44:56	7.1210	24.9347	169.4187
15:45:16	5.8261	25.1779	169.4282
15:45:36	4.5311	25.4204	169.4361
15:45:56	3.2361	25.6623	169.4422
15:46:15	2.0000	25.8929	270.0983
23:59:59 -999.00 -999.00  -999.00
