2024/11/12 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
00:00:02	74.4099	-4.0614	27.6410
00:00:07	74.6977	-3.4892	28.1561
00:00:12	74.9842	-2.8965	28.6911
00:00:17	75.2691	-2.2821	29.2477
00:00:22	75.5525	-1.6449	29.8220
00:00:27	75.8342	-0.9837	30.4115
00:00:32	76.1141	-0.2971	31.0261
00:00:37	76.3921	0.4161	31.6777
00:00:42	76.6681	1.1576	32.3607
00:00:47	76.9421	1.9288	33.0750
00:00:52	77.2137	2.7315	33.8193
00:00:57	77.4830	3.5674	34.5975
00:01:02	77.7496	4.4383	35.4107
00:01:07	78.0136	5.3463	36.2606
00:01:12	78.2746	6.2933	37.1502
00:01:17	78.5325	7.2817	38.0807
00:01:22	78.7871	8.3137	39.0549
00:01:27	79.0381	9.3917	40.0632
00:01:32	79.2853	10.5182	41.1181
00:01:37	79.5284	11.6959	42.2258
00:01:42	79.7671	12.9274	43.3992
00:01:47	80.0003	14.2104	201.6371
01:22:11	35.2574	-4.4892	11.4660
01:22:16	35.5791	-4.4091	11.4856
01:22:21	35.9008	-4.3285	11.5016
01:22:26	36.2224	-4.2474	11.5181
01:22:31	36.5440	-4.1659	11.5437
01:22:36	36.8655	-4.0838	11.5693
01:22:41	37.1870	-4.0012	11.5963
01:22:46	37.5084	-3.9181	11.6238
01:22:51	37.8298	-3.8345	11.6515
01:22:56	38.1511	-3.7503	11.6805
01:23:01	38.4724	-3.6655	11.7091
01:23:06	38.7936	-3.5802	11.7379
01:23:11	39.1148	-3.4943	11.7683
01:23:16	39.4359	-3.4078	11.7977
01:23:21	39.7569	-3.3207	11.8202
01:23:26	40.0779	-3.2330	11.8433
01:23:31	40.3988	-3.1447	11.8697
01:23:36	40.7197	-3.0557	11.9026
01:23:41	41.0405	-2.9661	11.9364
01:23:46	41.3612	-2.8758	11.9710
01:23:51	41.6819	-2.7848	12.0055
01:23:56	42.0026	-2.6931	12.0410
01:24:01	42.3231	-2.6007	12.0783
01:24:06	42.6436	-2.5076	12.1148
01:24:11	42.9640	-2.4137	12.1525
01:24:16	43.2844	-2.3191	12.1909
01:24:21	43.6047	-2.2237	12.2253
01:24:26	43.9249	-2.1275	12.2561
01:24:31	44.2451	-2.0305	12.2865
01:24:36	44.5651	-1.9326	12.3269
01:24:41	44.8851	-1.8339	12.3693
01:24:46	45.2051	-1.7344	12.4129
01:24:51	45.5249	-1.6340	12.4569
01:24:56	45.8447	-1.5326	12.5023
01:25:01	46.1644	-1.4303	12.5480
01:25:06	46.4841	-1.3271	12.5952
01:25:11	46.8036	-1.2229	12.6432
01:25:16	47.1231	-1.1178	12.6922
01:25:21	47.4425	-1.0116	12.7419
01:25:26	47.7618	-0.9043	12.7829
01:25:31	48.0810	-0.7960	12.8250
