2024/09/27 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
05:29:04	-1.8689	51.8096	10.5553
05:29:09	-1.5453	51.8699	10.5550
05:29:14	-1.2216	51.9302	10.5543
05:29:19	-0.8979	51.9905	10.5543
05:29:24	-0.5742	52.0508	10.5539
05:29:29	-0.2505	52.1112	10.5533
05:29:34	0.0719	52.1762	10.5544
05:29:39	0.3956	52.2366	10.5539
05:29:44	0.7193	52.2969	10.5540
05:29:49	1.0430	52.3572	10.5547
05:29:54	1.3668	52.4175	10.5550
05:29:59	1.6905	52.4779	10.5556
05:30:04	2.0143	52.5382	10.5562
05:30:09	2.3380	52.5986	10.5572
05:30:14	2.6617	52.6590	10.5580
05:30:19	2.9855	52.7194	10.5574
05:30:24	3.3092	52.7799	10.5576
05:30:29	3.6330	52.8403	10.5598
05:30:34	3.9567	52.9008	10.5601
05:30:39	4.2805	52.9613	10.5628
05:30:44	4.6042	53.0219	10.5642
05:30:49	4.9280	53.0825	10.5651
05:30:54	5.2517	53.1431	10.5676
05:30:59	5.5755	53.2038	10.5697
05:31:04	5.8992	53.2645	10.5716
05:31:09	6.2230	53.3253	10.5747
05:31:14	6.5467	53.3861	10.5759
05:31:19	6.8705	53.4470	10.5766
05:31:24	7.1942	53.5079	10.5778
05:31:29	7.5179	53.5689	10.5805
05:31:34	7.8417	53.6299	10.5837
05:31:39	8.1654	53.6910	10.5866
05:31:44	8.4891	53.7522	10.5893
05:31:49	8.8128	53.8134	10.5930
05:31:54	9.1365	53.8747	10.5975
05:31:59	9.4602	53.9361	10.6007
05:32:04	9.7839	53.9975	10.6045
05:32:09	10.1076	54.0591	10.6078
05:32:14	10.4313	54.1207	10.6126
05:32:19	10.7550	54.1824	10.6143
05:32:24	11.0786	54.2442	10.6167
05:32:29	11.4023	54.3061	10.6187
05:32:34	11.7259	54.3680	10.6236
05:32:39	12.0496	54.4301	10.6284
05:32:44	12.3732	54.4922	10.6335
05:32:49	12.6968	54.5545	10.6380
05:32:54	13.0204	54.6169	10.6442
05:32:59	13.3440	54.6794	10.6498
05:33:04	13.6676	54.7420	10.6552
05:33:09	13.9912	54.8047	10.6611
05:33:14	14.3147	54.8675	10.6664
05:33:19	14.6383	54.9304	10.6715
05:33:24	14.9618	54.9935	10.6745
05:33:29	15.2853	55.0567	10.6778
05:33:34	15.6088	55.1200	10.6834
05:33:39	15.9323	55.1835	10.6903
05:33:44	16.2558	55.2471	10.6967
05:33:49	16.5792	55.3108	10.7035
05:33:54	16.9027	55.3747	10.7107
05:33:59	17.2261	55.4387	10.7192
05:34:04	17.5495	55.5029	10.7273
05:34:09	17.8729	55.5672	10.7343
05:34:14	18.1963	55.6317	10.7430
05:34:19	18.5196	55.6963	10.7515
05:34:24	18.8430	55.7611	10.7555
05:34:29	19.1663	55.8261	10.7598
05:34:34	19.4896	55.8913	10.7654
05:34:39	19.8128	55.9566	10.7739
05:34:44	20.1361	56.0221	10.7834
05:34:49	20.4593	56.0878	10.7933
05:34:54	20.7825	56.1537	10.8027
05:34:59	21.1057	56.2198	10.8126
05:35:04	21.4289	56.2860	10.8228
05:35:09	21.7520	56.3525	10.8333
16:58:01	21.9549	41.4642	169.1588
16:58:06	21.6315	41.5308	169.1701
16:58:11	21.3082	41.5972	169.1800
16:58:16	20.9848	41.6634	169.1898
16:58:21	20.6615	41.7295	169.1998
16:58:26	20.3380	41.7953	169.2097
16:58:31	20.0146	41.8609	169.2191
16:58:36	19.6912	41.9264	169.2281
16:58:41	19.3677	41.9917	169.2368
16:58:46	19.0442	42.0568	169.2437
16:58:51	18.7207	42.1217	169.2484
16:58:56	18.3971	42.1865	169.2527
16:59:01	18.0736	42.2511	169.2597
16:59:06	17.7500	42.3156	169.2680
16:59:11	17.4264	42.3798	169.2760
16:59:16	17.1028	42.4440	169.2837
16:59:21	16.7792	42.5080	169.2916
16:59:26	16.4555	42.5718	169.2984
16:59:31	16.1319	42.6355	169.3055
16:59:36	15.8082	42.6991	169.3131
16:59:41	15.4845	42.7625	169.3195
16:59:46	15.1608	42.8258	169.3260
