2024/07/23 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
03:22:00	2.6470	20.1580	10.5451
03:22:20	3.9411	20.3994	10.5484
03:22:40	5.2352	20.6413	10.5536
03:23:00	6.5292	20.8838	10.5607
03:23:20	7.8232	21.1272	10.5692
03:23:40	9.1171	21.3716	10.5801
03:24:00	10.4109	21.6171	10.5930
03:24:20	11.7045	21.8640	10.6075
03:24:40	12.9979	22.1124	10.6247
03:25:00	14.2912	22.3625	10.6442
03:25:20	15.5842	22.6145	10.6656
03:25:40	16.8770	22.8687	10.6899
03:26:00	18.1695	23.1252	10.7169
03:26:20	19.4617	23.3842	10.7465
03:26:40	20.7535	23.6461	10.7788
03:26:59	22.0000	23.9017	88.4235
16:23:18	21.3543	32.4385	169.1746
16:23:38	20.0626	32.7017	169.2107
16:23:58	18.7706	32.9620	169.2433
16:24:18	17.4783	33.2197	169.2731
16:24:38	16.1856	33.4749	169.3005
16:24:58	14.8927	33.7279	169.3253
16:25:18	13.5995	33.9789	169.3470
16:25:38	12.3062	34.2281	169.3672
16:25:58	11.0126	34.4756	169.3849
16:26:18	9.7189	34.7218	169.4001
16:26:38	8.4251	34.9667	169.4190
23:59:59 -999.00 -999.00  -999.00
