2024/09/07 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
02:41:47	-0.8881	10.0000	10.5544
02:41:52	-0.5645	10.0603	10.5540
02:41:57	-0.2409	10.1206	10.5534
02:42:02	0.0826	10.1792	10.5548
02:42:07	0.4062	10.2395	10.5543
02:42:12	0.7298	10.2997	10.5543
02:42:17	1.0534	10.3601	10.5549
02:42:22	1.3771	10.4204	10.5553
02:42:27	1.7007	10.4807	10.5554
02:42:32	2.0243	10.5410	10.5567
02:42:37	2.3479	10.6014	10.5578
02:42:42	2.6715	10.6618	10.5568
02:42:47	2.9951	10.7221	10.5579
02:42:52	3.3188	10.7826	10.5581
02:42:57	3.6424	10.8430	10.5604
02:43:02	3.9660	10.9035	10.5609
02:43:07	4.2896	10.9640	10.5635
02:43:12	4.6132	11.0245	10.5640
02:43:17	4.9369	11.0851	10.5658
02:43:22	5.2605	11.1457	10.5682
02:43:27	5.5841	11.2064	10.5705
02:43:32	5.9077	11.2670	10.5732
02:43:37	6.2313	11.3278	10.5746
02:43:42	6.5549	11.3886	10.5758
02:43:47	6.8785	11.4494	10.5773
02:43:52	7.2021	11.5103	10.5787
02:43:57	7.5257	11.5713	10.5816
02:44:02	7.8493	11.6323	10.5846
02:44:07	8.1729	11.6934	10.5867
02:44:12	8.4965	11.7545	10.5902
02:44:17	8.8201	11.8157	10.5941
02:44:22	9.1436	11.8770	10.5977
02:44:27	9.4672	11.9384	10.6009
02:44:32	9.7908	11.9998	10.6047
02:44:37	10.1143	12.0613	10.6097
02:44:42	10.4378	12.1229	10.6118
02:44:47	10.7614	12.1846	10.6139
02:44:52	11.0849	12.2464	10.6153
02:44:57	11.4084	12.3082	10.6196
02:45:02	11.7319	12.3702	10.6240
02:45:07	12.0554	12.4322	10.6294
02:45:12	12.3789	12.4943	10.6347
02:45:17	12.7023	12.5566	10.6394
02:45:22	13.0258	12.6189	10.6446
02:45:27	13.3492	12.6814	10.6504
02:45:32	13.6727	12.7439	10.6558
02:45:37	13.9961	12.8066	10.6615
02:45:42	14.3195	12.8694	10.6677
02:45:47	14.6429	12.9323	10.6711
02:45:52	14.9663	12.9954	10.6733
02:45:57	15.2896	13.0586	10.6777
02:46:02	15.6130	13.1219	10.6840
02:46:07	15.9363	13.1853	10.6909
02:46:12	16.2596	13.2489	10.6974
02:46:17	16.5829	13.3126	10.7051
02:46:22	16.9062	13.3764	10.7123
02:46:27	17.2295	13.4404	10.7201
02:46:32	17.5527	13.5046	10.7281
02:46:37	17.8760	13.5689	10.7358
02:46:42	18.1992	13.6333	10.7440
02:46:47	18.5224	13.6979	10.7509
02:46:52	18.8456	13.7627	10.7548
02:46:57	19.1687	13.8277	10.7584
02:47:02	19.4918	13.8928	10.7664
02:47:07	19.8150	13.9581	10.7758
02:47:12	20.1380	14.0236	10.7845
02:47:17	20.4611	14.0892	10.7944
02:47:22	20.7842	14.1551	10.8040
02:47:27	21.1072	14.2211	10.8139
02:47:32	21.4302	14.2874	10.8241
02:47:37	21.7532	14.3538	10.8345
02:47:42	22.0761	14.4205	10.8454
02:47:47	22.3991	14.4873	10.8556
02:47:52	22.7220	14.5544	10.8625
02:47:57	23.0449	14.6217	10.8687
02:48:02	23.3677	14.6892	10.8752
02:48:07	23.6905	14.7569	10.8868
02:48:12	24.0133	14.8248	10.8986
02:48:17	24.3361	14.8930	10.9108
02:48:22	24.6589	14.9615	10.9241
02:48:27	24.9816	15.0301	10.9373
04:13:19	-4.8059	32.4029	10.5678
04:13:24	-4.4825	32.4634	10.5661
04:13:29	-4.1590	32.5239	10.5641
04:13:34	-3.8355	32.5844	10.5628
04:13:39	-3.5120	32.6449	10.5621
04:13:44	-3.1885	32.7053	10.5600
04:13:49	-2.8649	32.7657	10.5593
04:13:54	-2.5414	32.8260	10.5573
04:13:59	-2.2179	32.8864	10.5570
04:14:04	-1.8943	32.9467	10.5553
04:14:09	-1.5708	33.0070	10.5549
04:14:14	-1.2472	33.0673	10.5544
04:14:19	-0.9236	33.1276	10.5544
04:14:24	-0.6001	33.1879	10.5540
04:14:29	-0.2765	33.2482	10.5533
04:14:34	0.0471	33.3075	10.5539
04:14:39	0.3707	33.3678	10.5552
04:14:44	0.6943	33.4281	10.5544
04:14:49	1.0179	33.4884	10.5550
04:14:54	1.3415	33.5487	10.5546
04:14:59	1.6651	33.6091	10.5556
04:15:04	1.9887	33.6694	10.5561
04:15:09	2.3124	33.7298	10.5571
04:15:14	2.6360	33.7901	10.5581
04:15:19	2.9596	33.8505	10.5583
04:15:24	3.2832	33.9109	10.5584
04:15:29	3.6068	33.9714	10.5591
04:15:34	3.9305	34.0318	10.5603
04:15:39	4.2541	34.0923	10.5621
04:15:44	4.5777	34.1529	10.5635
04:15:49	4.9013	34.2134	10.5664
04:15:54	5.2249	34.2740	10.5671
04:15:59	5.5486	34.3347	10.5702
04:16:04	5.8722	34.3954	10.5720
04:16:09	6.1958	34.4561	10.5744
04:16:14	6.5194	34.5169	10.5765
04:16:19	6.8430	34.5778	10.5783
04:16:24	7.1666	34.6386	10.5795
04:16:29	7.4902	34.6996	10.5804
04:16:34	7.8138	34.7606	10.5838
04:16:39	8.1374	34.8217	10.5867
04:16:44	8.4610	34.8828	10.5893
04:16:49	8.7845	34.9440	10.5925
04:16:54	9.1081	35.0053	10.5961
04:16:59	9.4317	35.0666	10.6003
04:17:04	9.7552	35.1281	10.6040
04:17:09	10.0788	35.1896	10.6082
04:17:14	10.4023	35.2511	10.6123
04:17:19	10.7259	35.3128	10.6166
04:17:24	11.0494	35.3746	10.6182
04:17:29	11.3729	35.4364	10.6201
04:17:34	11.6964	35.4984	10.6228
04:17:39	12.0199	35.5604	10.6283
04:17:44	12.3434	35.6225	10.6326
04:17:49	12.6668	35.6847	10.6384
04:17:54	12.9903	35.7471	10.6435
04:17:59	13.3137	35.8095	10.6485
04:18:04	13.6372	35.8721	10.6548
04:18:09	13.9606	35.9347	10.6597
04:18:14	14.2840	35.9975	10.6670
04:18:19	14.6074	36.0604	10.6728
04:18:24	14.9308	36.1235	10.6766
04:18:29	15.2541	36.1866	10.6793
04:18:34	15.5775	36.2499	10.6824
04:18:39	15.9008	36.3133	10.6894
04:18:44	16.2242	36.3769	10.6959
04:18:49	16.5475	36.4406	10.7027
04:18:54	16.8707	36.5044	10.7102
04:18:59	17.1940	36.5684	10.7178
04:19:04	17.5173	36.6325	10.7261
04:19:09	17.8405	36.6968	10.7339
04:19:14	18.1637	36.7612	10.7419
04:19:19	18.4869	36.8258	10.7497
04:19:24	18.8101	36.8906	10.7588
04:19:29	19.1332	36.9555	10.7631
04:19:34	19.4564	37.0207	10.7671
04:19:39	19.7795	37.0859	10.7731
04:19:44	20.1026	37.1514	10.7819
04:19:49	20.4257	37.2170	10.7912
04:19:54	20.7487	37.2829	10.8015
04:19:59	21.0717	37.3489	10.8114
04:20:04	21.3948	37.4151	10.8216
04:20:09	21.7177	37.4815	10.8314
04:20:14	22.0407	37.5481	10.8423
04:20:19	22.3636	37.6150	10.8535
04:20:24	22.6865	37.6820	10.8643
04:20:29	23.0094	37.7493	10.8729
04:20:34	23.3323	37.8167	10.8795
04:20:39	23.6551	37.8844	10.8856
04:20:44	23.9779	37.9524	10.8961
04:20:49	24.3007	38.0205	10.9082
04:20:54	24.6235	38.0889	10.9207
04:20:59	24.9462	38.1576	10.9328
05:45:51	-4.8059	55.5379	10.5678
05:45:56	-4.4825	55.5984	10.5661
05:46:01	-4.1590	55.6589	10.5651
05:46:06	-3.8355	55.7194	10.5627
05:46:11	-3.5120	55.7799	10.5611
05:46:16	-3.1885	55.8403	10.5600
05:46:21	-2.8649	55.9007	10.5591
05:46:26	-2.5414	55.9610	10.5582
05:46:31	-2.2179	56.0214	10.5570
05:46:36	-1.8943	56.0817	10.5553
05:46:41	-1.5708	56.1420	10.5551
05:46:46	-1.2472	56.2023	10.5544
05:46:51	-0.9236	56.2626	10.5544
05:46:56	-0.6001	56.3229	10.5548
05:47:01	-0.2765	56.3832	10.5542
05:47:06	0.0471	56.4437	10.5539
05:47:11	0.3707	56.5040	10.5545
05:47:16	0.6943	56.5643	10.5544
05:47:21	1.0179	56.6246	10.5552
05:47:26	1.3415	56.6849	10.5555
05:47:31	1.6651	56.7452	10.5554
05:47:36	1.9887	56.8056	10.5561
05:47:41	2.3123	56.8659	10.5573
05:47:46	2.6360	56.9263	10.5579
05:47:51	2.9596	56.9867	10.5584
05:47:56	3.2832	57.0471	10.5593
05:48:01	3.6068	57.1075	10.5593
05:48:06	3.9304	57.1680	10.5605
05:48:11	4.2541	57.2285	10.5622
05:48:16	4.5777	57.2890	10.5636
05:48:21	4.9013	57.3496	10.5657
05:48:26	5.2249	57.4102	10.5673
05:48:31	5.5485	57.4709	10.5694
05:48:36	5.8721	57.5316	10.5722
05:48:41	6.1958	57.5923	10.5737
05:48:46	6.5194	57.6531	10.5775
05:48:51	6.8430	57.7139	10.5783
05:48:56	7.1666	57.7748	10.5797
05:49:01	7.4902	57.8358	10.5806
05:49:06	7.8138	57.8968	10.5830
05:49:11	8.1373	57.9578	10.5869
05:49:16	8.4609	58.0190	10.5893
05:49:21	8.7845	58.0802	10.5925
05:49:26	9.1081	58.1415	10.5969
05:49:31	9.4316	58.2028	10.6001
05:49:36	9.7552	58.2642	10.6040
05:49:41	10.0787	58.3257	10.6083
05:49:46	10.4023	58.3873	10.6123
05:49:51	10.7258	58.4490	10.6168
05:49:56	11.0493	58.5107	10.6182
05:50:01	11.3728	58.5726	10.6203
05:50:06	11.6963	58.6345	10.6228
05:50:11	12.0198	58.6965	10.6276
05:50:16	12.3433	58.7587	10.6328
05:50:21	12.6667	58.8209	10.6376
05:50:26	12.9902	58.8832	10.6428
05:50:31	13.3137	58.9457	10.6486
05:50:36	13.6371	59.0082	10.6548
05:50:41	13.9605	59.0709	10.6607
05:50:46	14.2839	59.1337	10.6670
05:50:51	14.6073	59.1966	10.6720
05:50:56	14.9307	59.2596	10.6767
05:51:01	15.2540	59.3228	10.6803
05:51:06	15.5774	59.3861	10.6826
05:51:11	15.9007	59.4495	10.6886
05:51:16	16.2240	59.5130	10.6959
05:51:21	16.5473	59.5767	10.7027
05:51:26	16.8706	59.6405	10.7102
05:51:31	17.1939	59.7045	10.7180
05:51:36	17.5171	59.7687	10.7261
05:51:41	17.8404	59.8329	10.7339
05:51:46	18.1636	59.8974	10.7413
05:51:51	18.4868	59.9620	10.7497
05:51:56	18.8100	60.0268	10.7586
05:52:01	19.1331	60.0917	10.7631
05:52:06	19.4562	60.1568	10.7671
05:52:11	19.7794	60.2221	10.7725
05:52:16	20.1025	60.2875	10.7821
05:52:21	20.4255	60.3532	10.7912
05:52:26	20.7486	60.4190	10.8009
05:52:31	21.0716	60.4850	10.8115
05:52:36	21.3946	60.5512	10.8210
05:52:41	21.7176	60.6177	10.8316
05:52:46	22.0405	60.6843	10.8417
05:52:51	22.3635	60.7511	10.8529
05:52:56	22.6864	60.8181	10.8644
05:53:01	23.0093	60.8854	10.8739
05:53:06	23.3321	60.9529	10.8795
