2024/09/30 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
05:54:11	-5.0000	57.6955	10.5704
05:54:16	-4.6762	57.7561	10.5680
05:54:21	-4.3525	57.8167	10.5664
05:54:26	-4.0287	57.8772	10.5644
05:54:31	-3.7049	57.9377	10.5628
05:54:36	-3.3811	57.9982	10.5617
05:54:41	-3.0573	58.0587	10.5604
05:54:46	-2.7335	58.1192	10.5597
05:54:51	-2.4097	58.1796	10.5594
05:54:56	-2.0859	58.2400	10.5596
05:55:01	-1.7620	58.3004	10.5579
05:55:06	-1.4382	58.3608	10.5574
05:55:11	-1.1143	58.4211	10.5568
05:55:16	-0.7905	58.4815	10.5558
05:55:21	-0.4666	58.5418	10.5554
05:55:26	-0.1427	58.6022	10.5554
05:55:31	0.1811	58.6625	10.5552
05:55:36	0.5050	58.7229	10.5563
05:55:41	0.8289	58.7833	10.5564
05:55:46	1.1528	58.8436	10.5561
05:55:51	1.4766	58.9040	10.5562
05:55:56	1.8005	58.9644	10.5560
05:56:01	2.1244	59.0248	10.5565
05:56:06	2.4483	59.0852	10.5575
05:56:11	2.7722	59.1456	10.5581
05:56:16	3.0961	59.2061	10.5594
05:56:21	3.4200	59.2666	10.5612
05:56:26	3.7439	59.3271	10.5617
05:56:31	4.0678	59.3876	10.5636
05:56:36	4.3917	59.4482	10.5652
05:56:41	4.7156	59.5088	10.5673
05:56:46	5.0395	59.5695	10.5682
05:56:51	5.3634	59.6301	10.5698
05:56:56	5.6873	59.6909	10.5702
05:57:01	6.0112	59.7516	10.5716
05:57:06	6.3351	59.8125	10.5739
05:57:11	6.6589	59.8733	10.5767
05:57:16	6.9828	59.9342	10.5800
05:57:21	7.3067	59.9952	10.5821
05:57:26	7.6306	60.0563	10.5846
05:57:31	7.9544	60.1173	10.5879
05:57:36	8.2783	60.1785	10.5913
05:57:41	8.6021	60.2397	10.5947
05:57:46	8.9260	60.3010	10.5985
05:57:51	9.2498	60.3624	10.6003
05:57:56	9.5736	60.4238	10.6018
05:58:01	9.8975	60.4854	10.6037
05:58:06	10.2213	60.5469	10.6078
05:58:11	10.5451	60.6086	10.6116
05:58:16	10.8689	60.6704	10.6157
05:58:21	11.1927	60.7322	10.6205
05:58:26	11.5164	60.7942	10.6249
05:58:31	11.8402	60.8562	10.6298
05:58:36	12.1639	60.9184	10.6344
05:58:41	12.4877	60.9806	10.6402
05:58:46	12.8114	61.0429	10.6456
05:58:51	13.1351	61.1054	10.6508
05:58:56	13.4588	61.1679	10.6531
05:59:01	13.7825	61.2306	10.6557
05:59:06	14.1062	61.2934	10.6588
05:59:11	14.4299	61.3563	10.6659
05:59:16	14.7535	61.4193	10.6715
05:59:21	15.0772	61.4825	10.6778
05:59:26	15.4008	61.5457	10.6845
05:59:31	15.7244	61.6091	10.6915
05:59:36	16.0480	61.6727	10.6983
05:59:41	16.3715	61.7364	10.7053
05:59:46	16.6951	61.8002	10.7128
05:59:51	17.0186	61.8641	10.7208
05:59:56	17.3422	61.9283	10.7258
06:00:01	17.6657	61.9925	10.7297
06:00:06	17.9891	62.0569	10.7332
06:00:11	18.3126	62.1215	10.7404
06:00:16	18.6360	62.1863	10.7487
06:00:21	18.9595	62.2512	10.7574
06:00:26	19.2829	62.3162	10.7665
06:00:31	19.6062	62.3815	10.7761
06:00:36	19.9296	62.4469	10.7843
17:24:22	19.8707	48.3255	169.2129
17:24:27	19.5473	48.3909	169.2231
17:24:32	19.2239	48.4561	169.2320
17:24:37	18.9005	48.5211	169.2405
17:24:42	18.5771	48.5860	169.2488
17:24:47	18.2536	48.6507	169.2574
17:24:52	17.9302	48.7153	169.2654
17:24:57	17.6067	48.7797	169.2718
17:25:02	17.2832	48.8439	169.2758
17:25:07	16.9597	48.9080	169.2793
17:25:12	16.6361	48.9719	169.2850
17:25:17	16.3126	49.0357	169.2928
17:25:22	15.9890	49.0994	169.3003
17:25:27	15.6654	49.1629	169.3071
17:25:32	15.3418	49.2263	169.3136
17:25:37	15.0182	49.2895	169.3206
17:25:42	14.6945	49.3526	169.3270
17:25:47	14.3709	49.4156	169.3330
17:25:52	14.0472	49.4785	169.3393
17:25:57	13.7235	49.5413	169.3451
17:26:02	13.3998	49.6039	169.3481
17:26:07	13.0761	49.6664	169.3505
17:26:12	12.7524	49.7289	169.3534
17:26:17	12.4287	49.7912	169.3580
17:26:22	12.1049	49.8534	169.3633
17:26:27	11.7812	49.9155	169.3682
17:26:32	11.4574	49.9776	169.3739
17:26:37	11.1336	50.0395	169.3779
17:26:42	10.8099	50.1013	169.3828
17:26:47	10.4861	50.1631	169.3872
17:26:52	10.1622	50.2247	169.3913
17:26:57	9.8384	50.2863	169.3955
17:27:02	9.5146	50.3478	169.3986
17:27:07	9.1908	50.4092	169.4001
17:27:12	8.8669	50.4706	169.4020
