2024/07/27 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
03:09:01	12.0968	18.1238	10.6127
03:09:21	13.3902	18.3727	10.6305
03:09:41	14.6834	18.6234	10.6503
03:10:01	15.9763	18.8761	10.6728
03:10:21	17.2690	19.1309	10.6979
03:10:41	18.5614	19.3882	10.7256
03:11:01	19.8535	19.6480	10.7557
03:11:21	21.1452	19.9108	10.7896
03:11:34	22.0000	20.0864	88.4235
16:07:53	21.3543	28.6232	169.1747
16:08:13	20.0626	28.8864	169.2108
16:08:33	18.7706	29.1467	169.2433
16:08:53	17.4783	29.4044	169.2731
16:09:13	16.1856	29.6596	169.3005
16:09:33	14.8927	29.9126	169.3252
16:09:53	13.5996	30.1636	169.3470
16:10:13	12.3062	30.4128	169.3671
16:10:33	11.0126	30.6603	169.3849
16:10:53	9.7189	30.9065	169.4001
16:11:13	8.4251	31.1514	169.4138
16:11:33	7.1311	31.3952	169.4255
16:11:53	5.8371	31.6381	169.4349
16:12:13	4.5431	31.8803	169.4428
16:12:33	3.2490	32.1219	169.4489
16:12:52	2.0000	32.3547	270.0961
23:59:59 -999.00 -999.00  -999.00
