2024/09/23 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
02:45:57	-0.9349	11.1284	10.5555
02:46:02	-0.6112	11.1887	10.5560
02:46:07	-0.2874	11.2491	10.5552
02:46:12	0.0362	11.3049	10.5541
02:46:17	0.3599	11.3652	10.5546
02:46:22	0.6837	11.4255	10.5547
02:46:27	1.0074	11.4859	10.5546
02:46:32	1.3312	11.5462	10.5549
02:46:37	1.6550	11.6066	10.5559
02:46:42	1.9787	11.6669	10.5563
02:46:47	2.3025	11.7273	10.5575
02:46:52	2.6263	11.7877	10.5582
02:46:57	2.9500	11.8481	10.5587
02:47:02	3.2738	11.9086	10.5596
02:47:07	3.5976	11.9691	10.5594
02:47:12	3.9214	12.0296	10.5606
02:47:17	4.2452	12.0901	10.5624
02:47:22	4.5689	12.1506	10.5638
02:47:27	4.8927	12.2112	10.5657
02:47:32	5.2165	12.2719	10.5673
02:47:37	5.5403	12.3326	10.5695
02:47:42	5.8641	12.3933	10.5713
02:47:47	6.1878	12.4541	10.5746
02:47:52	6.5116	12.5149	10.5765
02:47:57	6.8354	12.5757	10.5799
02:48:02	7.1591	12.6367	10.5803
02:48:07	7.4829	12.6976	10.5814
02:48:12	7.8067	12.7587	10.5838
02:48:17	8.1304	12.8198	10.5866
02:48:22	8.4542	12.8810	10.5901
02:48:27	8.7779	12.9422	10.5932
02:48:32	9.1016	13.0035	10.5959
02:48:37	9.4254	13.0649	10.6001
02:48:42	9.7491	13.1263	10.6038
02:48:47	10.0728	13.1879	10.6081
02:48:52	10.3965	13.2495	10.6119
02:48:57	10.7202	13.3112	10.6172
02:49:02	11.0439	13.3730	10.6188
02:49:07	11.3676	13.4348	10.6215
02:49:12	11.6913	13.4968	10.6224
02:49:17	12.0149	13.5589	10.6279
02:49:22	12.3386	13.6210	10.6332
02:49:27	12.6622	13.6833	10.6380
02:49:32	12.9859	13.7457	10.6432
02:49:37	13.3095	13.8082	10.6488
02:49:42	13.6331	13.8707	10.6551
02:49:47	13.9567	13.9334	10.6600
02:49:52	14.2803	13.9963	10.6664
02:49:57	14.6038	14.0592	10.6723
02:50:02	14.9274	14.1223	10.6787
02:50:07	15.2509	14.1855	10.6812
02:50:12	15.5745	14.2488	10.6843
02:50:17	15.8980	14.3122	10.6887
02:50:22	16.2215	14.3758	10.6959
02:50:27	16.5450	14.4395	10.7030
02:50:32	16.8684	14.5034	10.7102
