2024/07/29 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
03:03:45	21.8600	18.1327	10.8236
15:59:37	22.0000	26.4808	169.1512
15:59:57	20.7080	26.7458	169.1891
16:00:17	19.4156	27.0078	169.2236
16:00:37	18.1229	27.2669	169.2544
16:00:57	16.8299	27.5235	169.2832
16:01:17	15.5366	27.7778	169.3094
16:01:37	14.2431	28.0300	169.3323
16:01:57	12.9493	28.2802	169.3535
16:02:17	11.6553	28.5288	169.3725
16:02:37	10.3611	28.7758	169.3888
16:02:57	9.0669	29.0214	169.4035
16:03:17	7.7724	29.2659	169.4162
16:03:37	6.4779	29.5095	169.4267
16:03:57	5.1834	29.7522	169.4354
16:04:17	3.8888	29.9942	169.4423
16:04:37	2.5942	30.2358	169.4476
23:59:59 -999.00 -999.00  -999.00
