2024/08/11 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
04:19:49	2.0000	34.6940	10.5478
04:20:09	3.2946	34.9354	10.5514
15:48:11	22.0000	23.7243	169.1511
15:48:31	20.7080	23.9893	169.1890
15:48:51	19.4156	24.2513	169.2236
15:49:11	18.1229	24.5104	169.2544
15:49:31	16.8299	24.7670	169.2832
15:49:51	15.5366	25.0213	169.3094
15:50:11	14.2431	25.2735	169.3324
15:50:31	12.9493	25.5237	169.3535
15:50:51	11.6553	25.7722	169.3725
15:51:11	10.3611	26.0193	169.3889
15:51:31	9.0669	26.2649	169.4035
15:51:51	7.7724	26.5094	169.4162
15:52:11	6.4779	26.7530	169.4267
15:52:31	5.1834	26.9957	169.4354
15:52:51	3.8888	27.2377	169.4424
15:53:11	2.5942	27.4793	169.4477
23:59:59 -999.00 -999.00  -999.00
