2024/09/19 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:08:43	-0.7410	16.8133	10.5448
03:08:48	-0.4171	16.8736	10.5450
03:08:53	-0.0933	16.9338	10.5444
03:08:58	0.2305	16.9941	10.5448
03:09:03	0.5543	17.0544	10.5443
03:09:08	0.8781	17.1147	10.5442
03:09:13	1.2020	17.1750	10.5446
03:09:18	1.5258	17.2353	10.5447
03:09:23	1.8496	17.2956	10.5455
03:09:28	2.1735	17.3559	10.5458
03:09:33	2.4973	17.4163	10.5469
03:09:38	2.8212	17.4766	10.5483
03:09:43	3.1450	17.5370	10.5494
03:09:48	3.4689	17.5974	10.5511
03:09:53	3.7927	17.6579	10.5516
03:09:58	4.1166	17.7184	10.5535
03:10:03	4.4404	17.7789	10.5543
03:10:08	4.7642	17.8394	10.5554
03:10:13	5.0881	17.9000	10.5562
03:10:18	5.4119	17.9606	10.5578
03:10:23	5.7358	18.0212	10.5597
03:10:28	6.0596	18.0819	10.5614
03:10:33	6.3834	18.1427	10.5645
03:10:38	6.7073	18.2035	10.5664
03:10:43	7.0311	18.2644	10.5696
03:10:48	7.3549	18.3253	10.5723
03:10:53	7.6787	18.3862	10.5751
03:10:58	8.0025	18.4473	10.5781
03:11:03	8.3263	18.5084	10.5817
03:11:08	8.6501	18.5695	10.5840
03:11:13	8.9739	18.6307	10.5852
03:11:18	9.2977	18.6920	10.5862
03:11:23	9.6215	18.7534	10.5900
03:11:28	9.9452	18.8149	10.5936
03:11:33	10.2690	18.8764	10.5978
03:11:38	10.5927	18.9380	10.6024
03:11:43	10.9165	18.9997	10.6066
03:11:48	11.2402	19.0615	10.6113
03:11:53	11.5639	19.1234	10.6157
03:11:58	11.8877	19.1854	10.6207
03:12:03	12.2114	19.2474	10.6251
03:12:08	12.5350	19.3096	10.6309
03:12:13	12.8587	19.3719	10.6329
03:12:18	13.1824	19.4343	10.6354
03:12:23	13.5060	19.4968	10.6385
03:12:28	13.8297	19.5594	10.6446
03:12:33	14.1533	19.6221	10.6502
03:12:38	14.4769	19.6849	10.6564
03:12:43	14.8005	19.7479	10.6629
03:12:48	15.1241	19.8110	10.6691
03:12:53	15.4476	19.8742	10.6756
03:12:58	15.7712	19.9375	10.6826
03:13:03	16.0947	20.0010	10.6894
03:13:08	16.4183	20.0646	10.6964
03:13:13	16.7417	20.1284	10.7023
03:13:18	17.0652	20.1923	10.7053
03:13:23	17.3887	20.2564	10.7086
03:13:28	17.7121	20.3206	10.7157
03:13:33	18.0356	20.3849	10.7233
03:13:38	18.3590	20.4494	10.7312
03:13:43	18.6824	20.5141	10.7402
03:13:48	19.0057	20.5790	10.7490
03:13:53	19.3291	20.6440	10.7580
03:13:58	19.6524	20.7092	10.7668
03:14:03	19.9757	20.7745	10.7757
03:14:08	20.2990	20.8401	10.7850
03:14:13	20.6223	20.9058	10.7948
03:14:18	20.9455	20.9718	10.8008
03:14:23	21.2687	21.0379	10.8057
03:14:28	21.5919	21.1042	10.8117
03:14:33	21.9151	21.1707	10.8220
04:41:14	-0.8705	39.9299	10.5452
04:41:19	-0.5467	39.9902	10.5449
04:41:24	-0.2229	40.0504	10.5452
04:41:29	0.1010	40.1107	10.5450
04:41:34	0.4248	40.1710	10.5445
04:41:39	0.7486	40.2313	10.5454
04:41:44	1.0724	40.2916	10.5453
04:41:49	1.3963	40.3519	10.5455
04:41:54	1.7201	40.4122	10.5463
04:41:59	2.0439	40.4725	10.5468
04:42:04	2.3678	40.5328	10.5469
04:42:09	2.6916	40.5932	10.5477
04:42:14	3.0155	40.6536	10.5482
04:42:19	3.3393	40.7140	10.5491
04:42:24	3.6632	40.7744	10.5504
04:42:29	3.9870	40.8349	10.5518
04:42:34	4.3109	40.8954	10.5534
04:42:39	4.6347	40.9559	10.5548
04:42:44	4.9585	41.0164	10.5568
04:42:49	5.2824	41.0770	10.5591
04:42:54	5.6062	41.1377	10.5605
04:42:59	5.9301	41.1984	10.5632
04:43:04	6.2539	41.2591	10.5645
04:43:09	6.5777	41.3199	10.5656
04:43:14	6.9015	41.3807	10.5665
04:43:19	7.2254	41.4416	10.5694
04:43:24	7.5492	41.5025	10.5723
04:43:29	7.8730	41.5635	10.5745
04:43:34	8.1968	41.6246	10.5775
04:43:39	8.5206	41.6857	10.5817
04:43:44	8.8444	41.7469	10.5847
04:43:49	9.1682	41.8082	10.5890
04:43:54	9.4920	41.8696	10.5923
04:43:59	9.8157	41.9310	10.5969
04:44:04	10.1395	41.9925	10.5995
04:44:09	10.4632	42.0541	10.6017
04:44:14	10.7870	42.1157	10.6026
04:44:19	11.1107	42.1775	10.6066
04:44:24	11.4345	42.2393	10.6111
04:44:29	11.7582	42.3013	10.6154
04:44:34	12.0819	42.3633	10.6208
04:44:39	12.4056	42.4254	10.6251
04:44:44	12.7292	42.4877	10.6306
04:44:49	13.0529	42.5500	10.6357
04:44:54	13.3766	42.6125	10.6415
04:44:59	13.7002	42.6750	10.6477
04:45:04	14.0238	42.7377	10.6535
04:45:09	14.3475	42.8005	10.6573
04:45:14	14.6711	42.8634	10.6605
04:45:19	14.9947	42.9264	10.6627
04:45:24	15.3182	42.9896	10.6695
04:45:29	15.6418	43.0529	10.6760
04:45:34	15.9653	43.1163	10.6819
04:45:39	16.2888	43.1799	10.6891
04:45:44	16.6124	43.2436	10.6968
04:45:49	16.9358	43.3074	10.7040
04:45:54	17.2593	43.3714	10.7117
04:45:59	17.5828	43.4356	10.7199
04:46:04	17.9062	43.4999	10.7276
04:46:09	18.2296	43.5643	10.7355
04:46:14	18.5530	43.6289	10.7401
04:46:19	18.8764	43.6937	10.7431
04:46:24	19.1997	43.7587	10.7491
04:46:29	19.5231	43.8238	10.7572
04:46:34	19.8464	43.8891	10.7672
04:46:39	20.1697	43.9546	10.7766
04:46:44	20.4929	44.0202	10.7858
04:46:49	20.8162	44.0861	10.7953
04:46:54	21.1394	44.1521	10.8058
04:46:59	21.4626	44.2184	10.8154
04:47:04	21.7858	44.2848	10.8265
14:42:22	2.6178	10.0000	169.4523
14:42:27	2.2939	10.0604	169.4523
14:42:32	1.9701	10.1207	169.4527
14:42:37	1.6463	10.1810	169.4544
14:42:42	1.3224	10.2413	169.4545
14:42:47	0.9986	10.3016	169.4549
14:42:52	0.6748	10.3619	169.4550
14:42:57	0.3509	10.4222	169.4552
14:43:02	0.0271	10.4825	169.4549
14:43:07	-0.2967	10.5427	169.4558
14:43:12	-0.6205	10.6030	169.4553
14:43:17	-0.9443	10.6633	169.4547
16:09:59	21.8061	29.4312	169.1798
16:10:04	21.4829	29.4976	169.1840
16:10:09	21.1597	29.5639	169.1894
16:10:14	20.8365	29.6299	169.1970
16:10:19	20.5133	29.6958	169.2057
16:10:24	20.1900	29.7614	169.2160
16:10:29	19.8667	29.8269	169.2255
16:10:34	19.5434	29.8923	169.2341
16:10:39	19.2201	29.9574	169.2438
16:10:44	18.8967	30.0223	169.2524
16:10:49	18.5733	30.0871	169.2605
16:10:54	18.2500	30.1518	169.2693
16:10:59	17.9265	30.2162	169.2774
16:11:04	17.6031	30.2805	169.2828
16:11:09	17.2797	30.3447	169.2870
16:11:14	16.9562	30.4087	169.2908
16:11:19	16.6327	30.4725	169.2971
16:11:24	16.3092	30.5363	169.3042
16:11:29	15.9857	30.5998	169.3115
16:11:34	15.6621	30.6633	169.3193
16:11:39	15.3386	30.7266	169.3250
16:11:44	15.0150	30.7897	169.3319
16:11:49	14.6914	30.8528	169.3383
16:11:54	14.3678	30.9157	169.3451
16:11:59	14.0442	30.9785	169.3507
16:12:04	13.7206	31.0412	169.3567
16:12:09	13.3969	31.1037	169.3587
16:12:14	13.0733	31.1662	169.3611
16:12:19	12.7496	31.2285	169.3648
16:12:24	12.4259	31.2908	169.3697
16:12:29	12.1022	31.3529	169.3750
16:12:34	11.7785	31.4150	169.3797
16:12:39	11.4548	31.4769	169.3848
16:12:44	11.1311	31.5388	169.3904
16:12:49	10.8074	31.6005	169.3936
16:12:54	10.4836	31.6622	169.3983
16:12:59	10.1599	31.7238	169.4021
16:13:04	9.8361	31.7853	169.4065
16:13:09	9.5123	31.8467	169.4094
16:13:14	9.1885	31.9081	169.4110
16:13:19	8.8648	31.9693	169.4129
16:13:24	8.5410	32.0305	169.4153
16:13:29	8.2172	32.0917	169.4188
16:13:34	7.8934	32.1528	169.4219
16:13:39	7.5695	32.2138	169.4252
16:13:44	7.2457	32.2747	169.4280
16:13:49	6.9219	32.3356	169.4303
16:13:54	6.5981	32.3964	169.4338
16:13:59	6.2743	32.4572	169.4358
16:14:04	5.9504	32.5180	169.4383
16:14:09	5.6266	32.5786	169.4411
16:14:14	5.3027	32.6393	169.4415
16:14:19	4.9789	32.6999	169.4423
16:14:24	4.6551	32.7604	169.4434
16:14:29	4.3312	32.8210	169.4449
16:14:34	4.0074	32.8815	169.4458
16:14:39	3.6835	32.9419	169.4481
16:14:44	3.3597	33.0024	169.4497
16:14:49	3.0358	33.0628	169.4508
16:14:54	2.7120	33.1231	169.4513
16:14:59	2.3882	33.1835	169.4521
16:15:04	2.0643	33.2438	169.4541
16:15:09	1.7405	33.3042	169.4540
16:15:14	1.4166	33.3645	169.4549
16:15:19	1.0928	33.4248	169.4554
16:15:24	0.7690	33.4851	169.4550
16:15:29	0.4451	33.5453	169.4553
16:15:34	0.1213	33.6056	169.4549
16:15:39	-0.2025	33.6659	169.4549
16:15:44	-0.5263	33.7262	169.4552
16:15:49	-0.8501	33.7865	169.4549
17:42:31	21.9354	52.5452	169.1691
17:42:36	21.6122	52.6118	169.1804
17:42:41	21.2890	52.6781	169.1903
17:42:46	20.9658	52.7442	169.2002
17:42:51	20.6426	52.8102	169.2105
17:42:56	20.3193	52.8759	169.2202
17:43:01	19.9960	52.9415	169.2266
17:43:06	19.6727	53.0068	169.2309
17:43:11	19.3494	53.0720	169.2358
17:43:16	19.0261	53.1371	169.2440
17:43:21	18.7027	53.2019	169.2528
17:43:26	18.3793	53.2666	169.2614
17:43:31	18.0559	53.3312	169.2701
17:43:36	17.7325	53.3955	169.2771
17:43:41	17.4090	53.4598	169.2850
17:43:46	17.0856	53.5238	169.2936
17:43:51	16.7621	53.5877	169.3009
17:43:56	16.4386	53.6515	169.3084
17:44:01	16.1151	53.7151	169.3148
17:44:06	15.7915	53.7786	169.3182
17:44:11	15.4680	53.8420	169.3212
17:44:16	15.1444	53.9052	169.3248
17:44:21	14.8208	53.9683	169.3317
17:44:26	14.4973	54.0312	169.3384
17:44:31	14.1736	54.0941	169.3448
17:44:36	13.8500	54.1568	169.3505
17:44:41	13.5264	54.2194	169.3566
17:44:46	13.2027	54.2819	169.3615
17:44:51	12.8791	54.3443	169.3675
17:44:56	12.5554	54.4066	169.3732
17:45:01	12.2317	54.4688	169.3782
17:45:06	11.9080	54.5309	169.3819
17:45:11	11.5843	54.5928	169.3827
17:45:16	11.2606	54.6547	169.3847
17:45:21	10.9368	54.7165	169.3895
17:45:26	10.6131	54.7782	169.3939
17:45:31	10.2894	54.8399	169.3977
17:45:36	9.9656	54.9014	169.4028
17:45:41	9.6418	54.9629	169.4057
17:45:46	9.3181	55.0242	169.4105
17:45:51	8.9943	55.0855	169.4142
17:45:56	8.6705	55.1468	169.4171
17:46:01	8.3467	55.2079	169.4213
17:46:06	8.0229	55.2690	169.4234
17:46:11	7.6991	55.3301	169.4249
17:46:16	7.3753	55.3910	169.4268
17:46:21	7.0514	55.4520	169.4281
17:46:26	6.7276	55.5128	169.4304
17:46:31	6.4038	55.5736	169.4333
17:46:36	6.0800	55.6344	169.4365
17:46:41	5.7561	55.6951	169.4381
17:46:46	5.4323	55.7557	169.4403
17:46:51	5.1084	55.8164	169.4418
17:46:56	4.7846	55.8769	169.4446
17:47:01	4.4608	55.9375	169.4460
17:47:06	4.1369	55.9980	169.4478
17:47:11	3.8131	56.0585	169.4488
17:47:16	3.4892	56.1189	169.4494
17:47:21	3.1654	56.1793	169.4495
17:47:26	2.8415	56.2397	169.4507
17:47:31	2.5177	56.3001	169.4513
17:47:36	2.1938	56.3604	169.4533
17:47:41	1.8700	56.4207	169.4538
17:47:46	1.5462	56.4811	169.4537
17:47:51	1.2223	56.5414	169.4549
17:47:56	0.8985	56.6017	169.4546
17:48:01	0.5747	56.6619	169.4548
17:48:06	0.2508	56.7222	169.4551
17:48:11	-0.0730	56.7825	169.4550
17:48:16	-0.3968	56.8428	169.4551
17:48:21	-0.7206	56.9031	169.4556
17:48:25	-1.0000	56.9551	269.7326
23:59:59	-999.00	-999.00	-999.00
