2024/11/16 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
01:00:09	35.1287	-10.0115	11.4570
01:00:14	35.4504	-9.9315	11.4813
01:00:19	35.7719	-9.8511	11.5067
01:00:24	36.0935	-9.7701	11.5311
01:00:29	36.4150	-9.6887	11.5568
01:00:34	36.7364	-9.6068	11.5832
01:00:39	37.0578	-9.5244	11.6056
01:00:44	37.3791	-9.4415	11.6243
01:00:49	37.7004	-9.3580	11.6436
01:00:54	38.0216	-9.2740	11.6696
01:00:59	38.3428	-9.1894	11.6979
01:01:04	38.6639	-9.1043	11.7272
01:01:09	38.9849	-9.0186	11.7574
01:01:14	39.3060	-8.9323	11.7875
01:01:19	39.6269	-8.8454	11.8182
01:01:24	39.9478	-8.7579	11.8498
01:01:29	40.2686	-8.6698	11.8819
01:01:34	40.5894	-8.5810	11.9151
01:01:39	40.9101	-8.4916	11.9480
01:01:44	41.2308	-8.4015	11.9747
01:01:49	41.5514	-8.3108	12.0001
01:01:54	41.8719	-8.2193	12.0275
01:01:59	42.1924	-8.1272	12.0638
01:02:04	42.5128	-8.0343	12.1005
01:02:09	42.8331	-7.9407	12.1376
01:02:14	43.1534	-7.8463	12.1760
01:02:19	43.4736	-7.7512	12.2149
01:02:24	43.7937	-7.6553	12.2548
01:02:29	44.1138	-7.5585	12.2952
01:02:34	44.4338	-7.4610	12.3374
01:02:39	44.7537	-7.3626	12.3798
01:02:44	45.0735	-7.2633	12.4194
01:02:49	45.3933	-7.1632	12.4540
01:02:54	45.7130	-7.0622	12.4882
01:02:59	46.0326	-6.9602	12.5301
01:03:04	46.3522	-6.8573	12.5763
01:03:09	46.6716	-6.7535	12.6237
01:03:14	46.9910	-6.6487	12.6729
01:03:19	47.3103	-6.5429	12.7217
01:03:24	47.6295	-6.4360	12.7727
01:03:29	47.9487	-6.3281	12.8243
01:03:34	48.2677	-6.2191	12.8772
01:03:39	48.5867	-6.1090	12.9309
01:03:44	48.9055	-5.9978	12.9851
01:03:49	49.2243	-5.8855	13.0335
01:03:54	49.5430	-5.7719	13.0799
01:03:59	49.8616	-5.6571	13.1281
01:04:04	50.1801	-5.5411	13.1873
01:04:09	50.4985	-5.4239	13.2485
01:04:14	50.8167	-5.3053	13.3104
01:04:19	51.1349	-5.1854	13.3737
01:04:24	51.4530	-5.0641	13.4390
01:04:29	51.7710	-4.9414	13.5049
01:04:34	52.0889	-4.8173	13.5726
01:04:39	52.4066	-4.6917	13.6415
01:04:44	52.7243	-4.5646	13.7120
01:04:49	53.0418	-4.4359	13.7820
01:04:54	53.3592	-4.3057	13.8445
01:04:59	53.6765	-4.1738	13.9083
01:05:04	53.9936	-4.0402	13.9791
01:05:09	54.3107	-3.9049	14.0578
01:05:14	54.6276	-3.7679	14.1381
01:05:19	54.9444	-3.6290	14.2201
01:05:24	55.2610	-3.4882	14.3043
01:05:29	55.5775	-3.3456	14.3901
01:05:34	55.8939	-3.2009	14.4786
01:05:39	56.2101	-3.0543	14.5680
01:05:44	56.5262	-2.9055	14.6599
01:05:49	56.8421	-2.7546	14.7536
01:05:54	57.1578	-2.6015	14.8435
01:05:59	57.4734	-2.4461	14.9301
01:06:04	57.7889	-2.2884	15.0194
01:06:09	58.1042	-2.1283	15.1203
01:06:14	58.4192	-1.9657	15.2264
01:06:19	58.7342	-1.8006	15.3346
01:06:24	59.0489	-1.6328	15.4455
01:06:29	59.3635	-1.4624	15.5586
01:06:34	59.6778	-1.2891	15.6753
01:06:39	59.9920	-1.1130	15.7942
01:06:44	60.3059	-0.9338	15.9161
01:06:49	60.6197	-0.7517	16.0412
01:06:54	60.9332	-0.5663	16.1699
01:06:59	61.2465	-0.3777	16.2891
01:07:04	61.5596	-0.1858	16.4113
01:07:09	61.8725	0.0097	16.5409
01:07:14	62.1851	0.2087	16.6825
01:07:19	62.4974	0.4114	16.8282
01:07:24	62.8095	0.6180	16.9777
01:07:29	63.1214	0.8285	17.1309
01:07:34	63.4329	1.0432	17.2888
01:07:39	63.7442	1.2621	17.4503
01:07:44	64.0552	1.4854	17.6164
01:07:49	64.3659	1.7133	17.7872
01:07:54	64.6762	1.9459	17.9625
01:07:59	64.9863	2.1834	18.1371
01:08:04	65.2960	2.4259	18.3095
01:08:09	65.6053	2.6737	18.4871
01:08:14	65.9143	2.9270	18.6793
01:08:19	66.2230	3.1859	18.8812
01:08:24	66.5312	3.4507	19.0886
01:08:29	66.8390	3.7216	19.3017
01:08:34	67.1464	3.9988	19.5218
01:08:39	67.4534	4.2827	19.7481
01:08:44	67.7599	4.5734	19.9818
01:08:49	68.0660	4.8712	20.2219
01:08:54	68.3716	5.1765	20.4694
01:08:59	68.6766	5.4895	20.7255
01:09:04	68.9811	5.8106	20.9779
