2024/09/04 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
05:16:29	-4.9915	48.1572	10.5656
05:16:34	-4.6680	48.2177	10.5642
05:16:39	-4.3445	48.2782	10.5624
05:16:44	-4.0209	48.3387	10.5603
05:16:49	-3.6974	48.3992	10.5589
05:16:54	-3.3738	48.4596	10.5577
05:16:59	-3.0503	48.5200	10.5565
05:17:04	-2.7267	48.5804	10.5556
05:17:09	-2.4031	48.6407	10.5552
05:17:14	-2.0796	48.7011	10.5547
05:17:19	-1.7560	48.7614	10.5537
05:17:24	-1.4324	48.8217	10.5526
05:17:29	-1.1088	48.8820	10.5528
05:17:34	-0.7852	48.9423	10.5528
05:17:39	-0.4616	49.0026	10.5522
05:17:44	-0.1380	49.0628	10.5514
05:17:49	0.1771	49.1194	10.5522
05:17:54	0.5008	49.1797	10.5525
05:17:59	0.8244	49.2400	10.5524
05:18:04	1.1480	49.3002	10.5529
05:18:09	1.4717	49.3606	10.5532
05:18:14	1.7953	49.4209	10.5531
05:18:19	2.1189	49.4812	10.5536
05:18:24	2.4426	49.5416	10.5546
05:18:29	2.7662	49.6019	10.5553
05:18:34	3.0898	49.6623	10.5564
05:18:39	3.4135	49.7227	10.5574
05:18:44	3.7371	49.7832	10.5597
05:18:49	4.0608	49.8437	10.5608
05:18:54	4.3844	49.9042	10.5624
05:18:59	4.7081	49.9647	10.5638
05:19:04	5.0317	50.0253	10.5656
05:19:09	5.3553	50.0859	10.5662
05:19:14	5.6790	50.1465	10.5674
05:19:19	6.0026	50.2072	10.5683
05:19:24	6.3262	50.2680	10.5713
05:19:29	6.6498	50.3288	10.5734
05:19:34	6.9734	50.3896	10.5759
05:19:39	7.2971	50.4505	10.5787
05:19:44	7.6207	50.5115	10.5813
05:19:49	7.9443	50.5725	10.5846
05:19:54	8.2679	50.6336	10.5872
05:19:59	8.5915	50.6948	10.5908
05:20:04	8.9150	50.7560	10.5954
05:20:09	9.2386	50.8173	10.5972
05:20:14	9.5622	50.8787	10.5985
05:20:19	9.8857	50.9401	10.5997
05:20:24	10.2093	51.0016	10.6039
05:20:29	10.5328	51.0632	10.6078
05:20:34	10.8564	51.1249	10.6119
05:20:39	11.1799	51.1867	10.6167
05:20:44	11.5034	51.2486	10.6213
05:20:49	11.8269	51.3105	10.6262
05:20:54	12.1504	51.3726	10.6316
05:20:59	12.4739	51.4348	10.6357
05:21:04	12.7973	51.4970	10.6414
05:21:09	13.1208	51.5594	10.6464
05:21:14	13.4442	51.6219	10.6496
05:21:19	13.7677	51.6845	10.6524
05:21:24	14.0911	51.7472	10.6555
05:21:29	14.4145	51.8100	10.6611
05:21:34	14.7379	51.8729	10.6676
05:21:39	15.0612	51.9360	10.6740
05:21:44	15.3846	51.9992	10.6806
05:21:49	15.7079	52.0625	10.6869
