2024/09/04 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
05:17:17	-1.8059	48.7452	10.5548
05:17:22	-1.4823	48.8055	10.5544
05:17:27	-1.1587	48.8658	10.5538
05:17:32	-0.8351	48.9261	10.5529
05:17:37	-0.5115	48.9864	10.5525
05:17:42	-0.1879	49.0467	10.5526
05:17:47	0.1357	49.1089	10.5534
05:17:52	0.4593	49.1692	10.5530
05:17:57	0.7830	49.2295	10.5530
05:18:02	1.1066	49.2898	10.5536
05:18:07	1.4302	49.3501	10.5539
05:18:12	1.7538	49.4105	10.5545
05:18:17	2.0775	49.4708	10.5550
05:18:22	2.4011	49.5311	10.5551
05:18:27	2.7247	49.5915	10.5550
05:18:32	3.0484	49.6519	10.5562
05:18:37	3.3720	49.7123	10.5572
05:18:42	3.6956	49.7727	10.5595
05:18:47	4.0193	49.8332	10.5608
05:18:52	4.3429	49.8937	10.5624
05:18:57	4.6665	49.9543	10.5637
05:19:02	4.9901	50.0148	10.5655
05:19:07	5.3138	50.0754	10.5672
05:19:12	5.6374	50.1361	10.5700
05:19:17	5.9610	50.1968	10.5700
05:19:22	6.2846	50.2575	10.5706
05:19:27	6.6083	50.3183	10.5735
05:19:32	6.9319	50.3792	10.5758
05:19:37	7.2555	50.4401	10.5780
05:19:42	7.5791	50.5010	10.5808
05:19:47	7.9027	50.5621	10.5838
05:19:52	8.2263	50.6231	10.5868
05:19:57	8.5499	50.6843	10.5910
05:20:02	8.8735	50.7455	10.5941
05:20:07	9.1970	50.8068	10.5986
05:20:12	9.5206	50.8681	10.6017
05:20:17	9.8442	50.9296	10.6036
05:20:22	10.1677	50.9911	10.6061
05:20:27	10.4913	51.0527	10.6073
05:20:32	10.8148	51.1144	10.6109
05:20:37	11.1383	51.1762	10.6157
05:20:42	11.4618	51.2380	10.6202
05:20:47	11.7853	51.3000	10.6253
05:20:52	12.1088	51.3620	10.6307
05:20:57	12.4323	51.4242	10.6349
05:21:02	12.7558	51.4864	10.6404
05:21:07	13.0792	51.5488	10.6455
05:21:12	13.4027	51.6112	10.6514
05:21:17	13.7261	51.6738	10.6558
05:21:22	14.0495	51.7365	10.6589
05:21:27	14.3729	51.7993	10.6612
05:21:32	14.6963	51.8623	10.6653
05:21:37	15.0197	51.9253	10.6724
05:21:42	15.3431	51.9885	10.6791
05:21:47	15.6664	52.0518	10.6854
05:21:52	15.9898	52.1153	10.6922
05:21:57	16.3131	52.1788	10.6995
05:22:02	16.6364	52.2426	10.7062
05:22:07	16.9597	52.3064	10.7142
05:22:12	17.2829	52.3704	10.7219
05:22:17	17.6062	52.4346	10.7299
05:22:22	17.9294	52.4989	10.7345
05:22:27	18.2526	52.5634	10.7391
05:22:32	18.5758	52.6280	10.7427
05:22:37	18.8990	52.6928	10.7508
05:22:42	19.2221	52.7578	10.7592
05:22:47	19.5453	52.8230	10.7679
05:22:52	19.8684	52.8883	10.7780
05:22:57	20.1915	52.9538	10.7875
05:23:02	20.5145	53.0195	10.7965
05:23:07	20.8376	53.0853	10.8060
05:23:12	21.1606	53.1514	10.8164
05:23:17	21.4836	53.2177	10.8266
05:23:22	21.8066	53.2841	10.8363
16:48:14	13.6150	40.0125	169.3508
16:48:19	13.2910	40.0752	169.3564
16:48:24	12.9670	40.1377	169.3624
16:48:29	12.6430	40.2000	169.3671
16:48:34	12.3190	40.2623	169.3728
16:48:39	11.9949	40.3245	169.3781
16:48:44	11.6708	40.3866	169.3830
16:48:49	11.3468	40.4486	169.3874
16:48:54	11.0227	40.5105	169.3896
16:48:59	10.6986	40.5723	169.3922
16:49:04	10.3745	40.6340	169.3941
16:49:09	10.0504	40.6957	169.3982
16:49:14	9.7263	40.7572	169.4020
16:49:19	9.4021	40.8187	169.4058
16:49:24	9.0780	40.8801	169.4102
16:49:29	8.7539	40.9415	169.4130
16:49:34	8.4297	41.0027	169.4171
16:49:39	8.1055	41.0639	169.4199
16:49:44	7.7814	41.1250	169.4239
16:49:49	7.4572	41.1861	169.4256
16:49:54	7.1330	41.2471	169.4293
16:49:59	6.8088	41.3081	169.4300
16:50:04	6.4847	41.3690	169.4309
16:50:09	6.1605	41.4298	169.4323
16:50:14	5.8363	41.4906	169.4349
16:50:19	5.5121	41.5514	169.4378
16:50:24	5.1879	41.6121	169.4394
16:50:29	4.8637	41.6727	169.4411
16:50:34	4.5395	41.7334	169.4423
16:50:39	4.2153	41.7939	169.4449
16:50:44	3.8911	41.8545	169.4468
16:50:49	3.5668	41.9150	169.4480
16:50:54	3.2426	41.9755	169.4490
16:50:59	2.9184	42.0360	169.4502
16:51:04	2.5942	42.0965	169.4499
16:51:09	2.2700	42.1569	169.4509
16:51:14	1.9458	42.2173	169.4514
16:51:19	1.6216	42.2777	169.4520
16:51:24	1.2974	42.3381	169.4522
16:51:29	0.9732	42.3985	169.4528
16:51:34	0.6490	42.4588	169.4536
16:51:39	0.3248	42.5192	169.4531
16:51:44	0.0006	42.5795	169.4527
16:51:49	-0.3235	42.6399	169.4538
16:51:54	-0.6477	42.7003	169.4534
16:51:59	-0.9719	42.7606	169.4524
16:52:04	-1.2960	42.8210	169.4524
16:52:09	-1.6202	42.8814	169.4520
16:52:14	-1.9444	42.9418	169.4517
23:59:59	-999.00	-999.00	-999.00
