2024/08/25 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:07:05	-5.0000	15.7428	10.5666
03:07:10	-4.6765	15.8034	10.5644
03:07:15	-4.3530	15.8639	10.5619
03:07:20	-4.0295	15.9244	10.5607
03:07:25	-3.7060	15.9848	10.5593
03:07:30	-3.3824	16.0453	10.5574
03:07:35	-3.0589	16.1057	10.5560
03:07:40	-2.7353	16.1660	10.5562
03:07:45	-2.4118	16.2264	10.5558
03:07:50	-2.0882	16.2867	10.5543
03:07:55	-1.7647	16.3470	10.5535
03:08:00	-1.4411	16.4073	10.5532
03:08:05	-1.1175	16.4676	10.5525
03:08:10	-0.7939	16.5279	10.5524
03:08:15	-0.4703	16.5882	10.5520
03:08:20	-0.1467	16.6485	10.5512
03:08:25	0.1769	16.7077	10.5525
03:08:30	0.5005	16.7680	10.5521
03:08:35	0.8241	16.8283	10.5529
03:08:40	1.1477	16.8886	10.5526
03:08:45	1.4713	16.9489	10.5529
03:08:50	1.7950	17.0092	10.5527
03:08:55	2.1186	17.0696	10.5540
03:09:00	2.4422	17.1299	10.5542
03:09:05	2.7658	17.1903	10.5558
03:09:10	3.0895	17.2507	10.5560
03:09:15	3.4131	17.3111	10.5570
03:09:20	3.7367	17.3715	10.5585
03:09:25	4.0603	17.4320	10.5604
03:09:30	4.3839	17.4925	10.5620
03:09:35	4.7076	17.5530	10.5643
03:09:40	5.0312	17.6136	10.5662
03:09:45	5.3548	17.6742	10.5659
03:09:50	5.6784	17.7348	10.5672
03:09:55	6.0020	17.7955	10.5680
03:10:00	6.3256	17.8563	10.5703
03:10:05	6.6492	17.9171	10.5732
03:10:10	6.9728	17.9779	10.5755
03:10:15	7.2964	18.0388	10.5785
03:10:20	7.6200	18.0998	10.5811
03:10:25	7.9436	18.1608	10.5844
03:10:30	8.2672	18.2219	10.5872
03:10:35	8.5907	18.2830	10.5915
03:10:40	8.9143	18.3443	10.5944
03:10:45	9.2378	18.4055	10.5980
03:10:50	9.5614	18.4669	10.5995
03:10:55	9.8849	18.5283	10.6006
03:11:00	10.2084	18.5899	10.6031
03:11:05	10.5320	18.6515	10.6078
03:11:10	10.8555	18.7131	10.6121
03:11:15	11.1790	18.7749	10.6160
03:11:20	11.5024	18.8368	10.6213
03:11:25	11.8259	18.8987	10.6255
