2024/08/25 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
03:12:26	3.4674	18.1208	10.5537
03:12:46	4.7624	18.3628	10.5582
03:13:06	6.0573	18.6055	10.5645
03:13:26	7.3522	18.8488	10.5728
03:13:46	8.6470	19.0932	10.5830
03:14:06	9.9417	19.3386	10.5948
03:14:26	11.2363	19.5853	10.6091
03:14:46	12.5307	19.8334	10.6256
03:15:06	13.8249	20.0833	10.6437
03:15:26	15.1189	20.3349	10.6648
03:15:46	16.4127	20.5887	10.6884
03:16:06	17.7062	20.8446	10.7138
03:16:26	18.9993	21.1031	10.7428
03:16:46	20.2922	21.3643	10.7748
03:17:06	21.5847	21.6285	10.8137
16:12:48	22.0000	29.9722	169.1477
16:13:08	20.7076	30.2374	169.1857
16:13:28	19.4149	30.4995	169.2203
16:13:48	18.1218	30.7588	169.2510
16:14:08	16.8284	31.0156	169.2800
16:14:28	15.5348	31.2700	169.3062
16:14:48	14.2408	31.5223	169.3291
16:15:08	12.9467	31.7727	169.3505
16:15:28	11.6523	32.0214	169.3694
16:15:48	10.3578	32.2685	169.3857
16:16:08	9.0632	32.5143	169.4005
16:16:28	7.7684	32.7590	169.4131
16:16:48	6.4735	33.0027	169.4237
16:17:08	5.1786	33.2455	169.4324
16:17:28	3.8836	33.4877	169.4394
16:17:48	2.5887	33.7294	169.4446
23:59:59 -999.00 -999.00  -999.00
