2024/10/15 EARTHCARE
GMT	SUBLAT[N+]	SUBLON[W+]	HEADING
03:45:24	-0.9352	26.0638	10.5564
03:45:29	-0.6114	26.1241	10.5560
03:45:34	-0.2875	26.1845	10.5562
03:45:39	0.0364	26.2448	10.5553
03:45:44	0.3602	26.3052	10.5557
03:45:49	0.6841	26.3655	10.5558
03:45:54	1.0080	26.4259	10.5557
03:45:59	1.3319	26.4863	10.5569
03:46:04	1.6558	26.5466	10.5570
03:46:09	1.9797	26.6070	10.5575
03:46:14	2.3036	26.6674	10.5578
03:46:19	2.6275	26.7279	10.5595
03:46:24	2.9513	26.7883	10.5598
03:46:29	3.2752	26.8488	10.5602
03:46:34	3.5991	26.9093	10.5607
03:46:39	3.9230	26.9698	10.5619
03:46:44	4.2469	27.0304	10.5629
03:46:49	4.5708	27.0910	10.5652
03:46:54	4.8947	27.1516	10.5671
03:46:59	5.2186	27.2123	10.5687
03:47:04	5.5425	27.2730	10.5709
03:47:09	5.8664	27.3337	10.5737
03:47:14	6.1903	27.3945	10.5751
03:47:19	6.5142	27.4554	10.5780
03:47:24	6.8381	27.5163	10.5806
03:47:29	7.1619	27.5772	10.5812
03:47:34	7.4858	27.6382	10.5831
03:47:39	7.8097	27.6993	10.5845
03:47:44	8.1335	27.7604	10.5875
03:47:49	8.4574	27.8216	10.5909
03:47:54	8.7812	27.8829	10.5941
03:47:59	9.1051	27.9442	10.5975
03:48:04	9.4289	28.0056	10.6010
03:48:09	9.7527	28.0671	10.6055
03:48:14	10.0765	28.1287	10.6099
03:48:19	10.4003	28.1903	10.6137
03:48:24	10.7241	28.2520	10.6181
03:48:29	11.0479	28.3138	10.6207
03:48:34	11.3717	28.3757	10.6225
03:48:39	11.6955	28.4377	10.6250
03:48:44	12.0192	28.4998	10.6297
03:48:49	12.3430	28.5620	10.6340
03:48:54	12.6667	28.6243	10.6389
03:48:59	12.9904	28.6867	10.6443
03:49:04	13.3142	28.7492	10.6507
03:49:09	13.6379	28.8118	10.6562
03:49:14	13.9615	28.8746	10.6620
03:49:19	14.2852	28.9374	10.6684
03:49:24	14.6089	29.0004	10.6741
03:49:29	14.9325	29.0635	10.6797
03:49:34	15.2561	29.1267	10.6832
03:49:39	15.5797	29.1900	10.6862
03:49:44	15.9033	29.2535	10.6908
03:49:49	16.2269	29.3171	10.6972
03:49:54	16.5505	29.3809	10.7048
03:49:59	16.8740	29.4448	10.7122
03:50:04	17.1976	29.5088	10.7192
03:50:09	17.5211	29.5730	10.7272
03:50:14	17.8446	29.6374	10.7351
03:50:19	18.1680	29.7019	10.7433
03:50:24	18.4915	29.7666	10.7518
03:50:29	18.8149	29.8314	10.7605
03:50:34	19.1383	29.8964	10.7674
03:50:39	19.4617	29.9616	10.7715
03:50:44	19.7851	30.0269	10.7759
03:50:49	20.1084	30.0924	10.7838
03:50:54	20.4317	30.1581	10.7930
03:50:59	20.7550	30.2240	10.8033
03:51:04	21.0783	30.2901	10.8132
03:51:09	21.4016	30.3564	10.8234
03:51:14	21.7248	30.4229	10.8332
03:51:18	22.0000	30.4797	225.2630
15:17:19	9.0292	18.0491	169.4016
15:17:24	8.7054	18.1104	169.4053
15:17:29	8.3815	18.1717	169.4086
15:17:34	8.0577	18.2329	169.4124
15:17:39	7.7338	18.2940	169.4147
15:17:44	7.4099	18.3550	169.4164
15:17:49	7.0861	18.4160	169.4184
15:17:54	6.7622	18.4770	169.4193
15:17:59	6.4383	18.5378	169.4211
15:18:04	6.1144	18.5987	169.4243
15:18:09	5.7905	18.6595	169.4269
15:18:14	5.4667	18.7202	169.4280
15:18:19	5.1428	18.7809	169.4313
15:18:24	4.8189	18.8416	169.4323
15:18:29	4.4950	18.9022	169.4346
15:18:34	4.1711	18.9628	169.4370
15:18:39	3.8472	19.0233	169.4373
15:18:44	3.5233	19.0838	169.4395
15:18:49	3.1994	19.1443	169.4404
15:18:54	2.8755	19.2048	169.4398
15:18:59	2.5516	19.2652	169.4404
15:19:04	2.2277	19.3257	169.4414
15:19:09	1.9038	19.3861	169.4420
15:19:14	1.5799	19.4465	169.4428
15:19:19	1.2560	19.5068	169.4440
15:19:24	0.9321	19.5672	169.4435
15:19:29	0.6083	19.6276	169.4445
15:19:34	0.2844	19.6879	169.4448
15:19:39	-0.0395	19.7483	169.4439
15:19:44	-0.3634	19.8086	169.4440
15:19:49	-0.6872	19.8690	169.4443
15:19:54	-1.0000	19.9273	13.3804
23:59:59	-999.00	-999.00	-999.00
