2024/07/28 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
03:49:03	2.6470	26.9710	10.5451
03:49:23	3.9411	27.2124	10.5484
03:49:43	5.2352	27.4543	10.5535
03:50:03	6.5292	27.6968	10.5607
03:50:23	7.8232	27.9402	10.5692
03:50:43	9.1171	28.1846	10.5801
03:51:03	10.4109	28.4301	10.5931
03:51:23	11.7045	28.6770	10.6075
03:51:43	12.9979	28.9254	10.6248
03:52:03	14.2912	29.1755	10.6442
03:52:23	15.5842	29.4275	10.6656
03:52:43	16.8770	29.6817	10.6898
03:53:03	18.1695	29.9382	10.7168
03:53:23	19.4617	30.1973	10.7465
03:53:43	20.7535	30.4591	10.7788
03:54:03	22.0000	30.7147	231.6673
15:20:22	11.0167	18.1236	169.3848
15:20:42	9.7230	18.3697	169.4001
15:21:02	8.4292	18.6146	169.4137
15:21:22	7.1352	18.8585	169.4255
15:21:42	5.8412	19.1014	169.4348
15:22:02	4.5471	19.3436	169.4429
15:22:22	3.2531	19.5852	169.4489
15:22:42	2.0000	19.8187	354.8630
23:59:59 -999.00 -999.00  -999.00
