2024/08/02 EARTHCARE
   GMT      SUBLAT[W+]    SUBLON[N+]  HEADING
04:13:39	2.6473	33.1607	10.5489
04:13:59	3.9419	33.4023	10.5521
04:14:19	5.2365	33.6444	10.5573
04:14:39	6.5310	33.8871	10.5644
04:14:59	7.8255	34.1307	10.5730
04:15:19	9.1199	34.3753	10.5839
04:15:39	10.4142	34.6210	10.5969
04:15:59	11.7084	34.8681	10.6114
04:16:10	12.3962	35.0000	309.6417
15:42:01	21.3541	22.2033	169.1705
15:42:21	20.0619	22.4667	169.2067
15:42:41	18.7693	22.7273	169.2393
15:43:01	17.4765	22.9851	169.2691
15:43:21	16.1833	23.2405	169.2966
15:43:41	14.8899	23.4937	169.3213
15:44:01	13.5962	23.7449	169.3433
15:44:21	12.3023	23.9943	169.3633
15:44:41	11.0082	24.2420	169.3811
15:45:01	9.7140	24.4883	169.3964
15:45:21	8.4197	24.7334	169.4100
15:45:41	7.1252	24.9774	169.4218
15:46:01	5.8307	25.2205	169.4312
15:46:21	4.5361	25.4629	169.4391
15:46:41	3.2415	25.7046	169.4452
15:47:00	2.0000	25.9361	270.0974
23:59:59 -999.00 -999.00  -999.00
